channel,context,test,source,target,minimum_family_adjusted_p,maximum_absolute_effect,significant_cells,tested_cells
endpoint_mean,onset_minus_baseline,effect,URX,SMD,1.0,0.0410265624523162,0,24
endpoint_log_sd,baseline,lag_minus_1,OLL,ASE,1.0,0.0410237573087215,0,18
endpoint_mean,baseline,effect,ALA,AVK,1.0,0.0410136543214321,0,24
endpoint_mean,baseline,effect,ADF,AUA,1.0,0.0410126224160194,0,24
endpoint_log_sd,baseline,lag_minus_1,ADL,ASE,1.0,0.0410113669931888,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RMD,CEP,1.0,0.041009098291397,0,18
endpoint_log_sd,baseline,effect,AVK,AFD,1.0,0.0410067588090896,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIZ,ASH,1.0,0.0410024598240852,0,18
endpoint_log_sd,baseline,effect,RMF,ASE,1.0,0.0410015881061553,0,24
endpoint_log_sd,baseline,lag_minus_1,ASK,IL1,1.0,0.0410003438591957,0,18
endpoint_mean,baseline,effect,ASJ,ADL,1.0,0.040996678173542,0,24
endpoint_log_sd,baseline,lag_minus_1,AVD,RIA,1.0,0.0409917086362838,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVJ,AVE,1.0,0.0409917086362838,0,24
endpoint_log_sd,baseline,effect,URA,ASK,1.0,0.0409897677600383,0,24
endpoint_mean,baseline,lag_minus_1,RID,ASJ,1.0,0.0409897491335868,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,FLP,AVJ,1.0,0.0409877113997936,0,18
endpoint_log_sd,baseline,effect,AVD,ASG,1.0,0.0409857928752899,0,24
endpoint_mean,onset_minus_baseline,effect,OLL,CEP,1.0,0.0409827083349227,0,24
endpoint_mean,onset_minus_baseline,effect,AVD,AIB,1.0,0.0409820340573787,0,24
endpoint_mean,baseline,effect,ASK,SIA,1.0,0.0409815534949302,0,24
endpoint_log_sd,baseline,lag_minus_1,URB,SAA,1.0,0.0409805662930011,0,18
endpoint_log_sd,onset_minus_baseline,effect,SMB,ASK,1.0,0.0409764237701892,0,24
endpoint_log_sd,baseline,effect,IL2,URB,1.0,0.0409764014184474,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,SMB,AWC,1.0,0.0409752167761325,0,18
endpoint_mean,baseline,lag_minus_1,SIA,RIP,1.0,0.0409737229347229,0,18
endpoint_mean,onset_minus_baseline,effect,AVD,RMH,1.0,0.0409712940454483,0,24
endpoint_mean,onset_minus_baseline,effect,FLP,IL2,1.0,0.0409707129001617,0,24
endpoint_mean,onset_minus_baseline,effect,IL1,RIM,1.0,0.040967471897602,0,24
endpoint_mean,onset_minus_baseline,effect,URA,RIC,1.0,0.0409671477973461,0,24
endpoint_log_sd,onset_minus_baseline,effect,CEP,AVK,1.0,0.0409648604691028,0,24
endpoint_mean,onset_minus_baseline,effect,SIA,RIP,1.0,0.0409644357860088,0,24
endpoint_log_sd,onset_minus_baseline,effect,ALA,RIV,1.0,0.0409594811499118,0,24
endpoint_log_sd,baseline,effect,OLL,RMD,1.0,0.040958248078823,0,24
endpoint_log_sd,baseline,effect,RIH,SAA,1.0,0.0409565307199955,0,24
endpoint_log_sd,onset_minus_baseline,effect,SAA,AIY,1.0,0.0409522652626037,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URX,RMD,1.0,0.040950208902359,0,18
endpoint_mean,baseline,effect,ADE,RIA,1.0,0.0409495718777179,0,24
endpoint_log_sd,baseline,lag_minus_1,RIP,RIH,1.0,0.0409432165324687,0,18
endpoint_log_sd,baseline,lag_minus_1,RIC,AVB,1.0,0.0409392081201076,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADF,AVH,1.0,0.0409372709691524,0,18
endpoint_log_sd,baseline,lag_minus_1,AVK,SIA,1.0,0.0409298874437809,0,18
endpoint_log_sd,onset_minus_baseline,effect,URA,AIM,1.0,0.0409291796386241,0,24
endpoint_mean,onset_minus_baseline,effect,RMF,RIV,1.0,0.0409272015094757,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIA,SAA,1.0,0.0409211851656436,0,24
endpoint_mean,onset_minus_baseline,effect,RIH,SIA,1.0,0.0409127175807952,0,24
endpoint_log_sd,baseline,lag_minus_1,URB,FLP,1.0,0.0409065075218677,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SMB,IL2,1.0,0.0409050248563289,0,18
endpoint_log_sd,onset_minus_baseline,effect,IL1,RIC,1.0,0.0409013554453849,0,24
endpoint_mean,baseline,lag_minus_1,AIZ,ADF,1.0,0.0408998131752014,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,AIY,1.0,0.0408962965011596,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AIY,ASE,1.0,0.0408871211111545,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIH,OLQ,1.0,0.0408851392567157,0,24
endpoint_log_sd,onset_minus_baseline,effect,ASK,AFD,1.0,0.0408760160207748,0,24
endpoint_log_sd,baseline,effect,RMH,CEP,1.0,0.0408748872578144,0,24
endpoint_log_sd,onset_minus_baseline,effect,AIY,ASH,1.0,0.0408718101680278,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,RIC,1.0,0.0408532917499542,0,18
endpoint_mean,onset_minus_baseline,effect,SIA,AFD,1.0,0.0408499762415885,0,24
endpoint_log_sd,onset_minus_baseline,effect,URB,IL1,1.0,0.0408415086567401,0,24
endpoint_mean,baseline,lag_minus_1,OLL,RIC,1.0,0.0408414714038372,0,18
endpoint_mean,baseline,effect,RMF,OLL,1.0,0.040839958935976,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASJ,CEP,1.0,0.0408365502953529,0,18
endpoint_mean,onset_minus_baseline,effect,ADL,RMH,1.0,0.0408360548317432,0,24
endpoint_log_sd,baseline,lag_minus_1,AVJ,RIV,1.0,0.0408359616994857,0,18
endpoint_mean,onset_minus_baseline,effect,RID,FLP,1.0,0.0408321917057037,0,24
endpoint_mean,onset_minus_baseline,effect,URX,ASH,1.0,0.0408309288322925,0,24
endpoint_log_sd,baseline,effect,RMF,URX,1.0,0.040828201919794,0,24
endpoint_log_sd,onset_minus_baseline,effect,ADL,AWB,1.0,0.0408274754881858,0,24
endpoint_mean,onset_minus_baseline,effect,RIP,AFD,1.0,0.0408247373998165,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,OLL,AIM,1.0,0.0408207885921001,0,18
endpoint_mean,baseline,effect,RMH,ADF,1.0,0.04081542044878,0,24
endpoint_log_sd,baseline,lag_minus_1,SMB,RMD,1.0,0.0407927185297012,0,18
endpoint_log_sd,onset_minus_baseline,effect,ALA,ADE,1.0,0.0407924205064773,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,SIA,IL1,1.0,0.0407905280590057,0,18
endpoint_log_sd,baseline,lag_minus_1,RIC,AUA,1.0,0.0407872647047042,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,ADE,1.0,0.0407842099666595,0,18
endpoint_log_sd,baseline,effect,ASJ,RIM,1.0,0.0407826900482177,0,24
endpoint_log_sd,baseline,effect,AIZ,RIA,1.0,0.0407810732722282,0,24
endpoint_mean,onset_minus_baseline,effect,AIZ,ASJ,1.0,0.0407730042934417,0,24
endpoint_mean,onset_minus_baseline,effect,ALA,RME,1.0,0.0407719239592552,0,24
endpoint_mean,baseline,effect,URB,AVH,1.0,0.0407693050801754,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASJ,SMB,1.0,0.0407665446400642,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADL,AIM,1.0,0.0407648533582687,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASK,URA,1.0,0.0407636500895023,0,18
endpoint_log_sd,baseline,lag_minus_1,RIH,ASH,1.0,0.0407584048807621,0,18
endpoint_log_sd,baseline,lag_minus_1,ADL,SMD,1.0,0.0407507680356502,0,18
endpoint_mean,onset_minus_baseline,effect,CEP,AVE,1.0,0.04074402526021,0,24
endpoint_mean,onset_minus_baseline,effect,RIH,RMH,1.0,0.0407427698373794,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RMH,ASI,1.0,0.0407413728535175,0,18
endpoint_log_sd,baseline,effect,ALA,IL2,1.0,0.0407413654029369,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RID,AIZ,1.0,0.0407274924218654,0,18
endpoint_mean,baseline,effect,RIC,SMD,1.0,0.0407239980995655,0,24
endpoint_log_sd,baseline,effect,SIA,RMF,1.0,0.0407232530415058,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SAA,SMD,1.0,0.0407156944274902,0,18
endpoint_mean,baseline,lag_minus_1,AVJ,ASI,1.0,0.0407132245600223,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,OLL,AIM,1.0,0.0407113097608089,0,18
endpoint_mean,onset_minus_baseline,effect,RIH,URB,1.0,0.0407070890069007,0,24
endpoint_log_sd,baseline,lag_minus_1,SAA,AWC,1.0,0.0407055243849754,0,18
endpoint_log_sd,baseline,lag_minus_1,FLP,RIA,1.0,0.0406963787972927,0,18
endpoint_log_sd,baseline,effect,RID,URB,1.0,0.0406896620988845,0,24
endpoint_mean,baseline,effect,SIA,OLQ,1.0,0.0406892895698547,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASG,RMD,1.0,0.0406844392418861,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ASJ,AIY,1.0,0.0406842492520809,0,18
endpoint_log_sd,baseline,lag_minus_1,AIM,AVH,1.0,0.040684089064598,0,18
endpoint_mean,onset_minus_baseline,effect,AUA,BAG,1.0,0.0406802184879779,0,24
endpoint_log_sd,onset_minus_baseline,effect,AVD,AFD,1.0,0.040676936507225,0,24
endpoint_log_sd,onset_minus_baseline,effect,RID,RIP,1.0,0.0406769253313541,0,24
endpoint_log_sd,baseline,effect,RMD,RIC,1.0,0.0406754687428474,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIH,URB,1.0,0.040672518312931,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,OLL,BAG,1.0,0.0406711809337139,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVK,URY,1.0,0.0406659692525863,0,18
endpoint_log_sd,baseline,effect,ADL,ASJ,1.0,0.0406612195074558,0,24
endpoint_mean,onset_minus_baseline,effect,AIZ,URB,1.0,0.0406599976122379,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,OLL,RIP,1.0,0.0406578816473484,0,18
endpoint_log_sd,baseline,effect,AVD,RMF,1.0,0.0406577698886394,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,RMF,1.0,0.0406567007303237,0,18
endpoint_mean,baseline,effect,AIM,AVB,1.0,0.0406554415822029,0,24
endpoint_log_sd,onset_minus_baseline,effect,URB,RMD,1.0,0.0406548678874969,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URA,AIM,1.0,0.040646806359291,0,18
endpoint_log_sd,baseline,effect,ASK,ASG,1.0,0.0406391397118568,0,24
endpoint_mean,baseline,effect,RIC,OLL,1.0,0.0406380780041217,0,24
endpoint_mean,onset_minus_baseline,effect,RMH,AVJ,1.0,0.0406371429562568,0,24
endpoint_log_sd,baseline,lag_minus_1,RIP,ALA,1.0,0.040634274482727,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADL,ASJ,1.0,0.0406173132359981,0,18
endpoint_mean,baseline,effect,RIC,AWA,1.0,0.0406167209148407,0,24
endpoint_log_sd,onset_minus_baseline,effect,AUA,CEP,1.0,0.0406093820929527,0,24
endpoint_mean,baseline,lag_minus_1,AVK,ADE,1.0,0.040607251226902,0,18
endpoint_log_sd,onset_minus_baseline,effect,RID,ASK,1.0,0.0406069159507751,0,24
endpoint_log_sd,baseline,lag_minus_1,CEP,RIP,1.0,0.0406049899756908,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SIA,AWA,1.0,0.0405950844287872,0,18
endpoint_log_sd,baseline,effect,URB,SAA,1.0,0.0405913516879081,0,24
endpoint_log_sd,baseline,effect,RID,CEP,1.0,0.0405851751565933,0,24
endpoint_mean,baseline,lag_minus_1,ADF,ASI,1.0,0.0405804887413978,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASG,RIB,1.0,0.0405735336244106,0,24
endpoint_log_sd,baseline,effect,AIY,AVH,1.0,0.0405630692839622,0,24
endpoint_log_sd,onset_minus_baseline,effect,URX,AVB,1.0,0.0405598655343055,0,24
endpoint_log_sd,onset_minus_baseline,effect,FLP,SIB,1.0,0.0405592434108257,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ADL,RIP,1.0,0.0405587516725063,0,18
endpoint_mean,baseline,lag_minus_1,URB,RMF,1.0,0.0405508875846862,0,18
endpoint_log_sd,baseline,lag_minus_1,IL1,CEP,1.0,0.0405506864190101,0,18
endpoint_mean,baseline,effect,URA,AVJ,1.0,0.0405482873320579,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADF,AVD,1.0,0.0405430980026721,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIY,AVK,1.0,0.0405421145260334,0,24
endpoint_log_sd,baseline,effect,SAA,SIB,1.0,0.040541123598814,0,24
endpoint_mean,baseline,effect,AVK,ASK,1.0,0.0405388176441192,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SAA,AVK,1.0,0.0405370630323886,0,18
endpoint_log_sd,baseline,lag_minus_1,RMD,AWC,1.0,0.040532000362873,0,18
endpoint_mean,baseline,effect,IL1,AWB,1.0,0.0405312590301036,0,24
endpoint_log_sd,onset_minus_baseline,effect,ADE,AFD,1.0,0.0405295528471469,0,24
endpoint_log_sd,baseline,lag_minus_1,AIY,AIB,1.0,0.0405284501612186,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADL,SMB,1.0,0.0405276082456111,0,18
endpoint_mean,onset_minus_baseline,effect,URX,AIB,1.0,0.0405264385044574,0,24
endpoint_mean,onset_minus_baseline,effect,ALA,RIA,1.0,0.0405232273042202,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASJ,RIM,1.0,0.0405225455760955,0,18
endpoint_mean,baseline,lag_minus_1,URB,ASI,1.0,0.040521290153265,0,18
endpoint_mean,baseline,effect,ASG,RME,1.0,0.0405198261141777,0,24
endpoint_log_sd,baseline,effect,ASG,IL1,1.0,0.040516335517168,0,24
endpoint_log_sd,baseline,lag_minus_1,ALA,AIZ,1.0,0.0405138172209262,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIY,ALA,1.0,0.040511455386877,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIP,RMH,1.0,0.040511280298233,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIC,URA,1.0,0.0405080020427703,0,24
endpoint_log_sd,baseline,effect,URA,RIV,1.0,0.0405071936547756,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,IL2,RIB,1.0,0.040506538003683,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADL,AUA,1.0,0.0405025258660316,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,CEP,ADF,1.0,0.0404997132718563,0,18
endpoint_log_sd,baseline,effect,ASG,AVK,1.0,0.0404935888946056,0,24
endpoint_mean,baseline,effect,RMH,ASH,1.0,0.0404918752610683,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIP,URA,1.0,0.0404822491109371,0,18
endpoint_log_sd,onset_minus_baseline,effect,SIA,ASK,1.0,0.0404770039021968,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,AIB,1.0,0.04047591984272,0,18
endpoint_log_sd,baseline,lag_minus_1,CEP,BAG,1.0,0.0404673255980014,0,18
endpoint_mean,onset_minus_baseline,effect,IL1,ALA,1.0,0.0404630452394485,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ADL,RMD,1.0,0.0404618084430694,0,18
endpoint_mean,baseline,effect,RIP,RMH,1.0,0.0404569543898105,0,24
endpoint_mean,onset_minus_baseline,effect,URB,AVJ,1.0,0.0404569208621978,0,24
endpoint_log_sd,baseline,effect,AVK,RIV,1.0,0.0404541566967964,0,24
endpoint_mean,baseline,effect,ALA,AIB,1.0,0.0404470078647136,0,24
endpoint_mean,onset_minus_baseline,effect,URB,AIB,1.0,0.0404416620731353,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SAA,AWA,1.0,0.0404412038624286,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVD,URX,1.0,0.0404393076896667,0,18
endpoint_mean,onset_minus_baseline,effect,AVD,ASI,1.0,0.040438987314701,0,24
endpoint_log_sd,baseline,effect,RIA,AWC,1.0,0.0404376611113548,0,24
endpoint_log_sd,onset_minus_baseline,effect,RMF,AWB,1.0,0.0404250808060169,0,24
endpoint_mean,onset_minus_baseline,effect,FLP,AIY,1.0,0.0404222644865512,0,24
endpoint_mean,baseline,lag_minus_1,ADE,AIM,1.0,0.0404202304780483,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIC,AIM,1.0,0.0404166504740715,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,SAA,1.0,0.040415208786726,0,18
endpoint_log_sd,baseline,effect,AUA,RID,1.0,0.0404094718396663,0,24
endpoint_mean,onset_minus_baseline,effect,ASG,AVK,1.0,0.0403920523822307,0,24
endpoint_log_sd,baseline,lag_minus_1,IL1,RIC,1.0,0.0403906367719173,0,18
endpoint_log_sd,baseline,effect,ADL,SIA,1.0,0.0403900183737278,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIH,RMD,1.0,0.040387462824583,0,24
endpoint_mean,onset_minus_baseline,effect,RMF,ALA,1.0,0.0403869897127151,0,24
endpoint_mean,baseline,lag_minus_1,RIP,RIB,1.0,0.0403837375342845,0,18
endpoint_mean,onset_minus_baseline,effect,AIY,ASG,1.0,0.0403836257755756,0,24
endpoint_log_sd,onset_minus_baseline,effect,AIZ,BAG,1.0,0.0403823889791965,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AVK,ADL,1.0,0.0403820723295211,0,18
endpoint_mean,onset_minus_baseline,effect,IL2,RIC,1.0,0.0403784848749637,0,24
endpoint_log_sd,baseline,lag_minus_1,SAA,SMB,1.0,0.0403775759041309,0,18
endpoint_mean,onset_minus_baseline,effect,AVJ,OLQ,1.0,0.0403746739029884,0,24
endpoint_log_sd,baseline,effect,SAA,ASJ,1.0,0.0403745099902153,0,24
endpoint_mean,onset_minus_baseline,effect,AUA,RME,1.0,0.0403738878667354,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASK,AVE,1.0,0.0403682626783847,0,18
endpoint_mean,onset_minus_baseline,effect,ASK,ASI,1.0,0.0403671003878116,0,24
endpoint_log_sd,onset_minus_baseline,effect,SMB,AUA,1.0,0.0403662361204624,0,24
endpoint_log_sd,baseline,effect,RMH,URA,1.0,0.0403661876916885,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASG,RIA,1.0,0.0403614751994609,0,18
endpoint_log_sd,baseline,effect,AVJ,AWA,1.0,0.0403518639504909,0,24
endpoint_mean,onset_minus_baseline,effect,ALA,CEP,1.0,0.0403502881526947,0,24
endpoint_mean,onset_minus_baseline,effect,AVK,OLL,1.0,0.0403418019413948,0,24
endpoint_mean,onset_minus_baseline,effect,ASG,URA,1.0,0.0403405539691448,0,24
endpoint_mean,baseline,lag_minus_1,AIM,RMH,1.0,0.0403372086584568,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIP,IL2,1.0,0.0403365828096866,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,AVD,1.0,0.0403319299221038,0,18
endpoint_log_sd,baseline,effect,RIC,RIM,1.0,0.0403268858790397,0,24
endpoint_mean,baseline,lag_minus_1,AIY,AVD,1.0,0.040321085602045,0,18
endpoint_log_sd,baseline,lag_minus_1,SIA,ASH,1.0,0.0403135605156421,0,18
endpoint_mean,baseline,effect,RMF,RIP,1.0,0.0403132103383541,0,24
endpoint_log_sd,baseline,lag_minus_1,SIA,ADF,1.0,0.0403128266334533,0,18
endpoint_log_sd,baseline,effect,ASJ,AWB,1.0,0.0403091758489608,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADF,RIP,1.0,0.0403065383434295,0,18
endpoint_log_sd,baseline,lag_minus_1,RMD,AIY,1.0,0.0403056629002094,0,18
endpoint_mean,baseline,lag_minus_1,RIP,AWB,1.0,0.0403043031692504,0,18
endpoint_mean,baseline,lag_minus_1,AVJ,RIM,1.0,0.0403008945286273,0,18
endpoint_mean,baseline,lag_minus_1,RID,RMF,1.0,0.0402971915900707,0,18
endpoint_log_sd,baseline,effect,AVD,RIC,1.0,0.0402966663241386,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AVK,AIM,1.0,0.0402927249670028,0,18
endpoint_mean,baseline,lag_minus_1,SAA,AUA,1.0,0.0402879044413566,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMH,AWB,1.0,0.0402870588004589,0,24
endpoint_mean,baseline,lag_minus_1,ASK,AVH,1.0,0.0402861163020134,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASG,RIP,1.0,0.0402848161756992,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIH,ADE,1.0,0.0402801483869552,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIM,AWB,1.0,0.0402751117944717,0,18
endpoint_mean,baseline,lag_minus_1,ASG,URB,1.0,0.0402728393673896,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADF,RIB,1.0,0.0402727425098419,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASG,AUA,1.0,0.0402664020657539,0,24
endpoint_mean,baseline,lag_minus_1,RID,RIC,1.0,0.0402641668915748,0,18
endpoint_log_sd,baseline,lag_minus_1,RID,URA,1.0,0.0402588285505771,0,18
endpoint_log_sd,baseline,effect,ASJ,ASH,1.0,0.0402561947703361,0,24
endpoint_log_sd,baseline,effect,AIM,SMB,1.0,0.04025200009346,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIP,RIH,1.0,0.0402401126921176,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMF,IL1,1.0,0.0402376241981983,0,24
endpoint_log_sd,onset_minus_baseline,effect,ADL,URB,1.0,0.0402348339557647,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASJ,RME,1.0,0.0402337536215782,0,18
endpoint_mean,baseline,lag_minus_1,ADF,OLL,1.0,0.0402290001511573,0,18
endpoint_log_sd,baseline,lag_minus_1,ALA,AFD,1.0,0.0402273386716842,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,OLL,RID,1.0,0.0402257293462753,0,18
endpoint_log_sd,baseline,lag_minus_1,URB,SIA,1.0,0.0402184911072254,0,18
endpoint_log_sd,baseline,effect,ADL,AIB,1.0,0.0402144193649292,0,24
endpoint_log_sd,onset_minus_baseline,effect,AVJ,IL2,1.0,0.0402142778038978,0,24
endpoint_mean,onset_minus_baseline,effect,URX,RMH,1.0,0.0402039550244808,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIM,SMB,1.0,0.0402011834084987,0,18
endpoint_log_sd,onset_minus_baseline,effect,ADF,AVK,1.0,0.0401951186358928,0,24
endpoint_mean,baseline,lag_minus_1,AIZ,URY,1.0,0.0401945225894451,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMH,URY,1.0,0.0401915237307548,0,24
endpoint_mean,baseline,effect,FLP,RMD,1.0,0.0401895940303802,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URX,AWA,1.0,0.0401891320943832,0,18
endpoint_mean,baseline,lag_minus_1,OLL,RME,1.0,0.0401868969202041,0,18
endpoint_log_sd,baseline,lag_minus_1,ASK,SAA,1.0,0.0401839464902877,0,18
endpoint_mean,onset_minus_baseline,effect,IL1,AIB,1.0,0.0401794724166393,0,24
endpoint_mean,baseline,effect,ASG,RMF,1.0,0.0401771925389766,0,24
endpoint_log_sd,onset_minus_baseline,effect,URB,AIM,1.0,0.0401757508516311,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RMF,ADF,1.0,0.0401705801486969,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,AIM,1.0,0.0401665307581424,0,18
endpoint_mean,baseline,lag_minus_1,RMF,AVD,1.0,0.0401640906929969,0,18
endpoint_mean,onset_minus_baseline,effect,AUA,AIY,1.0,0.0401634462177753,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASK,SAA,1.0,0.040163017809391,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,URA,RMD,1.0,0.0401622578501701,0,18
endpoint_mean,onset_minus_baseline,effect,URB,AWA,1.0,0.0401588901877403,0,24
endpoint_mean,baseline,lag_minus_1,IL1,FLP,1.0,0.040155854076147,0,18
endpoint_log_sd,onset_minus_baseline,effect,ALA,AUA,1.0,0.0401483550667762,0,24
endpoint_log_sd,baseline,lag_minus_1,RMD,RMH,1.0,0.0401400700211524,0,18
endpoint_log_sd,baseline,effect,URX,ASK,1.0,0.0401369668543338,0,24
endpoint_mean,baseline,effect,IL2,RME,1.0,0.0401356890797615,0,24
endpoint_mean,baseline,lag_minus_1,RIH,AVD,1.0,0.0401293858885765,0,18
endpoint_log_sd,baseline,effect,ASJ,ASG,1.0,0.0401243567466735,0,24
endpoint_mean,baseline,lag_minus_1,ASJ,AIY,1.0,0.0401242971420288,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIP,AWB,1.0,0.0401216223835945,0,24
endpoint_log_sd,baseline,lag_minus_1,AVD,AIB,1.0,0.0401206873357296,0,18
endpoint_mean,baseline,effect,FLP,AVD,1.0,0.0401141457259655,0,24
endpoint_log_sd,baseline,effect,ADF,AIB,1.0,0.0401108115911483,0,24
endpoint_log_sd,baseline,lag_minus_1,RID,SMD,1.0,0.040110632777214,0,18
endpoint_log_sd,onset_minus_baseline,effect,IL2,RMF,1.0,0.040103156119585,0,24
endpoint_mean,baseline,lag_minus_1,CEP,AWB,1.0,0.0401011519134044,0,18
endpoint_log_sd,baseline,lag_minus_1,RID,AWA,1.0,0.040098987519741,0,18
endpoint_log_sd,baseline,effect,RMH,AVH,1.0,0.0400973185896873,0,24
endpoint_log_sd,onset_minus_baseline,effect,ADF,RMH,1.0,0.0400962606072425,0,24
endpoint_log_sd,onset_minus_baseline,effect,URX,RIA,1.0,0.0400925390422344,0,24
endpoint_mean,baseline,lag_minus_1,URA,AVK,1.0,0.0400876961648464,0,18
endpoint_mean,baseline,effect,AIY,ASI,1.0,0.0400861799716949,0,24
endpoint_mean,baseline,lag_minus_1,SIA,RIM,1.0,0.0400794222950935,0,18
endpoint_log_sd,baseline,lag_minus_1,ALA,IL1,1.0,0.0400760360062122,0,18
endpoint_mean,baseline,effect,SAA,ADL,1.0,0.0400752797722816,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URB,AIY,1.0,0.0400752201676368,0,18
endpoint_log_sd,onset_minus_baseline,effect,URX,ADF,1.0,0.0400746278464794,0,24
endpoint_mean,baseline,lag_minus_1,ADE,RIV,1.0,0.0400705300271511,0,18
endpoint_log_sd,baseline,lag_minus_1,ADE,AFD,1.0,0.0400681719183921,0,18
endpoint_mean,onset_minus_baseline,effect,RIP,ASE,1.0,0.0400677919387817,0,24
endpoint_log_sd,onset_minus_baseline,effect,ADL,RIV,1.0,0.0400673076510429,0,24
endpoint_mean,baseline,lag_minus_1,ADF,RMF,1.0,0.0400660708546638,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,OLL,URB,1.0,0.0400652326643466,0,18
endpoint_log_sd,onset_minus_baseline,effect,SAA,URX,1.0,0.0400567911565303,0,24
