source,target,lag,horizon,recording,effect
FLP,ADE,1,2,OH16230:1104_08,0.17952081561088562
FLP,ADE,1,4,OH16230:1104_08,0.18005919456481934
FLP,ADE,1,8,OH16230:1104_08,0.1728922575712204
FLP,ADE,1,16,OH16230:1104_08,0.17620055377483368
FLP,ADE,1,32,OH16230:1104_08,0.12883323431015015
FLP,ADE,4,1,OH16230:0924_01,0.18013668060302734
FLP,ADE,4,2,OH16230:0924_01,0.18072137236595154
FLP,ADE,4,4,OH16230:0924_01,0.1842924803495407
FLP,ADE,4,8,OH16230:0924_01,0.17081615328788757
FLP,ADE,4,16,OH16230:0924_01,0.1503690481185913
FLP,ADE,4,32,OH16230:0924_01,0.10660417377948761
FLP,ADE,4,1,OH16230:0924_03,0.2923535704612732
FLP,ADE,4,2,OH16230:0924_03,0.2954332232475281
FLP,ADE,4,4,OH16230:0924_03,0.2932843565940857
FLP,ADE,4,8,OH16230:0924_03,0.2958448827266693
FLP,ADE,4,16,OH16230:0924_03,0.2922322154045105
FLP,ADE,4,32,OH16230:0924_03,0.2869064211845398
FLP,ADE,4,1,OH16230:0925_01,0.3046610653400421
FLP,ADE,4,2,OH16230:0925_01,0.2995404303073883
FLP,ADE,4,4,OH16230:0925_01,0.2916165590286255
FLP,ADE,4,8,OH16230:0925_01,0.2662581503391266
FLP,ADE,4,16,OH16230:0925_01,0.2242121696472168
FLP,ADE,4,32,OH16230:0925_01,0.14999403059482574
FLP,ADE,4,1,OH16230:0925_04,0.17198783159255981
FLP,ADE,4,2,OH16230:0925_04,0.1686931699514389
FLP,ADE,4,4,OH16230:0925_04,0.1609463095664978
FLP,ADE,4,8,OH16230:0925_04,0.14149460196495056
FLP,ADE,4,16,OH16230:0925_04,0.11151358485221863
FLP,ADE,4,32,OH16230:0925_04,0.057478491216897964
FLP,ADE,4,1,OH16230:0928_01,0.28993791341781616
FLP,ADE,4,2,OH16230:0928_01,0.28851941227912903
FLP,ADE,4,4,OH16230:0928_01,0.28953641653060913
FLP,ADE,4,8,OH16230:0928_01,0.2582855224609375
FLP,ADE,4,16,OH16230:0928_01,0.20925888419151306
FLP,ADE,4,32,OH16230:0928_01,0.1507216840982437
FLP,ADE,4,1,OH16230:0928_03,0.5765453577041626
FLP,ADE,4,2,OH16230:0928_03,0.6048626899719238
FLP,ADE,4,4,OH16230:0928_03,0.5543442368507385
FLP,ADE,4,8,OH16230:0928_03,0.5055093765258789
FLP,ADE,4,16,OH16230:0928_03,0.5190032124519348
FLP,ADE,4,32,OH16230:0928_03,0.4620572328567505
FLP,ADE,4,1,OH16230:0928_05,0.2093563675880432
FLP,ADE,4,2,OH16230:0928_05,0.20633827149868011
FLP,ADE,4,4,OH16230:0928_05,0.20166945457458496
FLP,ADE,4,8,OH16230:0928_05,0.18788354098796844
FLP,ADE,4,16,OH16230:0928_05,0.18492724001407623
FLP,ADE,4,32,OH16230:0928_05,0.14252178370952606
FLP,ADE,4,1,OH16230:0928_07,0.24740007519721985
FLP,ADE,4,2,OH16230:0928_07,0.2335711121559143
FLP,ADE,4,4,OH16230:0928_07,0.22858837246894836
FLP,ADE,4,8,OH16230:0928_07,0.20448222756385803
FLP,ADE,4,16,OH16230:0928_07,0.1514168381690979
FLP,ADE,4,32,OH16230:0928_07,0.10066594183444977
FLP,ADE,4,1,OH16230:0928_08,0.16709694266319275
FLP,ADE,4,2,OH16230:0928_08,0.16150473058223724
FLP,ADE,4,4,OH16230:0928_08,0.15205618739128113
FLP,ADE,4,8,OH16230:0928_08,0.13566717505455017
FLP,ADE,4,16,OH16230:0928_08,0.12045150995254517
FLP,ADE,4,32,OH16230:0928_08,0.08325240015983582
FLP,ADE,4,1,OH16230:0928_11,0.15263685584068298
FLP,ADE,4,2,OH16230:0928_11,0.15425875782966614
FLP,ADE,4,4,OH16230:0928_11,0.1641601324081421
FLP,ADE,4,8,OH16230:0928_11,0.14538736641407013
FLP,ADE,4,16,OH16230:0928_11,0.14615850150585175
FLP,ADE,4,32,OH16230:0928_11,0.0969611257314682
FLP,ADE,4,1,OH16230:0928_13,0.31828573346138
FLP,ADE,4,2,OH16230:0928_13,0.31999361515045166
FLP,ADE,4,4,OH16230:0928_13,0.304311603307724
FLP,ADE,4,8,OH16230:0928_13,0.28056663274765015
FLP,ADE,4,16,OH16230:0928_13,0.23582357168197632
FLP,ADE,4,32,OH16230:0928_13,0.16719919443130493
FLP,ADE,4,1,OH16230:0929_03,0.1501525342464447
FLP,ADE,4,2,OH16230:0929_03,0.15844391286373138
FLP,ADE,4,4,OH16230:0929_03,0.1424155980348587
FLP,ADE,4,8,OH16230:0929_03,0.1384436935186386
FLP,ADE,4,16,OH16230:0929_03,0.13879404962062836
FLP,ADE,4,32,OH16230:0929_03,0.09961720556020737
FLP,ADE,4,1,OH16230:0929_05,0.17031677067279816
FLP,ADE,4,2,OH16230:0929_05,0.16731086373329163
FLP,ADE,4,4,OH16230:0929_05,0.145817831158638
FLP,ADE,4,8,OH16230:0929_05,0.13147157430648804
FLP,ADE,4,16,OH16230:0929_05,0.10930962860584259
FLP,ADE,4,32,OH16230:0929_05,0.05585187301039696
FLP,ADE,4,1,OH16230:0929_06,0.2396797239780426
FLP,ADE,4,2,OH16230:0929_06,0.24974843859672546
FLP,ADE,4,4,OH16230:0929_06,0.251982182264328
FLP,ADE,4,8,OH16230:0929_06,0.24276192486286163
FLP,ADE,4,16,OH16230:0929_06,0.2245575487613678
FLP,ADE,4,32,OH16230:0929_06,0.15630541741847992
FLP,ADE,4,1,OH16230:0929_07,0.1795206516981125
FLP,ADE,4,2,OH16230:0929_07,0.17815855145454407
FLP,ADE,4,4,OH16230:0929_07,0.16199804842472076
FLP,ADE,4,8,OH16230:0929_07,0.15194809436798096
FLP,ADE,4,16,OH16230:0929_07,0.15781518816947937
FLP,ADE,4,32,OH16230:0929_07,0.14024901390075684
FLP,ADE,4,1,OH16230:1030_03,0.22202655673027039
FLP,ADE,4,2,OH16230:1030_03,0.22747719287872314
FLP,ADE,4,4,OH16230:1030_03,0.23019063472747803
FLP,ADE,4,8,OH16230:1030_03,0.1995856910943985
FLP,ADE,4,16,OH16230:1030_03,0.16278517246246338
FLP,ADE,4,32,OH16230:1030_03,0.11764699220657349
FLP,ADE,4,1,OH16230:1104_08,0.14887100458145142
FLP,ADE,4,2,OH16230:1104_08,0.1617380678653717
FLP,ADE,4,4,OH16230:1104_08,0.1692069172859192
FLP,ADE,4,8,OH16230:1104_08,0.1608121693134308
FLP,ADE,4,16,OH16230:1104_08,0.15010127425193787
FLP,ADE,4,32,OH16230:1104_08,0.1111973375082016
FLP,ADE,8,1,OH16230:0924_01,0.20891833305358887
FLP,ADE,8,2,OH16230:0924_01,0.21543118357658386
FLP,ADE,8,4,OH16230:0924_01,0.20518507063388824
FLP,ADE,8,8,OH16230:0924_01,0.20484891533851624
FLP,ADE,8,16,OH16230:0924_01,0.17136389017105103
FLP,ADE,8,32,OH16230:0924_01,0.11723039299249649
FLP,ADE,8,1,OH16230:0924_03,0.26318544149398804
FLP,ADE,8,2,OH16230:0924_03,0.26371100544929504
FLP,ADE,8,4,OH16230:0924_03,0.24961620569229126
FLP,ADE,8,8,OH16230:0924_03,0.23477411270141602
FLP,ADE,8,16,OH16230:0924_03,0.21567252278327942
FLP,ADE,8,32,OH16230:0924_03,0.1836036592721939
FLP,ADE,8,1,OH16230:0925_01,0.38818609714508057
FLP,ADE,8,2,OH16230:0925_01,0.37968534231185913
FLP,ADE,8,4,OH16230:0925_01,0.36441299319267273
FLP,ADE,8,8,OH16230:0925_01,0.3433804214000702
FLP,ADE,8,16,OH16230:0925_01,0.28981146216392517
FLP,ADE,8,32,OH16230:0925_01,0.2250358760356903
FLP,ADE,8,1,OH16230:0925_04,0.23580992221832275
FLP,ADE,8,2,OH16230:0925_04,0.23424160480499268
FLP,ADE,8,4,OH16230:0925_04,0.22556155920028687
FLP,ADE,8,8,OH16230:0925_04,0.21710723638534546
FLP,ADE,8,16,OH16230:0925_04,0.1774226576089859
FLP,ADE,8,32,OH16230:0925_04,0.10749821364879608
FLP,ADE,8,1,OH16230:0928_01,0.30654215812683105
FLP,ADE,8,2,OH16230:0928_01,0.3026157021522522
FLP,ADE,8,4,OH16230:0928_01,0.2913881242275238
FLP,ADE,8,8,OH16230:0928_01,0.2674621045589447
FLP,ADE,8,16,OH16230:0928_01,0.22566042840480804
FLP,ADE,8,32,OH16230:0928_01,0.16201338171958923
FLP,ADE,8,1,OH16230:0928_03,0.10675914585590363
FLP,ADE,8,2,OH16230:0928_03,0.10277676582336426
FLP,ADE,8,4,OH16230:0928_03,0.0914146900177002
FLP,ADE,8,8,OH16230:0928_03,0.08705039322376251
FLP,ADE,8,16,OH16230:0928_03,0.07391388714313507
FLP,ADE,8,32,OH16230:0928_03,0.05497957766056061
FLP,ADE,8,1,OH16230:0928_05,0.1459059715270996
FLP,ADE,8,2,OH16230:0928_05,0.14375846087932587
FLP,ADE,8,4,OH16230:0928_05,0.13964389264583588
FLP,ADE,8,8,OH16230:0928_05,0.14369115233421326
FLP,ADE,8,16,OH16230:0928_05,0.12751281261444092
FLP,ADE,8,32,OH16230:0928_05,0.09497911483049393
FLP,ADE,8,1,OH16230:0928_07,0.24937918782234192
FLP,ADE,8,2,OH16230:0928_07,0.24097713828086853
FLP,ADE,8,4,OH16230:0928_07,0.22893837094306946
FLP,ADE,8,8,OH16230:0928_07,0.1977422684431076
FLP,ADE,8,16,OH16230:0928_07,0.144330233335495
FLP,ADE,8,32,OH16230:0928_07,0.09439016878604889
FLP,ADE,8,1,OH16230:0928_08,0.14231766760349274
FLP,ADE,8,2,OH16230:0928_08,0.12987826764583588
FLP,ADE,8,4,OH16230:0928_08,0.11893764138221741
FLP,ADE,8,8,OH16230:0928_08,0.12447866052389145
FLP,ADE,8,16,OH16230:0928_08,0.0978928953409195
FLP,ADE,8,32,OH16230:0928_08,0.06413242220878601
FLP,ADE,8,1,OH16230:0928_11,0.20004725456237793
FLP,ADE,8,2,OH16230:0928_11,0.1955261528491974
FLP,ADE,8,4,OH16230:0928_11,0.1823006272315979
FLP,ADE,8,8,OH16230:0928_11,0.17640870809555054
FLP,ADE,8,16,OH16230:0928_11,0.13652676343917847
FLP,ADE,8,32,OH16230:0928_11,0.0825423002243042
FLP,ADE,8,1,OH16230:0928_13,0.17847302556037903
FLP,ADE,8,2,OH16230:0928_13,0.17560411989688873
FLP,ADE,8,4,OH16230:0928_13,0.16268989443778992
FLP,ADE,8,8,OH16230:0928_13,0.1544729322195053
FLP,ADE,8,16,OH16230:0928_13,0.12863031029701233
FLP,ADE,8,32,OH16230:0928_13,0.089837446808815
FLP,ADE,8,1,OH16230:0929_03,0.16729584336280823
FLP,ADE,8,2,OH16230:0929_03,0.16397790610790253
FLP,ADE,8,4,OH16230:0929_03,0.15097731351852417
FLP,ADE,8,8,OH16230:0929_03,0.1664469689130783
FLP,ADE,8,16,OH16230:0929_03,0.15821203589439392
FLP,ADE,8,32,OH16230:0929_03,0.1518324911594391
FLP,ADE,8,1,OH16230:0929_05,0.13056698441505432
FLP,ADE,8,2,OH16230:0929_05,0.1298886090517044
FLP,ADE,8,4,OH16230:0929_05,0.12347649037837982
FLP,ADE,8,8,OH16230:0929_05,0.13140499591827393
FLP,ADE,8,16,OH16230:0929_05,0.106040358543396
FLP,ADE,8,32,OH16230:0929_05,0.08494918048381805
FLP,ADE,8,1,OH16230:0929_06,0.22795283794403076
FLP,ADE,8,2,OH16230:0929_06,0.2277829349040985
FLP,ADE,8,4,OH16230:0929_06,0.20691561698913574
FLP,ADE,8,8,OH16230:0929_06,0.20351552963256836
FLP,ADE,8,16,OH16230:0929_06,0.1703745722770691
FLP,ADE,8,32,OH16230:0929_06,0.12693744897842407
FLP,ADE,8,1,OH16230:0929_07,0.15037564933300018
FLP,ADE,8,2,OH16230:0929_07,0.1488477736711502
FLP,ADE,8,4,OH16230:0929_07,0.14063401520252228
FLP,ADE,8,8,OH16230:0929_07,0.1603555679321289
FLP,ADE,8,16,OH16230:0929_07,0.1517890989780426
FLP,ADE,8,32,OH16230:0929_07,0.13656583428382874
FLP,ADE,8,1,OH16230:1030_03,0.18349692225456238
FLP,ADE,8,2,OH16230:1030_03,0.18024760484695435
FLP,ADE,8,4,OH16230:1030_03,0.16229823231697083
FLP,ADE,8,8,OH16230:1030_03,0.1527618169784546
FLP,ADE,8,16,OH16230:1030_03,0.11871535331010818
FLP,ADE,8,32,OH16230:1030_03,0.08021295070648193
FLP,ADE,8,1,OH16230:1104_08,0.1594485640525818
FLP,ADE,8,2,OH16230:1104_08,0.1593255251646042
FLP,ADE,8,4,OH16230:1104_08,0.14943630993366241
FLP,ADE,8,8,OH16230:1104_08,0.1465129405260086
FLP,ADE,8,16,OH16230:1104_08,0.1192566379904747
FLP,ADE,8,32,OH16230:1104_08,0.061804190278053284
FLP,ADE,16,1,OH16230:0924_01,0.195121169090271
FLP,ADE,16,2,OH16230:0924_01,0.19324451684951782
FLP,ADE,16,4,OH16230:0924_01,0.18255090713500977
FLP,ADE,16,8,OH16230:0924_01,0.1548144519329071
FLP,ADE,16,16,OH16230:0924_01,0.12709760665893555
FLP,ADE,16,32,OH16230:0924_01,0.0772307813167572
FLP,ADE,16,1,OH16230:0924_03,0.19549357891082764
FLP,ADE,16,2,OH16230:0924_03,0.18166840076446533
FLP,ADE,16,4,OH16230:0924_03,0.16655699908733368
FLP,ADE,16,8,OH16230:0924_03,0.13580159842967987
FLP,ADE,16,16,OH16230:0924_03,0.08902376890182495
FLP,ADE,16,32,OH16230:0924_03,0.012291334569454193
FLP,ADE,16,1,OH16230:0925_01,0.2995106875896454
FLP,ADE,16,2,OH16230:0925_01,0.3012153208255768
FLP,ADE,16,4,OH16230:0925_01,0.29177653789520264
FLP,ADE,16,8,OH16230:0925_01,0.2719547748565674
FLP,ADE,16,16,OH16230:0925_01,0.23926423490047455
FLP,ADE,16,32,OH16230:0925_01,0.1822967231273651
FLP,ADE,16,1,OH16230:0925_04,0.1742161214351654
FLP,ADE,16,2,OH16230:0925_04,0.1743612289428711
FLP,ADE,16,4,OH16230:0925_04,0.16332998871803284
FLP,ADE,16,8,OH16230:0925_04,0.1447654515504837
FLP,ADE,16,16,OH16230:0925_04,0.11031210422515869
FLP,ADE,16,32,OH16230:0925_04,0.059670474380254745
FLP,ADE,16,1,OH16230:0928_01,0.21620886027812958
FLP,ADE,16,2,OH16230:0928_01,0.2151412069797516
FLP,ADE,16,4,OH16230:0928_01,0.1974765509366989
FLP,ADE,16,8,OH16230:0928_01,0.167541041970253
FLP,ADE,16,16,OH16230:0928_01,0.12565752863883972
FLP,ADE,16,32,OH16230:0928_01,0.036790501326322556
FLP,ADE,16,1,OH16230:0928_03,0.10952730476856232
FLP,ADE,16,2,OH16230:0928_03,0.10214538872241974
FLP,ADE,16,4,OH16230:0928_03,0.09655651450157166
FLP,ADE,16,8,OH16230:0928_03,0.08323167264461517
FLP,ADE,16,16,OH16230:0928_03,0.06680487096309662
FLP,ADE,16,32,OH16230:0928_03,0.05025001987814903
FLP,ADE,16,1,OH16230:0928_05,0.13806533813476562
FLP,ADE,16,2,OH16230:0928_05,0.13462796807289124
FLP,ADE,16,4,OH16230:0928_05,0.1337074637413025
FLP,ADE,16,8,OH16230:0928_05,0.12161986529827118
FLP,ADE,16,16,OH16230:0928_05,0.11515161395072937
FLP,ADE,16,32,OH16230:0928_05,0.08927181363105774
FLP,ADE,16,1,OH16230:0928_07,0.17944420874118805
FLP,ADE,16,2,OH16230:0928_07,0.1756770759820938
FLP,ADE,16,4,OH16230:0928_07,0.1589793711900711
FLP,ADE,16,8,OH16230:0928_07,0.1440175175666809
FLP,ADE,16,16,OH16230:0928_07,0.11465296894311905
FLP,ADE,16,32,OH16230:0928_07,0.06910374015569687
FLP,ADE,16,1,OH16230:0928_08,0.10971002280712128
FLP,ADE,16,2,OH16230:0928_08,0.10116362571716309
FLP,ADE,16,4,OH16230:0928_08,0.0932173877954483
FLP,ADE,16,8,OH16230:0928_08,0.0800434947013855
FLP,ADE,16,16,OH16230:0928_08,0.0642680823802948
FLP,ADE,16,32,OH16230:0928_08,0.031164605170488358
FLP,ADE,16,1,OH16230:0928_11,0.14467059075832367
FLP,ADE,16,2,OH16230:0928_11,0.1382465958595276
FLP,ADE,16,4,OH16230:0928_11,0.13250142335891724
FLP,ADE,16,8,OH16230:0928_11,0.11632350832223892
FLP,ADE,16,16,OH16230:0928_11,0.09270739555358887
FLP,ADE,16,32,OH16230:0928_11,0.04779013991355896
FLP,ADE,16,1,OH16230:0928_13,0.16385892033576965
FLP,ADE,16,2,OH16230:0928_13,0.15729425847530365
FLP,ADE,16,4,OH16230:0928_13,0.14187873899936676
FLP,ADE,16,8,OH16230:0928_13,0.1351766139268875
FLP,ADE,16,16,OH16230:0928_13,0.11385560035705566
FLP,ADE,16,32,OH16230:0928_13,0.10190317034721375
FLP,ADE,16,1,OH16230:0929_03,0.22665813565254211
FLP,ADE,16,2,OH16230:0929_03,0.2285318374633789
FLP,ADE,16,4,OH16230:0929_03,0.22241008281707764
FLP,ADE,16,8,OH16230:0929_03,0.2207852602005005
FLP,ADE,16,16,OH16230:0929_03,0.20586974918842316
FLP,ADE,16,32,OH16230:0929_03,0.178871750831604
FLP,ADE,16,1,OH16230:0929_05,0.08719509840011597
FLP,ADE,16,2,OH16230:0929_05,0.08405938744544983
FLP,ADE,16,4,OH16230:0929_05,0.07993318885564804
FLP,ADE,16,8,OH16230:0929_05,0.06655929982662201
FLP,ADE,16,16,OH16230:0929_05,0.04347372055053711
FLP,ADE,16,32,OH16230:0929_05,0.014627164229750633
FLP,ADE,16,1,OH16230:0929_06,0.2334199994802475
FLP,ADE,16,2,OH16230:0929_06,0.22856812179088593
FLP,ADE,16,4,OH16230:0929_06,0.21943064033985138
FLP,ADE,16,8,OH16230:0929_06,0.19960595667362213
FLP,ADE,16,16,OH16230:0929_06,0.17132297158241272
FLP,ADE,16,32,OH16230:0929_06,0.11495570838451385
FLP,ADE,16,1,OH16230:0929_07,0.15947645902633667
FLP,ADE,16,2,OH16230:0929_07,0.15716242790222168
FLP,ADE,16,4,OH16230:0929_07,0.15376479923725128
FLP,ADE,16,8,OH16230:0929_07,0.14486898481845856
FLP,ADE,16,16,OH16230:0929_07,0.12805335223674774
FLP,ADE,16,32,OH16230:0929_07,0.09986816346645355
FLP,ADE,16,1,OH16230:1030_03,0.14921170473098755
FLP,ADE,16,2,OH16230:1030_03,0.14381544291973114
FLP,ADE,16,4,OH16230:1030_03,0.14000201225280762
FLP,ADE,16,8,OH16230:1030_03,0.12265484035015106
FLP,ADE,16,16,OH16230:1030_03,0.10392318665981293
FLP,ADE,16,32,OH16230:1030_03,0.077464260160923
FLP,ADE,16,1,OH16230:1104_08,0.185721293091774
FLP,ADE,16,2,OH16230:1104_08,0.17941489815711975
FLP,ADE,16,4,OH16230:1104_08,0.17537373304367065
FLP,ADE,16,8,OH16230:1104_08,0.1602851152420044
FLP,ADE,16,16,OH16230:1104_08,0.13934892416000366
FLP,ADE,16,32,OH16230:1104_08,0.11114727705717087
IL1,URB,1,1,OH16230:0924_01,0.27771034836769104
IL1,URB,1,2,OH16230:0924_01,0.2766554057598114
IL1,URB,1,4,OH16230:0924_01,0.27841779589653015
IL1,URB,1,8,OH16230:0924_01,0.29100823402404785
IL1,URB,1,16,OH16230:0924_01,0.2573452889919281
IL1,URB,1,32,OH16230:0924_01,0.1742623895406723
IL1,URB,1,1,OH16230:0924_03,0.22119773924350739
IL1,URB,1,2,OH16230:0924_03,0.21760469675064087
IL1,URB,1,4,OH16230:0924_03,0.22608590126037598
IL1,URB,1,8,OH16230:0924_03,0.23497340083122253
IL1,URB,1,16,OH16230:0924_03,0.2156151533126831
IL1,URB,1,32,OH16230:0924_03,0.1656409204006195
IL1,URB,1,1,OH16230:0925_01,0.21894708275794983
IL1,URB,1,2,OH16230:0925_01,0.22728219628334045
IL1,URB,1,4,OH16230:0925_01,0.23264971375465393
IL1,URB,1,8,OH16230:0925_01,0.24325355887413025
IL1,URB,1,16,OH16230:0925_01,0.21885773539543152
IL1,URB,1,32,OH16230:0925_01,0.17913901805877686
IL1,URB,1,1,OH16230:0925_04,0.33771494030952454
IL1,URB,1,2,OH16230:0925_04,0.3554076552391052
IL1,URB,1,4,OH16230:0925_04,0.3677675127983093
IL1,URB,1,8,OH16230:0925_04,0.3767336308956146
IL1,URB,1,16,OH16230:0925_04,0.3349113464355469
IL1,URB,1,32,OH16230:0925_04,0.24918033182621002
IL1,URB,1,1,OH16230:0928_01,0.20474225282669067
IL1,URB,1,2,OH16230:0928_01,0.21920502185821533
IL1,URB,1,4,OH16230:0928_01,0.22223925590515137
IL1,URB,1,8,OH16230:0928_01,0.21827706694602966
IL1,URB,1,16,OH16230:0928_01,0.18202129006385803
IL1,URB,1,32,OH16230:0928_01,0.12183945626020432
IL1,URB,1,1,OH16230:0928_03,0.12140151858329773
IL1,URB,1,2,OH16230:0928_03,0.12941333651542664
IL1,URB,1,4,OH16230:0928_03,0.13677281141281128
IL1,URB,1,8,OH16230:0928_03,0.17796838283538818
IL1,URB,1,16,OH16230:0928_03,0.1843368113040924
IL1,URB,1,32,OH16230:0928_03,0.15646161139011383
IL1,URB,1,1,OH16230:0928_05,0.24632367491722107
IL1,URB,1,2,OH16230:0928_05,0.23833537101745605
IL1,URB,1,4,OH16230:0928_05,0.22649216651916504
IL1,URB,1,8,OH16230:0928_05,0.2314847707748413
IL1,URB,1,16,OH16230:0928_05,0.20951992273330688
IL1,URB,1,32,OH16230:0928_05,0.15861722826957703
IL1,URB,1,1,OH16230:0928_07,0.1887064278125763
IL1,URB,1,2,OH16230:0928_07,0.18418775498867035
IL1,URB,1,4,OH16230:0928_07,0.18551190197467804
IL1,URB,1,8,OH16230:0928_07,0.168373242020607
IL1,URB,1,16,OH16230:0928_07,0.1139892041683197
IL1,URB,1,32,OH16230:0928_07,0.034292493015527725
IL1,URB,1,1,OH16230:0928_08,0.21972116827964783
IL1,URB,1,2,OH16230:0928_08,0.20822948217391968
IL1,URB,1,4,OH16230:0928_08,0.18923330307006836
IL1,URB,1,8,OH16230:0928_08,0.20474779605865479
IL1,URB,1,16,OH16230:0928_08,0.18832018971443176
IL1,URB,1,32,OH16230:0928_08,0.13199876248836517
IL1,URB,1,1,OH16230:0928_11,0.2955845594406128
IL1,URB,1,2,OH16230:0928_11,0.31001952290534973
IL1,URB,1,4,OH16230:0928_11,0.30943796038627625
IL1,URB,1,8,OH16230:0928_11,0.3096127212047577
IL1,URB,1,16,OH16230:0928_11,0.2697035074234009
IL1,URB,1,32,OH16230:0928_11,0.17349636554718018
IL1,URB,1,1,OH16230:0928_13,0.1947609931230545
IL1,URB,1,2,OH16230:0928_13,0.20134466886520386
IL1,URB,1,4,OH16230:0928_13,0.20633083581924438
IL1,URB,1,8,OH16230:0928_13,0.22867955267429352
IL1,URB,1,16,OH16230:0928_13,0.22651316225528717
IL1,URB,1,32,OH16230:0928_13,0.20528322458267212
IL1,URB,1,1,OH16230:0929_03,0.23693014681339264
IL1,URB,1,2,OH16230:0929_03,0.2482028305530548
IL1,URB,1,4,OH16230:0929_03,0.22726915776729584
IL1,URB,1,8,OH16230:0929_03,0.24119147658348083
IL1,URB,1,16,OH16230:0929_03,0.23886942863464355
IL1,URB,1,32,OH16230:0929_03,0.23227959871292114
IL1,URB,1,1,OH16230:0929_05,0.18940645456314087
IL1,URB,1,2,OH16230:0929_05,0.17429979145526886
IL1,URB,1,4,OH16230:0929_05,0.16169142723083496
IL1,URB,1,8,OH16230:0929_05,0.1778542548418045
IL1,URB,1,16,OH16230:0929_05,0.1742185801267624
IL1,URB,1,32,OH16230:0929_05,0.1500745266675949
IL1,URB,1,1,OH16230:0929_06,0.17795336246490479
IL1,URB,1,2,OH16230:0929_06,0.20136909186840057
IL1,URB,1,4,OH16230:0929_06,0.22564846277236938
IL1,URB,1,8,OH16230:0929_06,0.2646300494670868
IL1,URB,1,16,OH16230:0929_06,0.2862025499343872
IL1,URB,1,32,OH16230:0929_06,0.27958157658576965
IL1,URB,1,1,OH16230:0929_07,0.1803281158208847
IL1,URB,1,2,OH16230:0929_07,0.18649998307228088
IL1,URB,1,4,OH16230:0929_07,0.19279253482818604
IL1,URB,1,8,OH16230:0929_07,0.2204250544309616
IL1,URB,1,16,OH16230:0929_07,0.23478232324123383
IL1,URB,1,32,OH16230:0929_07,0.21209077537059784
IL1,URB,1,1,OH16230:1030_03,0.25548410415649414
IL1,URB,1,2,OH16230:1030_03,0.25058215856552124
IL1,URB,1,4,OH16230:1030_03,0.251168817281723
IL1,URB,1,8,OH16230:1030_03,0.2725619077682495
IL1,URB,1,16,OH16230:1030_03,0.26253244280815125
IL1,URB,1,32,OH16230:1030_03,0.22573187947273254
IL1,URB,1,1,OH16230:1104_08,0.22884491086006165
IL1,URB,1,2,OH16230:1104_08,0.24067866802215576
IL1,URB,1,4,OH16230:1104_08,0.2418997585773468
IL1,URB,1,8,OH16230:1104_08,0.2395484447479248
IL1,URB,1,16,OH16230:1104_08,0.19940626621246338
IL1,URB,1,32,OH16230:1104_08,0.11309090256690979
IL1,URB,4,1,OH16230:0924_01,0.2692146301269531
IL1,URB,4,2,OH16230:0924_01,0.2689635157585144
IL1,URB,4,4,OH16230:0924_01,0.2722395062446594
IL1,URB,4,8,OH16230:0924_01,0.2618679404258728
IL1,URB,4,16,OH16230:0924_01,0.21777339279651642
IL1,URB,4,32,OH16230:0924_01,0.12257705628871918
IL1,URB,4,1,OH16230:0924_03,0.253262460231781
IL1,URB,4,2,OH16230:0924_03,0.24602389335632324
IL1,URB,4,4,OH16230:0924_03,0.24341990053653717
IL1,URB,4,8,OH16230:0924_03,0.23134711384773254
IL1,URB,4,16,OH16230:0924_03,0.20165830850601196
IL1,URB,4,32,OH16230:0924_03,0.1591770499944687
IL1,URB,4,1,OH16230:0925_01,0.2877137064933777
IL1,URB,4,2,OH16230:0925_01,0.288716584444046
IL1,URB,4,4,OH16230:0925_01,0.2942882776260376
IL1,URB,4,8,OH16230:0925_01,0.28619110584259033
IL1,URB,4,16,OH16230:0925_01,0.2605438232421875
IL1,URB,4,32,OH16230:0925_01,0.20915527641773224
IL1,URB,4,1,OH16230:0925_04,0.31072306632995605
IL1,URB,4,2,OH16230:0925_04,0.31290149688720703
IL1,URB,4,4,OH16230:0925_04,0.32076364755630493
IL1,URB,4,8,OH16230:0925_04,0.29796305298805237
IL1,URB,4,16,OH16230:0925_04,0.2654733657836914
IL1,URB,4,32,OH16230:0925_04,0.19894541800022125
IL1,URB,4,1,OH16230:0928_01,0.24856743216514587
IL1,URB,4,2,OH16230:0928_01,0.2551588714122772
IL1,URB,4,4,OH16230:0928_01,0.2490096390247345
IL1,URB,4,8,OH16230:0928_01,0.2411588728427887
IL1,URB,4,16,OH16230:0928_01,0.20431625843048096
IL1,URB,4,32,OH16230:0928_01,0.12812189757823944
IL1,URB,4,1,OH16230:0928_03,0.1848059445619583
IL1,URB,4,2,OH16230:0928_03,0.19205434620380402
IL1,URB,4,4,OH16230:0928_03,0.20188218355178833
IL1,URB,4,8,OH16230:0928_03,0.20028741657733917
IL1,URB,4,16,OH16230:0928_03,0.19591782987117767
IL1,URB,4,32,OH16230:0928_03,0.16642087697982788
IL1,URB,4,1,OH16230:0928_05,0.19607475399971008
IL1,URB,4,2,OH16230:0928_05,0.20311683416366577
IL1,URB,4,4,OH16230:0928_05,0.2230195850133896
IL1,URB,4,8,OH16230:0928_05,0.21283942461013794
IL1,URB,4,16,OH16230:0928_05,0.2195647805929184
IL1,URB,4,32,OH16230:0928_05,0.21279533207416534
IL1,URB,4,1,OH16230:0928_07,0.2408081293106079
