case_id,classifier_probability_mean,classifier_probability_saturation,data_seed,generator_seed,guided_ess_fraction_median,guided_quartic_bias,guided_quartic_nrmse,guided_quartic_sd_across_anchors,guided_quartic_slope,model_name,model_seed,raw_quartic_bias,raw_quartic_nrmse,raw_quartic_sd_across_anchors,raw_quartic_slope,status,truth,wall_seconds,bayes_guided_ess_fraction_median,bayes_guided_quartic_bias,bayes_guided_quartic_nrmse,bayes_guided_quartic_sd_across_anchors,bayes_guided_quartic_slope,classifier_fit
5ee1f6889e9215a776ff,0.5213136672973633,0.0,607,61,0.8786154239065522,-3.1821600006265616,0.6878322236157339,0.1051988341328339,0.31249642140704703,affine_flow,6007.0,-4.38271325371319,0.9476722967339918,0.19142716899103548,0.05311767941231667,ok,4.6285722717824695,0.06492262502433732,,,,,,
6072db0569cd56244f67,0.5342183113098145,0.0029296875,601,61,0.8340046045845628,-3.062834490131922,0.662498863542647,0.1585658433175979,0.338276619595178,flow_matching,6007.0,-4.603540837960233,0.9964051139379603,0.2972992807853361,0.0054080248405837,ok,4.6285722717824695,0.20859191598719917,,,,,,
620a425d95235ea40739,0.5226885080337524,0.0,601,61,0.8342029990272211,-2.553105021065922,0.5571179270371747,0.38714365836662396,0.4484033366767075,diffusion_edm,6007.0,-4.613630387842418,0.9981627753793464,0.26065412979109215,0.003228184213767738,ok,4.6285722717824695,0.2381125410029199,,,,,,
6a320895942c602ab3d0,0.5116865038871765,0.0,607,67,0.833651163696229,-2.7301977761523712,0.672562248994818,0.23400455300452347,0.32958896387355063,autoregressive_mdn,6001.0,-3.8086557506365724,0.9355811171051135,0.1114655293066328,0.06476927410304884,ok,4.072423675969165,0.1862687079992611,,,,,,
6a7c4d17b3856aa4fa5b,0.5225732922554016,0.0,601,61,0.8345353638960411,-3.1024152732199264,0.6724314146246522,0.26626957457812656,0.3297252173994504,autoregressive_mdn,6001.0,-4.3478673321843075,0.9412758912398624,0.29749001817549925,0.060646117877308704,ok,4.6285722717824695,0.18148504101554863,,,,,,
6caef437a4f953b700d4,0.5136134028434753,0.0,601,61,0.8397324769593367,-2.528699061624734,0.5491002753813189,0.27288726968468907,0.4536762281879789,diffusion_edm,6001.0,-4.627964069995887,1.0007582532048256,0.20875497438375906,0.00013140159661993324,ok,4.6285722717824695,0.2244556250225287,,,,,,
7526436ebd7f246ec7c9,0.5260189771652222,0.0,601,61,0.8467129516913154,-3.073562649333024,0.6660827056805296,0.25784885171118116,0.3359588078443483,affine_flow,6007.0,-4.473049296814101,0.9669092679321075,0.15535958833842536,0.03360063661887612,ok,4.6285722717824695,0.07140737501322292,,,,,,
803e0a6c5564dcb9fece,0.4747721254825592,0.0,601,67,0.8404086201881809,-2.3855618378430727,0.5866042154501628,0.13498023549496221,0.41421570355757464,affine_flow,6001.0,-3.8314733477902854,0.9419920075233137,0.2033152425205435,0.059166321421981645,ok,4.072423675969165,0.07199795899214223,,,,,,
83fb477a98e1b8d9dce8,0.5045092105865479,0.0,607,67,0.8370568725148055,-2.687093173162736,0.6601542128208905,0.09054430305245699,0.34017347236759315,affine_flow,6001.0,-3.9176437299601528,0.9630479203136835,0.1961757677054587,0.038006837776321696,ok,4.072423675969165,0.06870308401994407,,,,,,
8cd50eabba96d0b415e6,0.5145752429962158,0.0,607,61,0.8763571934711673,-3.1043574638412688,0.6724535279696919,0.2405219395875296,0.3293056083910349,autoregressive_mdn,6001.0,-4.3520414129121745,0.9425300517061189,0.32379734684152517,0.059744310476932884,ok,4.6285722717824695,0.18267850001575425,,,,,,
