seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,persistence_gaussian,6,4,2.5886295810341835,0.07329532661242406,0.4019866168964654,0.2676011889707297,0.9013671875,1.3812281899154186
1701,persistence_gaussian,6,8,3.8391311690211296,0.13020013045752415,0.5904340501874685,0.3837470605503768,0.8904296875,1.949991438537836
1701,persistence_gaussian,6,16,5.18194055557251,0.2044440952595323,0.7975857947021723,0.5399134801700711,0.868359375,2.7713983841240406
1701,persistence_gaussian,6,32,6.574198931455612,0.3366093900986016,0.9912384646013379,0.7207694705575705,0.8623046875,3.920205406844616
1701,persistence_gaussian,7,1,1.5859207678586245,0.03693472273880611,0.2505023025441915,0.1670908345840871,0.8615234375,0.677364100702107
1701,persistence_gaussian,7,2,2.1226386725902557,0.05748246930306772,0.3341056106146425,0.22535147727467117,0.877734375,0.9595318380743265
1701,persistence_gaussian,7,4,3.001252055168152,0.08879468229133632,0.4623324067797512,0.3016808186657727,0.8884765625,1.3538365308195353
1701,persistence_gaussian,7,8,4.0472066551446915,0.13646805798634884,0.6187751062680036,0.3970148244407028,0.889453125,1.9104268178343773
1701,persistence_gaussian,7,16,5.240079432725906,0.20440045301802454,0.7985656671226025,0.5204246696084738,0.8978515625,2.7103697173297405
1701,persistence_gaussian,7,32,6.38409498333931,0.31776393414475024,0.9604621836915612,0.6514161359518766,0.90703125,3.8134439028799534
1701,persistence_gaussian,8,1,1.3543949611485004,0.03452307448606002,0.21296245208941397,0.14343023486435408,0.8900390625,0.6914577689021826
1701,persistence_gaussian,8,2,1.8315291367471218,0.05365561385406177,0.2861152191180736,0.19397511985152957,0.899609375,0.9780828328803182
1701,persistence_gaussian,8,4,2.5895543918013573,0.08605886710574845,0.39697742997668684,0.26020599342882633,0.8974609375,1.382675712928176
1701,persistence_gaussian,8,8,3.668158821761608,0.147353243897669,0.561434778617695,0.3660446589346975,0.8953125,1.950957277789712
1701,persistence_gaussian,8,16,4.875853821635246,0.227864139014855,0.7474066079594195,0.49783374927937984,0.885546875,2.764187518507242
1701,persistence_gaussian,8,32,6.398511558771133,0.3481181631796062,0.9706250093877316,0.6822838801890612,0.8832031250000001,3.9170771837234497
1701,persistence_gaussian,9,1,1.5978479124605656,0.04027359426254402,0.2488039477029815,0.1687279987381771,0.855078125,0.685719070956111
1701,persistence_gaussian,9,2,2.0973177179694176,0.060351893480401445,0.32635946036316454,0.22108536201994863,0.86875,0.9771764185279608
1701,persistence_gaussian,9,4,2.9341664761304855,0.09283818351104851,0.44991187285631895,0.29877989483065903,0.8720703125,1.3859256748110056
1701,persistence_gaussian,9,8,3.969600811600685,0.15107143239583815,0.6012568303849548,0.39660200546495616,0.8771484374999999,1.9530707485973835
1701,persistence_gaussian,9,16,4.778651133179665,0.2189135705120861,0.7145639392547309,0.48554814187809825,0.89921875,2.7618226036429405
1701,persistence_gaussian,9,32,6.030523672699928,0.3544329581782222,0.8772955457679927,0.6338202126789838,0.8921875,3.901323799043894
1701,persistence_gaussian,10,1,1.3791677430272102,0.03082379154511723,0.2154902725014835,0.14156481297686693,0.90546875,0.7003839481621981
1701,persistence_gaussian,10,2,1.762007474899292,0.04847299651009958,0.27292773220688105,0.18625300913117823,0.9140625,0.9908848265185952
1701,persistence_gaussian,10,4,2.45079892128706,0.07279424922307949,0.37108444911427796,0.2533866760786623,0.9119140625,1.400491390377283
1701,persistence_gaussian,10,8,3.4454155266284943,0.12208496313542123,0.5184185623656958,0.34783479757606983,0.903125,1.9798244833946228
1701,persistence_gaussian,10,16,4.545784667134285,0.19435367896221575,0.6807834901846945,0.4654989263508469,0.9068359375,2.7923525385558605
1701,persistence_gaussian,10,32,5.944969654083252,0.31430905568413436,0.8778972271829844,0.6186575978063047,0.9052734375,3.961291965097189
1701,persistence_gaussian,11,1,1.5641399454325438,0.0374785499006975,0.2465551469940692,0.16785902052652088,0.8681640625,0.6889907289296389
1701,persistence_gaussian,11,2,2.1249160282313824,0.058123038557823706,0.33492318727076054,0.22935670916922388,0.8703125,0.9754150211811066
1701,persistence_gaussian,11,4,3.1907560229301453,0.09759649657644327,0.4923066545743495,0.3233970205765217,0.8681640625,1.377719957381487
1701,persistence_gaussian,11,8,4.6500143483281136,0.1623641228070482,0.7086616086307913,0.464177310699597,0.853515625,1.9501437172293663
1701,persistence_gaussian,11,16,5.733112655580044,0.23564188904128966,0.880278505384922,0.5924514525104314,0.8677734374999999,2.7578376084566116
