sampling_seed,spec_id,worker_sha256,checkpoint_sha256,cohort,fold,generator_seed,worm,phase,event,cut,lag,method,particles,mc_seed,contrast_fraction,steps_factor,sources,panel,file,wall_seconds,transition_samples,calls,velocity_network_sample_evaluations
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,128,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",solver,runs/historical80/diagnostics/f0_solver_baseline_e0_ell1_progressive_N128_mc91103_a1.0_steps1.npz,3.9477791670360602,172032,168,6881280
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,128,91103,1.0,2,"[0, 11, 22, 33, 45, 56, 67, 79]",solver,runs/historical80/diagnostics/f0_solver_baseline_e0_ell1_progressive_N128_mc91103_a1.0_steps2.npz,6.748659959004726,172032,168,13762560
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,512,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell1_progressive_N512_mc91101_a0.0_steps1.npz,15.28416041599121,688128,672,27525120
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,512,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell1_progressive_N512_mc91102_a0.0_steps1.npz,15.367189667013008,688128,672,27525120
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,512,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell1_progressive_N512_mc91103_a0.0_steps1.npz,15.380451790988445,688128,672,27525120
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,64,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell1_progressive_N64_mc91101_a0.0_steps1.npz,2.0235305829555728,86016,84,3440640
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,64,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell1_progressive_N64_mc91102_a0.0_steps1.npz,2.0358650410198607,86016,84,3440640
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,1,progressive,64,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell1_progressive_N64_mc91103_a0.0_steps1.npz,2.024587333027739,86016,84,3440640
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,4,progressive,512,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell4_progressive_N512_mc91101_a0.0_steps1.npz,17.511089999985415,786432,768,31457280
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,4,progressive,512,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell4_progressive_N512_mc91102_a0.0_steps1.npz,17.49564287503017,786432,768,31457280
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,4,progressive,512,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell4_progressive_N512_mc91103_a0.0_steps1.npz,17.46407854097197,786432,768,31457280
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,4,progressive,64,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell4_progressive_N64_mc91101_a0.0_steps1.npz,2.3013556249788962,98304,96,3932160
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,4,progressive,64,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell4_progressive_N64_mc91102_a0.0_steps1.npz,2.3023401670507155,98304,96,3932160
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,baseline,0,182,4,progressive,64,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_baseline_e0_ell4_progressive_N64_mc91103_a0.0_steps1.npz,2.3024005829938687,98304,96,3932160
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,1,progressive,512,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell1_progressive_N512_mc91101_a0.0_steps1.npz,15.351281832961831,688128,672,27525120
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,1,progressive,512,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell1_progressive_N512_mc91102_a0.0_steps1.npz,15.352435166016221,688128,672,27525120
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,1,progressive,512,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell1_progressive_N512_mc91103_a0.0_steps1.npz,15.294099917053245,688128,672,27525120
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,1,progressive,64,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell1_progressive_N64_mc91101_a0.0_steps1.npz,2.021599542000331,86016,84,3440640
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,1,progressive,64,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell1_progressive_N64_mc91102_a0.0_steps1.npz,2.019842708017677,86016,84,3440640
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,1,progressive,64,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell1_progressive_N64_mc91103_a0.0_steps1.npz,2.024228875001427,86016,84,3440640
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,4,progressive,512,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell4_progressive_N512_mc91101_a0.0_steps1.npz,17.47377245797543,786432,768,31457280
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,4,progressive,512,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell4_progressive_N512_mc91102_a0.0_steps1.npz,17.48272512498079,786432,768,31457280
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,4,progressive,512,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell4_progressive_N512_mc91103_a0.0_steps1.npz,17.50876691599842,786432,768,31457280
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,4,progressive,64,91101,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell4_progressive_N64_mc91101_a0.0_steps1.npz,2.312127666955348,98304,96,3932160
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,4,progressive,64,91102,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell4_progressive_N64_mc91102_a0.0_steps1.npz,2.3075904159923084,98304,96,3932160
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,2a9eaf06aa78a1a274abfb64458cc3705f424292e32a2fc2b5a68653b31920d2,historical80,0,1701,4,onset,0,245,4,progressive,64,91103,0.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",zero_query,runs/historical80/diagnostics/f0_zero_query_onset_e0_ell4_progressive_N64_mc91103_a0.0_steps1.npz,2.304630833968986,98304,96,3932160
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,direct,16384,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_direct_N16384_mc91101_a1.0_steps1.npz,25.089846375049092,851968,52,34078720
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,direct,16384,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_direct_N16384_mc91102_a1.0_steps1.npz,24.963823000027332,851968,52,34078720
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,direct,16384,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_direct_N16384_mc91103_a1.0_steps1.npz,25.328329666983336,851968,52,34078720
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,direct,4096,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_direct_N4096_mc91101_a1.0_steps1.npz,5.305651375034358,212992,52,8519680
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,direct,4096,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_direct_N4096_mc91102_a1.0_steps1.npz,5.27568441699259,212992,52,8519680
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,direct,4096,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_direct_N4096_mc91103_a1.0_steps1.npz,5.278395458997693,212992,52,8519680
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,128,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N128_mc91101_a1.0_steps1.npz,6.66082741698483,294912,288,11796480
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,128,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N128_mc91102_a1.0_steps1.npz,6.665667625027709,294912,288,11796480
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,128,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N128_mc91103_a1.0_steps1.npz,6.672875666001346,294912,288,11796480
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,512,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N512_mc91101_a1.0_steps1.npz,26.07542570901569,1179648,1152,47185920
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,512,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N512_mc91102_a1.0_steps1.npz,26.072474875021726,1179648,1152,47185920
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,512,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N512_mc91103_a1.0_steps1.npz,26.10688149998896,1179648,1152,47185920
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,64,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N64_mc91101_a1.0_steps1.npz,3.4125525830313563,147456,144,5898240
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,64,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N64_mc91102_a1.0_steps1.npz,3.38427670794772,147456,144,5898240
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,16,progressive,64,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell16_progressive_N64_mc91103_a1.0_steps1.npz,3.4188841250143014,147456,144,5898240
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,direct,16384,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_direct_N16384_mc91101_a1.0_steps1.npz,20.02577329199994,606208,37,24248320
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,direct,16384,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_direct_N16384_mc91102_a1.0_steps1.npz,19.847625415946823,606208,37,24248320
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,direct,16384,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_direct_N16384_mc91103_a1.0_steps1.npz,20.036061124992557,606208,37,24248320
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,direct,4096,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_direct_N4096_mc91101_a1.0_steps1.npz,4.258821666997392,151552,37,6062080
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,direct,4096,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_direct_N4096_mc91102_a1.0_steps1.npz,4.2248482500435784,151552,37,6062080
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,direct,4096,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_direct_N4096_mc91103_a1.0_steps1.npz,4.221996792010032,151552,37,6062080
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,progressive,128,91101,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_progressive_N128_mc91101_a1.0_steps1.npz,3.9142411669599824,172032,168,6881280
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,progressive,128,91102,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_progressive_N128_mc91102_a1.0_steps1.npz,3.9290034170262516,172032,168,6881280
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,10b49d41e981e388656b762cb646a627ab4597e7ea86403961d1db7579f4b1d9,historical80,1,1701,1,baseline,0,182,1,progressive,128,91103,1.0,1,"[0, 11, 22, 33, 45, 56, 67, 79]",convergence,runs/historical80/diagnostics/f1_convergence_baseline_e0_ell1_progressive_N128_mc91103_a1.0_steps1.npz,3.921804792014882,172032,168,6881280
