source,target,lag,horizon,recording,effect
DVB,DVA,16,4,SBTG:0928_11,0.36075010895729065
DVB,DVA,16,8,SBTG:0928_11,0.33535271883010864
DVB,DVA,16,16,SBTG:0928_11,0.27844059467315674
DVB,DVA,16,32,SBTG:0928_11,0.1885593831539154
DVB,DVA,16,1,SBTG:0928_13,0.23921585083007812
DVB,DVA,16,2,SBTG:0928_13,0.23313859105110168
DVB,DVA,16,4,SBTG:0928_13,0.21844056248664856
DVB,DVA,16,8,SBTG:0928_13,0.19207334518432617
DVB,DVA,16,16,SBTG:0928_13,0.14140981435775757
DVB,DVA,16,32,SBTG:0928_13,0.0645609050989151
DVB,DVA,16,1,SBTG:0929_02,0.20322665572166443
DVB,DVA,16,2,SBTG:0929_02,0.19730587303638458
DVB,DVA,16,4,SBTG:0929_02,0.18258070945739746
DVB,DVA,16,8,SBTG:0929_02,0.1611376404762268
DVB,DVA,16,16,SBTG:0929_02,0.11775396764278412
DVB,DVA,16,32,SBTG:0929_02,0.053099870681762695
DVB,DVA,16,1,SBTG:0929_03,0.2127397507429123
DVB,DVA,16,2,SBTG:0929_03,0.20811918377876282
DVB,DVA,16,4,SBTG:0929_03,0.1946612447500229
DVB,DVA,16,8,SBTG:0929_03,0.16722208261489868
DVB,DVA,16,16,SBTG:0929_03,0.11601287126541138
DVB,DVA,16,32,SBTG:0929_03,0.05028386041522026
DVB,DVA,16,1,SBTG:0929_05,0.41364550590515137
DVB,DVA,16,2,SBTG:0929_05,0.40561074018478394
DVB,DVA,16,4,SBTG:0929_05,0.3912879228591919
DVB,DVA,16,8,SBTG:0929_05,0.36786073446273804
DVB,DVA,16,16,SBTG:0929_05,0.30930477380752563
DVB,DVA,16,32,SBTG:0929_05,0.21034064888954163
DVB,DVA,16,1,SBTG:0929_06,0.45650237798690796
DVB,DVA,16,2,SBTG:0929_06,0.4469061493873596
DVB,DVA,16,4,SBTG:0929_06,0.4330931305885315
DVB,DVA,16,8,SBTG:0929_06,0.3967962861061096
DVB,DVA,16,16,SBTG:0929_06,0.3343696892261505
DVB,DVA,16,32,SBTG:0929_06,0.22233977913856506
DVB,DVA,16,1,SBTG:0929_07,0.40126508474349976
DVB,DVA,16,2,SBTG:0929_07,0.3971811830997467
DVB,DVA,16,4,SBTG:0929_07,0.3893970847129822
DVB,DVA,16,8,SBTG:0929_07,0.3700276017189026
DVB,DVA,16,16,SBTG:0929_07,0.3272929787635803
DVB,DVA,16,32,SBTG:0929_07,0.23978331685066223
DVB,DVA,16,1,SBTG:1030_03,0.3776758313179016
DVB,DVA,16,2,SBTG:1030_03,0.3680368959903717
DVB,DVA,16,4,SBTG:1030_03,0.3519286811351776
DVB,DVA,16,8,SBTG:1030_03,0.3225659728050232
DVB,DVA,16,16,SBTG:1030_03,0.2688712775707245
DVB,DVA,16,32,SBTG:1030_03,0.17706707119941711
DVB,DVA,16,1,SBTG:1104_08,0.292795330286026
DVB,DVA,16,2,SBTG:1104_08,0.2827187180519104
DVB,DVA,16,4,SBTG:1104_08,0.263310968875885
DVB,DVA,16,8,SBTG:1104_08,0.22715705633163452
DVB,DVA,16,16,SBTG:1104_08,0.1598944365978241
DVB,DVA,16,32,SBTG:1104_08,0.06790442764759064
DVB,DVA,16,1,SBTG:1104_10,0.3458625078201294
DVB,DVA,16,2,SBTG:1104_10,0.3352277874946594
DVB,DVA,16,4,SBTG:1104_10,0.3162272870540619
DVB,DVA,16,8,SBTG:1104_10,0.27864301204681396
DVB,DVA,16,16,SBTG:1104_10,0.22083470225334167
DVB,DVA,16,32,SBTG:1104_10,0.1261368691921234
DVB,DVC,1,1,SBTG:0924_01,0.3276132047176361
DVB,DVC,1,2,SBTG:0924_01,0.3123970627784729
DVB,DVC,1,4,SBTG:0924_01,0.2825983166694641
DVB,DVC,1,8,SBTG:0924_01,0.224641352891922
DVB,DVC,1,16,SBTG:0924_01,0.1547805815935135
DVB,DVC,1,32,SBTG:0924_01,0.06732895970344543
DVB,DVC,1,1,SBTG:0924_02,0.46176260709762573
DVB,DVC,1,2,SBTG:0924_02,0.4532090425491333
DVB,DVC,1,4,SBTG:0924_02,0.44139471650123596
DVB,DVC,1,8,SBTG:0924_02,0.41686558723449707
DVB,DVC,1,16,SBTG:0924_02,0.361684113740921
DVB,DVC,1,32,SBTG:0924_02,0.2548511326313019
DVB,DVC,1,1,SBTG:0924_03,0.25996410846710205
DVB,DVC,1,2,SBTG:0924_03,0.24776721000671387
DVB,DVC,1,4,SBTG:0924_03,0.22938010096549988
DVB,DVC,1,8,SBTG:0924_03,0.21485954523086548
DVB,DVC,1,16,SBTG:0924_03,0.1973526030778885
DVB,DVC,1,32,SBTG:0924_03,0.18946124613285065
DVB,DVC,1,1,SBTG:0925_01,0.37008821964263916
DVB,DVC,1,2,SBTG:0925_01,0.3469017744064331
DVB,DVC,1,4,SBTG:0925_01,0.3029339015483856
DVB,DVC,1,8,SBTG:0925_01,0.24878326058387756
DVB,DVC,1,16,SBTG:0925_01,0.17817369103431702
DVB,DVC,1,32,SBTG:0925_01,0.11339950561523438
DVB,DVC,1,1,SBTG:0925_04,0.41548389196395874
DVB,DVC,1,2,SBTG:0925_04,0.39248281717300415
DVB,DVC,1,4,SBTG:0925_04,0.3617574870586395
DVB,DVC,1,8,SBTG:0925_04,0.32143890857696533
DVB,DVC,1,16,SBTG:0925_04,0.26013922691345215
DVB,DVC,1,32,SBTG:0925_04,0.18674336373806
DVB,DVC,1,1,SBTG:0928_01,0.38810408115386963
DVB,DVC,1,2,SBTG:0928_01,0.3745582699775696
DVB,DVC,1,4,SBTG:0928_01,0.34637725353240967
DVB,DVC,1,8,SBTG:0928_01,0.3039592206478119
DVB,DVC,1,16,SBTG:0928_01,0.24818284809589386
DVB,DVC,1,32,SBTG:0928_01,0.17659331858158112
DVB,DVC,1,1,SBTG:0928_03,0.4428747296333313
DVB,DVC,1,2,SBTG:0928_03,0.4227942228317261
DVB,DVC,1,4,SBTG:0928_03,0.38602980971336365
DVB,DVC,1,8,SBTG:0928_03,0.3237020969390869
DVB,DVC,1,16,SBTG:0928_03,0.23856201767921448
DVB,DVC,1,32,SBTG:0928_03,0.14719107747077942
DVB,DVC,1,1,SBTG:0928_05,0.4859582483768463
DVB,DVC,1,2,SBTG:0928_05,0.46935558319091797
DVB,DVC,1,4,SBTG:0928_05,0.4423491656780243
DVB,DVC,1,8,SBTG:0928_05,0.4233635365962982
DVB,DVC,1,16,SBTG:0928_05,0.38428765535354614
DVB,DVC,1,32,SBTG:0928_05,0.31991836428642273
DVB,DVC,1,1,SBTG:0928_07,0.4810572862625122
DVB,DVC,1,2,SBTG:0928_07,0.4589056968688965
DVB,DVC,1,4,SBTG:0928_07,0.427406370639801
DVB,DVC,1,8,SBTG:0928_07,0.3797467350959778
DVB,DVC,1,16,SBTG:0928_07,0.31165432929992676
DVB,DVC,1,32,SBTG:0928_07,0.22189560532569885
DVB,DVC,1,1,SBTG:0928_08,0.2998860478401184
DVB,DVC,1,2,SBTG:0928_08,0.28300759196281433
DVB,DVC,1,4,SBTG:0928_08,0.25253647565841675
DVB,DVC,1,8,SBTG:0928_08,0.21103599667549133
DVB,DVC,1,16,SBTG:0928_08,0.1637866199016571
DVB,DVC,1,32,SBTG:0928_08,0.11971573531627655
DVB,DVC,1,1,SBTG:0928_11,0.4100736677646637
DVB,DVC,1,2,SBTG:0928_11,0.4063769280910492
DVB,DVC,1,4,SBTG:0928_11,0.39244675636291504
DVB,DVC,1,8,SBTG:0928_11,0.3689017593860626
DVB,DVC,1,16,SBTG:0928_11,0.3151465058326721
DVB,DVC,1,32,SBTG:0928_11,0.21540173888206482
DVB,DVC,1,1,SBTG:0928_13,0.43952834606170654
DVB,DVC,1,2,SBTG:0928_13,0.4187675416469574
DVB,DVC,1,4,SBTG:0928_13,0.3843638598918915
DVB,DVC,1,8,SBTG:0928_13,0.33076298236846924
DVB,DVC,1,16,SBTG:0928_13,0.25485697388648987
DVB,DVC,1,32,SBTG:0928_13,0.16367089748382568
DVB,DVC,1,1,SBTG:0929_02,0.35750123858451843
DVB,DVC,1,2,SBTG:0929_02,0.34096187353134155
DVB,DVC,1,4,SBTG:0929_02,0.31441545486450195
DVB,DVC,1,8,SBTG:0929_02,0.2747161388397217
DVB,DVC,1,16,SBTG:0929_02,0.21956099569797516
DVB,DVC,1,32,SBTG:0929_02,0.15467655658721924
DVB,DVC,1,1,SBTG:0929_03,0.29168781638145447
DVB,DVC,1,2,SBTG:0929_03,0.27073734998703003
DVB,DVC,1,4,SBTG:0929_03,0.24087068438529968
DVB,DVC,1,8,SBTG:0929_03,0.19901993870735168
DVB,DVC,1,16,SBTG:0929_03,0.1443464756011963
DVB,DVC,1,32,SBTG:0929_03,0.08833292871713638
DVB,DVC,1,1,SBTG:0929_05,0.5728090405464172
DVB,DVC,1,2,SBTG:0929_05,0.5603131055831909
DVB,DVC,1,4,SBTG:0929_05,0.5312699675559998
DVB,DVC,1,8,SBTG:0929_05,0.4975360035896301
DVB,DVC,1,16,SBTG:0929_05,0.43765419721603394
DVB,DVC,1,32,SBTG:0929_05,0.34239184856414795
DVB,DVC,1,1,SBTG:0929_06,0.4248296618461609
DVB,DVC,1,2,SBTG:0929_06,0.4108234643936157
DVB,DVC,1,4,SBTG:0929_06,0.38954001665115356
DVB,DVC,1,8,SBTG:0929_06,0.36854982376098633
DVB,DVC,1,16,SBTG:0929_06,0.31687071919441223
DVB,DVC,1,32,SBTG:0929_06,0.23559178411960602
DVB,DVC,1,1,SBTG:0929_07,0.4262482821941376
DVB,DVC,1,2,SBTG:0929_07,0.4317423701286316
DVB,DVC,1,4,SBTG:0929_07,0.42961585521698
DVB,DVC,1,8,SBTG:0929_07,0.434914767742157
DVB,DVC,1,16,SBTG:0929_07,0.4186092019081116
DVB,DVC,1,32,SBTG:0929_07,0.3393056094646454
DVB,DVC,1,1,SBTG:1030_03,0.4662286043167114
DVB,DVC,1,2,SBTG:1030_03,0.4602348804473877
DVB,DVC,1,4,SBTG:1030_03,0.444766640663147
DVB,DVC,1,8,SBTG:1030_03,0.4208117723464966
DVB,DVC,1,16,SBTG:1030_03,0.3660890460014343
DVB,DVC,1,32,SBTG:1030_03,0.2743012011051178
DVB,DVC,1,1,SBTG:1104_08,0.44612595438957214
DVB,DVC,1,2,SBTG:1104_08,0.43174776434898376
DVB,DVC,1,4,SBTG:1104_08,0.4031614363193512
DVB,DVC,1,8,SBTG:1104_08,0.36503201723098755
DVB,DVC,1,16,SBTG:1104_08,0.30336275696754456
DVB,DVC,1,32,SBTG:1104_08,0.23850774765014648
DVB,DVC,1,1,SBTG:1104_10,0.4575954079627991
DVB,DVC,1,2,SBTG:1104_10,0.4495065212249756
DVB,DVC,1,4,SBTG:1104_10,0.43708866834640503
DVB,DVC,1,8,SBTG:1104_10,0.4055841565132141
DVB,DVC,1,16,SBTG:1104_10,0.3471805453300476
DVB,DVC,1,32,SBTG:1104_10,0.23689085245132446
DVB,DVC,4,1,SBTG:0924_01,0.2910063862800598
DVB,DVC,4,2,SBTG:0924_01,0.2732263207435608
DVB,DVC,4,4,SBTG:0924_01,0.24607118964195251
DVB,DVC,4,8,SBTG:0924_01,0.20394203066825867
DVB,DVC,4,16,SBTG:0924_01,0.14756682515144348
DVB,DVC,4,32,SBTG:0924_01,0.08704431354999542
DVB,DVC,4,1,SBTG:0924_02,0.3899027407169342
DVB,DVC,4,2,SBTG:0924_02,0.3813263475894928
DVB,DVC,4,4,SBTG:0924_02,0.36923497915267944
DVB,DVC,4,8,SBTG:0924_02,0.3383421003818512
DVB,DVC,4,16,SBTG:0924_02,0.2911348342895508
DVB,DVC,4,32,SBTG:0924_02,0.20258842408657074
DVB,DVC,4,1,SBTG:0924_03,0.3047224283218384
DVB,DVC,4,2,SBTG:0924_03,0.28840869665145874
DVB,DVC,4,4,SBTG:0924_03,0.2589298486709595
DVB,DVC,4,8,SBTG:0924_03,0.21248894929885864
DVB,DVC,4,16,SBTG:0924_03,0.14692014455795288
DVB,DVC,4,32,SBTG:0924_03,0.08918951451778412
DVB,DVC,4,1,SBTG:0925_01,0.28080952167510986
DVB,DVC,4,2,SBTG:0925_01,0.2695575952529907
DVB,DVC,4,4,SBTG:0925_01,0.249443918466568
DVB,DVC,4,8,SBTG:0925_01,0.21710488200187683
DVB,DVC,4,16,SBTG:0925_01,0.17314007878303528
DVB,DVC,4,32,SBTG:0925_01,0.10361848771572113
DVB,DVC,4,1,SBTG:0925_04,0.37436479330062866
DVB,DVC,4,2,SBTG:0925_04,0.3640481233596802
DVB,DVC,4,4,SBTG:0925_04,0.3516119122505188
DVB,DVC,4,8,SBTG:0925_04,0.32086852192878723
DVB,DVC,4,16,SBTG:0925_04,0.2766079306602478
DVB,DVC,4,32,SBTG:0925_04,0.20011360943317413
DVB,DVC,4,1,SBTG:0928_01,0.37201225757598877
DVB,DVC,4,2,SBTG:0928_01,0.3591007590293884
DVB,DVC,4,4,SBTG:0928_01,0.33888018131256104
DVB,DVC,4,8,SBTG:0928_01,0.30450326204299927
DVB,DVC,4,16,SBTG:0928_01,0.25000491738319397
DVB,DVC,4,32,SBTG:0928_01,0.18329757452011108
DVB,DVC,4,1,SBTG:0928_03,0.29326677322387695
DVB,DVC,4,2,SBTG:0928_03,0.28552329540252686
DVB,DVC,4,4,SBTG:0928_03,0.26591259241104126
DVB,DVC,4,8,SBTG:0928_03,0.22962075471878052
DVB,DVC,4,16,SBTG:0928_03,0.1797921359539032
DVB,DVC,4,32,SBTG:0928_03,0.11125576496124268
DVB,DVC,4,1,SBTG:0928_05,0.45464640855789185
DVB,DVC,4,2,SBTG:0928_05,0.4503319561481476
DVB,DVC,4,4,SBTG:0928_05,0.4469401240348816
DVB,DVC,4,8,SBTG:0928_05,0.4373747706413269
DVB,DVC,4,16,SBTG:0928_05,0.42113545536994934
DVB,DVC,4,32,SBTG:0928_05,0.37657028436660767
DVB,DVC,4,1,SBTG:0928_07,0.3770463764667511
DVB,DVC,4,2,SBTG:0928_07,0.3652273416519165
DVB,DVC,4,4,SBTG:0928_07,0.33840909600257874
DVB,DVC,4,8,SBTG:0928_07,0.2961614727973938
DVB,DVC,4,16,SBTG:0928_07,0.2367338240146637
DVB,DVC,4,32,SBTG:0928_07,0.16263583302497864
DVB,DVC,4,1,SBTG:0928_08,0.33790117502212524
DVB,DVC,4,2,SBTG:0928_08,0.32476115226745605
DVB,DVC,4,4,SBTG:0928_08,0.30136775970458984
DVB,DVC,4,8,SBTG:0928_08,0.2629520297050476
DVB,DVC,4,16,SBTG:0928_08,0.2080920934677124
DVB,DVC,4,32,SBTG:0928_08,0.14178381860256195
DVB,DVC,4,1,SBTG:0928_11,0.3773691952228546
DVB,DVC,4,2,SBTG:0928_11,0.37066221237182617
DVB,DVC,4,4,SBTG:0928_11,0.3569878935813904
DVB,DVC,4,8,SBTG:0928_11,0.33428189158439636
DVB,DVC,4,16,SBTG:0928_11,0.2838810980319977
DVB,DVC,4,32,SBTG:0928_11,0.20106086134910583
DVB,DVC,4,1,SBTG:0928_13,0.2861706018447876
DVB,DVC,4,2,SBTG:0928_13,0.2751460373401642
DVB,DVC,4,4,SBTG:0928_13,0.25695791840553284
DVB,DVC,4,8,SBTG:0928_13,0.23175686597824097
DVB,DVC,4,16,SBTG:0928_13,0.18085244297981262
DVB,DVC,4,32,SBTG:0928_13,0.1210775375366211
DVB,DVC,4,1,SBTG:0929_02,0.26586970686912537
DVB,DVC,4,2,SBTG:0929_02,0.25434961915016174
DVB,DVC,4,4,SBTG:0929_02,0.23286616802215576
DVB,DVC,4,8,SBTG:0929_02,0.20209245383739471
DVB,DVC,4,16,SBTG:0929_02,0.15446041524410248
DVB,DVC,4,32,SBTG:0929_02,0.08481017500162125
DVB,DVC,4,1,SBTG:0929_03,0.3031524121761322
DVB,DVC,4,2,SBTG:0929_03,0.29133355617523193
DVB,DVC,4,4,SBTG:0929_03,0.2697370648384094
DVB,DVC,4,8,SBTG:0929_03,0.23315849900245667
DVB,DVC,4,16,SBTG:0929_03,0.17900881171226501
DVB,DVC,4,32,SBTG:0929_03,0.12475185096263885
DVB,DVC,4,1,SBTG:0929_05,0.514077365398407
DVB,DVC,4,2,SBTG:0929_05,0.5023783445358276
DVB,DVC,4,4,SBTG:0929_05,0.4743022918701172
DVB,DVC,4,8,SBTG:0929_05,0.4288707971572876
DVB,DVC,4,16,SBTG:0929_05,0.3493671417236328
DVB,DVC,4,32,SBTG:0929_05,0.25742077827453613
DVB,DVC,4,1,SBTG:0929_06,0.40823572874069214
DVB,DVC,4,2,SBTG:0929_06,0.40362656116485596
DVB,DVC,4,4,SBTG:0929_06,0.39709630608558655
DVB,DVC,4,8,SBTG:0929_06,0.378299355506897
DVB,DVC,4,16,SBTG:0929_06,0.33034831285476685
DVB,DVC,4,32,SBTG:0929_06,0.252450555562973
DVB,DVC,4,1,SBTG:0929_07,0.49285802245140076
DVB,DVC,4,2,SBTG:0929_07,0.4829952120780945
DVB,DVC,4,4,SBTG:0929_07,0.4698728322982788
DVB,DVC,4,8,SBTG:0929_07,0.4450299143791199
DVB,DVC,4,16,SBTG:0929_07,0.3974476158618927
DVB,DVC,4,32,SBTG:0929_07,0.3170895278453827
DVB,DVC,4,1,SBTG:1030_03,0.40954309701919556
DVB,DVC,4,2,SBTG:1030_03,0.40432024002075195
DVB,DVC,4,4,SBTG:1030_03,0.39529290795326233
DVB,DVC,4,8,SBTG:1030_03,0.3735118508338928
DVB,DVC,4,16,SBTG:1030_03,0.3269691467285156
DVB,DVC,4,32,SBTG:1030_03,0.23175148665905
DVB,DVC,4,1,SBTG:1104_08,0.3131486177444458
DVB,DVC,4,2,SBTG:1104_08,0.3036137521266937
DVB,DVC,4,4,SBTG:1104_08,0.2844226360321045
DVB,DVC,4,8,SBTG:1104_08,0.25275304913520813
DVB,DVC,4,16,SBTG:1104_08,0.2088107317686081
DVB,DVC,4,32,SBTG:1104_08,0.15521025657653809
DVB,DVC,4,1,SBTG:1104_10,0.39091914892196655
DVB,DVC,4,2,SBTG:1104_10,0.3843248784542084
DVB,DVC,4,4,SBTG:1104_10,0.3709033727645874
DVB,DVC,4,8,SBTG:1104_10,0.34386149048805237
DVB,DVC,4,16,SBTG:1104_10,0.2963865399360657
DVB,DVC,4,32,SBTG:1104_10,0.22872570157051086
DVB,DVC,8,1,SBTG:0924_01,0.24907240271568298
DVB,DVC,8,2,SBTG:0924_01,0.2386970818042755
DVB,DVC,8,4,SBTG:0924_01,0.21701957285404205
DVB,DVC,8,8,SBTG:0924_01,0.1921633780002594
DVB,DVC,8,16,SBTG:0924_01,0.15485963225364685
DVB,DVC,8,32,SBTG:0924_01,0.09524133801460266
DVB,DVC,8,1,SBTG:0924_02,0.3783901035785675
DVB,DVC,8,2,SBTG:0924_02,0.3672347366809845
DVB,DVC,8,4,SBTG:0924_02,0.34858667850494385
DVB,DVC,8,8,SBTG:0924_02,0.32100388407707214
DVB,DVC,8,16,SBTG:0924_02,0.26957324147224426
DVB,DVC,8,32,SBTG:0924_02,0.1670331358909607
DVB,DVC,8,1,SBTG:0924_03,0.2715056538581848
DVB,DVC,8,2,SBTG:0924_03,0.2577247619628906
DVB,DVC,8,4,SBTG:0924_03,0.23773539066314697
DVB,DVC,8,8,SBTG:0924_03,0.2032179981470108
DVB,DVC,8,16,SBTG:0924_03,0.14648064970970154
DVB,DVC,8,32,SBTG:0924_03,0.07526800036430359
DVB,DVC,8,1,SBTG:0925_01,0.21400460600852966
DVB,DVC,8,2,SBTG:0925_01,0.2051805853843689
DVB,DVC,8,4,SBTG:0925_01,0.19429196417331696
DVB,DVC,8,8,SBTG:0925_01,0.17919383943080902
DVB,DVC,8,16,SBTG:0925_01,0.15552926063537598
DVB,DVC,8,32,SBTG:0925_01,0.12133608758449554
DVB,DVC,8,1,SBTG:0925_04,0.28478237986564636
DVB,DVC,8,2,SBTG:0925_04,0.27193987369537354
DVB,DVC,8,4,SBTG:0925_04,0.24895700812339783
DVB,DVC,8,8,SBTG:0925_04,0.21301054954528809
DVB,DVC,8,16,SBTG:0925_04,0.16371454298496246
DVB,DVC,8,32,SBTG:0925_04,0.11302907019853592
DVB,DVC,8,1,SBTG:0928_01,0.299960196018219
DVB,DVC,8,2,SBTG:0928_01,0.2908604145050049
DVB,DVC,8,4,SBTG:0928_01,0.2724609375
DVB,DVC,8,8,SBTG:0928_01,0.24673214554786682
DVB,DVC,8,16,SBTG:0928_01,0.20808759331703186
DVB,DVC,8,32,SBTG:0928_01,0.15305717289447784
DVB,DVC,8,1,SBTG:0928_03,0.2160339653491974
DVB,DVC,8,2,SBTG:0928_03,0.20604559779167175
DVB,DVC,8,4,SBTG:0928_03,0.18675845861434937
DVB,DVC,8,8,SBTG:0928_03,0.1570453643798828
DVB,DVC,8,16,SBTG:0928_03,0.10539615154266357
DVB,DVC,8,32,SBTG:0928_03,0.021193070337176323
DVB,DVC,8,1,SBTG:0928_05,0.3408900797367096
DVB,DVC,8,2,SBTG:0928_05,0.33222314715385437
DVB,DVC,8,4,SBTG:0928_05,0.31812503933906555
DVB,DVC,8,8,SBTG:0928_05,0.2933463454246521
DVB,DVC,8,16,SBTG:0928_05,0.2535264492034912
DVB,DVC,8,32,SBTG:0928_05,0.18931260704994202
DVB,DVC,8,1,SBTG:0928_07,0.35551825165748596
DVB,DVC,8,2,SBTG:0928_07,0.347351998090744
DVB,DVC,8,4,SBTG:0928_07,0.3284880220890045
DVB,DVC,8,8,SBTG:0928_07,0.29624003171920776
DVB,DVC,8,16,SBTG:0928_07,0.24832983314990997
DVB,DVC,8,32,SBTG:0928_07,0.19028840959072113
DVB,DVC,8,1,SBTG:0928_08,0.31232666969299316
DVB,DVC,8,2,SBTG:0928_08,0.30574724078178406
DVB,DVC,8,4,SBTG:0928_08,0.2930637001991272
DVB,DVC,8,8,SBTG:0928_08,0.2681478261947632
DVB,DVC,8,16,SBTG:0928_08,0.2263488918542862
DVB,DVC,8,32,SBTG:0928_08,0.15380936861038208
DVB,DVC,8,1,SBTG:0928_11,0.35329777002334595
DVB,DVC,8,2,SBTG:0928_11,0.34756118059158325
DVB,DVC,8,4,SBTG:0928_11,0.3305189311504364
DVB,DVC,8,8,SBTG:0928_11,0.2998300790786743
DVB,DVC,8,16,SBTG:0928_11,0.24344056844711304
DVB,DVC,8,32,SBTG:0928_11,0.15719562768936157
DVB,DVC,8,1,SBTG:0928_13,0.23616695404052734
DVB,DVC,8,2,SBTG:0928_13,0.2259889543056488
DVB,DVC,8,4,SBTG:0928_13,0.20932644605636597
DVB,DVC,8,8,SBTG:0928_13,0.18265104293823242
DVB,DVC,8,16,SBTG:0928_13,0.1342058926820755
DVB,DVC,8,32,SBTG:0928_13,0.08133643865585327
DVB,DVC,8,1,SBTG:0929_02,0.2533947229385376
DVB,DVC,8,2,SBTG:0929_02,0.24245935678482056
DVB,DVC,8,4,SBTG:0929_02,0.225100576877594
DVB,DVC,8,8,SBTG:0929_02,0.1995295137166977
DVB,DVC,8,16,SBTG:0929_02,0.15651169419288635
DVB,DVC,8,32,SBTG:0929_02,0.10982674360275269
DVB,DVC,8,1,SBTG:0929_03,0.26131102442741394
DVB,DVC,8,2,SBTG:0929_03,0.24780654907226562
DVB,DVC,8,4,SBTG:0929_03,0.2218475192785263
DVB,DVC,8,8,SBTG:0929_03,0.1889130026102066
DVB,DVC,8,16,SBTG:0929_03,0.13786476850509644
DVB,DVC,8,32,SBTG:0929_03,0.07702458649873734
DVB,DVC,8,1,SBTG:0929_05,0.3932178020477295
DVB,DVC,8,2,SBTG:0929_05,0.37226834893226624
DVB,DVC,8,4,SBTG:0929_05,0.3212924897670746
DVB,DVC,8,8,SBTG:0929_05,0.23931148648262024
DVB,DVC,8,16,SBTG:0929_05,0.09718646854162216
DVB,DVC,8,32,SBTG:0929_05,-0.11666421592235565
DVB,DVC,8,1,SBTG:0929_06,0.42819398641586304
DVB,DVC,8,2,SBTG:0929_06,0.42297470569610596
DVB,DVC,8,4,SBTG:0929_06,0.41275960206985474
DVB,DVC,8,8,SBTG:0929_06,0.38949376344680786
DVB,DVC,8,16,SBTG:0929_06,0.3452320992946625
DVB,DVC,8,32,SBTG:0929_06,0.2737930119037628
DVB,DVC,8,1,SBTG:0929_07,0.3916429877281189
DVB,DVC,8,2,SBTG:0929_07,0.3873709738254547
DVB,DVC,8,4,SBTG:0929_07,0.37681806087493896
DVB,DVC,8,8,SBTG:0929_07,0.351432204246521
DVB,DVC,8,16,SBTG:0929_07,0.30442482233047485
DVB,DVC,8,32,SBTG:0929_07,0.2069053202867508
DVB,DVC,8,1,SBTG:1030_03,0.3869919776916504
DVB,DVC,8,2,SBTG:1030_03,0.3808894157409668
DVB,DVC,8,4,SBTG:1030_03,0.3733368217945099
DVB,DVC,8,8,SBTG:1030_03,0.35711658000946045
DVB,DVC,8,16,SBTG:1030_03,0.3221130967140198
DVB,DVC,8,32,SBTG:1030_03,0.24603258073329926
DVB,DVC,8,1,SBTG:1104_08,0.29509076476097107
DVB,DVC,8,2,SBTG:1104_08,0.2862818241119385
DVB,DVC,8,4,SBTG:1104_08,0.2703210115432739
DVB,DVC,8,8,SBTG:1104_08,0.2448345422744751
DVB,DVC,8,16,SBTG:1104_08,0.2123395800590515
DVB,DVC,8,32,SBTG:1104_08,0.16235506534576416
DVB,DVC,8,1,SBTG:1104_10,0.33976826071739197
DVB,DVC,8,2,SBTG:1104_10,0.33534374833106995
DVB,DVC,8,4,SBTG:1104_10,0.32518652081489563
DVB,DVC,8,8,SBTG:1104_10,0.2997520864009857
DVB,DVC,8,16,SBTG:1104_10,0.2538358271121979
DVB,DVC,8,32,SBTG:1104_10,0.16503123939037323
DVB,DVC,16,1,SBTG:0924_01,0.15068089962005615
DVB,DVC,16,2,SBTG:0924_01,0.14527904987335205
DVB,DVC,16,4,SBTG:0924_01,0.13283194601535797
DVB,DVC,16,8,SBTG:0924_01,0.11208503693342209
DVB,DVC,16,16,SBTG:0924_01,0.07355944067239761
DVB,DVC,16,32,SBTG:0924_01,0.02333785593509674
DVB,DVC,16,1,SBTG:0924_02,0.3817547559738159
DVB,DVC,16,2,SBTG:0924_02,0.37502819299697876
DVB,DVC,16,4,SBTG:0924_02,0.35819709300994873
DVB,DVC,16,8,SBTG:0924_02,0.32685407996177673
DVB,DVC,16,16,SBTG:0924_02,0.27487853169441223
DVB,DVC,16,32,SBTG:0924_02,0.1821058988571167
DVB,DVC,16,1,SBTG:0924_03,0.09161624312400818
DVB,DVC,16,2,SBTG:0924_03,0.0891323834657669
DVB,DVC,16,4,SBTG:0924_03,0.08185102045536041
DVB,DVC,16,8,SBTG:0924_03,0.06717833876609802
DVB,DVC,16,16,SBTG:0924_03,0.051081057637929916
DVB,DVC,16,32,SBTG:0924_03,0.03569818288087845
DVB,DVC,16,1,SBTG:0925_01,0.183245450258255
DVB,DVC,16,2,SBTG:0925_01,0.17952872812747955
DVB,DVC,16,4,SBTG:0925_01,0.17235933244228363
DVB,DVC,16,8,SBTG:0925_01,0.1567264348268509
DVB,DVC,16,16,SBTG:0925_01,0.12570154666900635
DVB,DVC,16,32,SBTG:0925_01,0.08485658466815948
DVB,DVC,16,1,SBTG:0925_04,0.2560880780220032
DVB,DVC,16,2,SBTG:0925_04,0.24862316250801086
DVB,DVC,16,4,SBTG:0925_04,0.23836787045001984
DVB,DVC,16,8,SBTG:0925_04,0.21587109565734863
DVB,DVC,16,16,SBTG:0925_04,0.18033696711063385
DVB,DVC,16,32,SBTG:0925_04,0.12300562858581543
DVB,DVC,16,1,SBTG:0928_01,0.16236478090286255
DVB,DVC,16,2,SBTG:0928_01,0.1561097651720047
DVB,DVC,16,4,SBTG:0928_01,0.14286667108535767
