channel,context,test,source,target,minimum_family_adjusted_p,maximum_absolute_effect,significant_cells,tested_cells
endpoint_log_sd,onset_minus_baseline,lag_minus_1,DVB,ASK,1.0,0.0663106068968772,0,18
endpoint_log_sd,baseline,lag_minus_1,SMD,PHB,1.0,0.0663080364465713,0,18
endpoint_mean,baseline,lag_minus_1,SMD,ASJ,1.0,0.0663079172372818,0,18
endpoint_log_sd,onset_minus_baseline,effect,ALA,AUA,1.0,0.066307246685028,0,24
endpoint_log_sd,baseline,effect,URA,ASI,1.0,0.0662948489189148,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,AUA,1.0,0.0662919878959655,0,18
endpoint_mean,baseline,lag_minus_1,RMH,RID,1.0,0.0662894770503044,0,18
endpoint_mean,baseline,lag_minus_1,ASG,AWB,1.0,0.0662759616971015,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AIN,ASJ,1.0,0.0662626177072525,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIP,URY,1.0,0.0662513524293899,0,18
endpoint_log_sd,baseline,lag_minus_1,ASJ,DVB,1.0,0.0662463530898094,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,OLL,PLN,1.0,0.0662455111742019,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PQR,RIV,1.0,0.0662319138646125,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMB,RIA,1.0,0.0662243217229843,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RMD,RME,1.0,0.0662190392613411,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASK,OLQ,1.0,0.0662189722061157,0,24
endpoint_mean,baseline,lag_minus_1,RID,DVA,1.0,0.0661921948194503,0,18
endpoint_mean,baseline,lag_minus_1,RIV,AUA,1.0,0.0661867633461952,0,18
endpoint_log_sd,baseline,lag_minus_1,OLL,AIY,1.0,0.0661788508296012,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIS,AVH,1.0,0.0661710500717163,0,18
endpoint_log_sd,baseline,effect,DVA,ASH,1.0,0.0661682337522506,0,24
endpoint_mean,onset_minus_baseline,effect,RIV,ASG,1.0,0.0661630555987358,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URB,RID,1.0,0.0661608129739761,0,18
endpoint_mean,baseline,effect,URX,SAB,1.0,0.066126063466072,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMD,SMB,1.0,0.066118024289608,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,LUA,RMF,1.0,0.0661055073142051,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,IL2,PVT,1.0,0.0660845562815666,0,18
endpoint_mean,baseline,lag_minus_1,PHB,PVQ,1.0,0.0660819336771965,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SMD,ADL,1.0,0.0660808756947517,0,18
endpoint_mean,baseline,lag_minus_1,RMH,RIB,1.0,0.066074751317501,0,18
endpoint_mean,baseline,lag_minus_1,RIS,RIA,1.0,0.0660700425505638,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMD,URA,1.0,0.0660700052976608,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AIA,SMB,1.0,0.0660658627748489,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIN,AVF,1.0,0.0660504847764968,0,24
endpoint_mean,baseline,effect,SMD,ASE,1.0,0.0660341829061508,0,24
endpoint_mean,baseline,lag_minus_1,PVP,AWA,1.0,0.0660272389650344,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIY,RIV,1.0,0.0660252720117569,0,24
endpoint_mean,baseline,lag_minus_1,PVP,DVB,1.0,0.0660060942173004,0,18
endpoint_mean,onset_minus_baseline,effect,DVB,PVQ,1.0,0.0660060495138168,0,24
endpoint_log_sd,onset_minus_baseline,effect,RMH,AVJ,1.0,0.0659867376089096,0,24
endpoint_mean,baseline,effect,ADA,RIM,1.0,0.0659858733415603,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVP,RIR,1.0,0.0659713223576545,0,18
endpoint_mean,baseline,effect,AIZ,RIB,1.0,0.0659641474485397,0,24
endpoint_mean,baseline,effect,ASK,RIP,1.0,0.0659477114677429,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,OLL,AWB,1.0,0.0659454762935638,0,18
endpoint_mean,baseline,effect,RID,DVB,1.0,0.065941497683525,0,24
endpoint_mean,baseline,effect,RMF,RIP,1.0,0.0659185200929641,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PLN,RIB,1.0,0.0659135654568672,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASG,RIB,1.0,0.065912626683712,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AUA,SMD,1.0,0.0659072920680046,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AQR,AVA,1.0,0.0659030228853225,0,18
endpoint_log_sd,baseline,lag_minus_1,IL2,URY,1.0,0.0659003555774688,0,18
endpoint_mean,onset_minus_baseline,effect,AUA,AVH,1.0,0.0658728629350662,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVT,RIH,1.0,0.0658651962876319,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,SIB,1.0,0.0658651515841484,0,18
endpoint_mean,baseline,lag_minus_1,URA,OLQ,1.0,0.0658588707447052,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMB,AIB,1.0,0.065847523510456,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIA,ASE,1.0,0.0658397004008293,0,24
endpoint_mean,baseline,effect,RIV,PQR,1.0,0.0658092349767685,0,24
endpoint_mean,onset_minus_baseline,effect,PVP,AVB,1.0,0.0658004954457283,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PHB,AUA,1.0,0.0657829865813255,0,18
endpoint_log_sd,baseline,lag_minus_1,PHB,AVE,1.0,0.065766766667366,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVC,ASE,1.0,0.0657469183206558,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIS,PLN,1.0,0.065735287964344,0,18
endpoint_mean,onset_minus_baseline,effect,SMD,ASH,1.0,0.0657232776284217,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,CEP,RMH,1.0,0.0657107084989547,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,SIA,1.0,0.0656865686178207,0,18
endpoint_log_sd,baseline,lag_minus_1,AUA,PVC,1.0,0.0656822621822357,0,18
endpoint_mean,baseline,lag_minus_1,SAA,SMD,1.0,0.0656726658344268,0,18
endpoint_mean,onset_minus_baseline,effect,PVQ,AVF,1.0,0.0656653121113777,0,24
endpoint_log_sd,baseline,lag_minus_1,RID,SIA,1.0,0.0656604021787643,0,18
endpoint_log_sd,baseline,effect,OLL,AFD,1.0,0.0656469464302063,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIN,RME,1.0,0.0656439140439033,0,18
endpoint_mean,baseline,lag_minus_1,RMF,DVA,1.0,0.0656382143497467,0,18
endpoint_mean,baseline,effect,SIA,AIB,1.0,0.065622329711914,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADA,RIA,1.0,0.0656137615442276,0,18
endpoint_mean,baseline,effect,DVA,ADF,1.0,0.0656062811613082,0,24
endpoint_log_sd,onset_minus_baseline,effect,URX,AFD,1.0,0.0656051412224769,0,24
endpoint_log_sd,baseline,effect,AVD,ASH,1.0,0.065598726272583,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIN,AIZ,1.0,0.0655952095985412,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,LUA,DVA,1.0,0.0655878558754921,0,18
endpoint_log_sd,baseline,lag_minus_1,RIV,ASH,1.0,0.0655744895339012,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SMD,AIA,1.0,0.0655736774206161,0,18
endpoint_mean,baseline,effect,RMF,PVN,1.0,0.0655688494443893,0,24
endpoint_log_sd,baseline,lag_minus_1,RIH,SAB,1.0,0.0655650347471237,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADE,SMD,1.0,0.0655641481280326,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMF,PVP,1.0,0.0655590370297432,0,18
endpoint_mean,baseline,effect,RID,AIN,1.0,0.0655345916748046,0,24
endpoint_mean,baseline,effect,PVC,ALN,1.0,0.0655231550335884,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIA,ASH,1.0,0.0655164942145347,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SMB,PVN,1.0,0.0654987767338752,0,18
endpoint_log_sd,baseline,lag_minus_1,RMH,AVJ,1.0,0.0654986128211021,0,18
endpoint_log_sd,baseline,lag_minus_1,RID,SAB,1.0,0.065488576889038,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHB,AIA,1.0,0.0654722154140472,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMD,DVA,1.0,0.0654670298099517,0,24
endpoint_log_sd,onset_minus_baseline,effect,PVT,ASG,1.0,0.0654614940285682,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,IL1,1.0,0.0654399991035461,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,RME,1.0,0.0654394403100013,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URX,RME,1.0,0.0654355436563491,0,18
endpoint_mean,baseline,lag_minus_1,RIV,RIS,1.0,0.0654237866401672,0,18
endpoint_mean,onset_minus_baseline,effect,ASK,AVA,1.0,0.0654003396630287,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIA,BAG,1.0,0.0653590187430381,0,24
endpoint_mean,onset_minus_baseline,effect,RIV,RIR,1.0,0.0653158873319625,0,24
endpoint_log_sd,onset_minus_baseline,effect,OLL,AIY,1.0,0.0653140321373939,0,24
endpoint_log_sd,baseline,lag_minus_1,SIA,URY,1.0,0.0653119832277298,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,PVQ,1.0,0.0653073042631149,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,CEP,RMD,1.0,0.0652927830815315,0,18
endpoint_mean,onset_minus_baseline,effect,SMD,DVC,1.0,0.0652629286050796,0,24
endpoint_mean,baseline,effect,AUA,ADL,1.0,0.0652603879570961,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIZ,PVQ,1.0,0.0652597174048423,0,18
endpoint_mean,onset_minus_baseline,effect,RMD,RIC,1.0,0.065255768597126,0,24
endpoint_mean,baseline,lag_minus_1,RMD,OLL,1.0,0.0652516782283783,0,18
endpoint_mean,baseline,effect,URX,RIV,1.0,0.065245933830738,0,24
endpoint_log_sd,baseline,effect,AIZ,AVH,1.0,0.06524109095335,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PQR,ASI,1.0,0.0652349740266799,0,18
endpoint_log_sd,baseline,lag_minus_1,AIN,RIA,1.0,0.0652292668819427,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PVC,SAB,1.0,0.0652291253209114,0,18
endpoint_log_sd,baseline,lag_minus_1,RIH,ALA,1.0,0.0652184188365936,0,18
endpoint_mean,onset_minus_baseline,effect,DVA,RID,1.0,0.0652163103222847,0,24
endpoint_log_sd,baseline,lag_minus_1,RMD,ADF,1.0,0.0652123466134071,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PHA,AWB,1.0,0.0652087181806564,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHB,ASE,1.0,0.0652028545737266,0,18
endpoint_mean,onset_minus_baseline,effect,AVJ,AVA,1.0,0.0651954635977745,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,DVB,OLQ,1.0,0.0651927143335342,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PHB,AWB,1.0,0.0651855543255806,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIV,AVF,1.0,0.0651753693819046,0,18
endpoint_log_sd,baseline,lag_minus_1,SMD,BAG,1.0,0.065161682665348,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PLN,SMD,1.0,0.0651539489626884,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SMD,ADE,1.0,0.0651510283350944,0,18
endpoint_mean,baseline,lag_minus_1,DVA,LUA,1.0,0.0651482939720153,0,18
endpoint_log_sd,baseline,lag_minus_1,AIN,SMD,1.0,0.06513112783432,0,18
endpoint_log_sd,onset_minus_baseline,effect,CEP,ASI,1.0,0.0651293843984603,0,24
endpoint_mean,baseline,effect,RIV,PVQ,1.0,0.0651289820671081,0,24
endpoint_mean,baseline,lag_minus_1,PHB,PHA,1.0,0.0651274919509887,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVD,AVA,1.0,0.0651267319917678,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,AIZ,1.0,0.0651069059967994,0,18
endpoint_log_sd,baseline,lag_minus_1,ALN,RIV,1.0,0.0650805532932281,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVJ,RIM,1.0,0.0650746524333953,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIV,IL1,1.0,0.0650604367256164,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMB,ASH,1.0,0.0650476962327957,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ALN,AVK,1.0,0.0650457963347435,0,18
endpoint_log_sd,onset_minus_baseline,effect,SIA,RIR,1.0,0.0650448650121688,0,24
endpoint_log_sd,onset_minus_baseline,effect,ASG,RMH,1.0,0.0650439336895942,0,24
endpoint_mean,onset_minus_baseline,effect,ASG,RIB,1.0,0.0650361031293869,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,SMD,URB,1.0,0.0650342106819152,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URB,DVC,1.0,0.0650127008557319,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,PVQ,1.0,0.0650098770856857,0,18
endpoint_log_sd,onset_minus_baseline,effect,SIA,RMF,1.0,0.0650094002485275,0,24
endpoint_log_sd,baseline,effect,PHA,IL1,1.0,0.0649996027350425,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,ASJ,1.0,0.0649962723255157,0,18
endpoint_mean,onset_minus_baseline,effect,RMF,PVN,1.0,0.0649705752730369,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIP,RIS,1.0,0.0649673193693161,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,ADF,1.0,0.0649624019861221,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PLN,RME,1.0,0.0649596601724624,0,18
endpoint_mean,onset_minus_baseline,effect,DVA,OLQ,1.0,0.0649586096405983,0,24
endpoint_mean,baseline,effect,PHB,RIS,1.0,0.064949907362461,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVJ,AIA,1.0,0.0649278983473777,0,18
endpoint_mean,baseline,effect,PHB,AIY,1.0,0.0649215504527092,0,24
endpoint_log_sd,onset_minus_baseline,effect,AVF,ASE,1.0,0.0648992657661438,0,24
endpoint_mean,baseline,effect,URA,RID,1.0,0.064885638654232,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALA,DVA,1.0,0.0648779943585395,0,18
endpoint_mean,baseline,lag_minus_1,SMB,ASK,1.0,0.0648729354143142,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,OLL,1.0,0.0648656338453292,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ALN,ASJ,1.0,0.0648583695292472,0,18
endpoint_log_sd,onset_minus_baseline,effect,IL2,RMH,1.0,0.0648577585816383,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,ALA,1.0,0.0648573115468025,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PVT,RMF,1.0,0.0648567453026771,0,18
endpoint_log_sd,baseline,lag_minus_1,PVN,AWC,1.0,0.0648561790585517,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIV,RMF,1.0,0.064850702881813,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIN,RIA,1.0,0.0648506954312324,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVC,RIV,1.0,0.0648503676056861,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,AIY,1.0,0.06484155356884,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,DVB,PVP,1.0,0.0648367330431938,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVJ,OLQ,1.0,0.064824566245079,0,24
endpoint_mean,baseline,lag_minus_1,DVA,DVC,1.0,0.0648204535245895,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIY,SMD,1.0,0.0648107528686523,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,IL2,SAB,1.0,0.0648085623979568,0,18
endpoint_log_sd,baseline,lag_minus_1,PVT,AVJ,1.0,0.0648083984851837,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIC,PVN,1.0,0.0647997111082077,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,URA,RIV,1.0,0.0647944435477256,0,18
endpoint_mean,baseline,lag_minus_1,ASK,PHA,1.0,0.0647609531879425,0,18
endpoint_mean,baseline,effect,RIS,SMD,1.0,0.0647577196359634,0,24
endpoint_log_sd,baseline,effect,RID,PVP,1.0,0.0647573247551918,0,24
endpoint_mean,baseline,effect,RMG,ASG,1.0,0.0647561401128768,0,24
endpoint_mean,baseline,lag_minus_1,AIN,RME,1.0,0.0647532865405082,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIY,AVD,1.0,0.0647468492388725,0,18
endpoint_mean,baseline,effect,PVN,ASI,1.0,0.064736358821392,0,24
endpoint_mean,baseline,effect,AIN,AVH,1.0,0.064730130136013,0,24
endpoint_mean,baseline,effect,PLN,URB,1.0,0.0647258833050727,0,24
endpoint_mean,baseline,lag_minus_1,SIA,SMB,1.0,0.0647250637412071,0,18
endpoint_mean,baseline,effect,RMF,RIB,1.0,0.0647175163030624,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVP,AVH,1.0,0.0647040531039238,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIN,AVB,1.0,0.0647003650665283,0,18
endpoint_log_sd,baseline,effect,ASK,ASI,1.0,0.0646935552358627,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,AVE,1.0,0.0646879225969314,0,18
endpoint_mean,baseline,lag_minus_1,PVN,PVR,1.0,0.0646799430251121,0,18
endpoint_mean,baseline,lag_minus_1,ALA,URX,1.0,0.0646654590964317,0,18
endpoint_mean,baseline,effect,ASK,URA,1.0,0.0646654218435287,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PHB,PVP,1.0,0.0646556839346885,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIP,AVE,1.0,0.0646473988890647,0,18
endpoint_log_sd,onset_minus_baseline,effect,ALA,RIM,1.0,0.0646402016282081,0,24
endpoint_log_sd,onset_minus_baseline,effect,ALA,AIB,1.0,0.0646249055862426,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIH,URX,1.0,0.0646125301718711,0,18
endpoint_mean,baseline,effect,DVA,SAA,1.0,0.064611941576004,0,24
endpoint_mean,baseline,effect,DVA,AWB,1.0,0.064610943198204,0,24
endpoint_log_sd,onset_minus_baseline,effect,AUA,IL2,1.0,0.064607635140419,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHB,ASK,1.0,0.0645876228809356,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVC,RIM,1.0,0.064572550356388,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVP,RIC,1.0,0.0645590722560882,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHB,ADE,1.0,0.0645440220832824,0,18
endpoint_mean,baseline,lag_minus_1,RIA,SMD,1.0,0.0645417049527168,0,18
endpoint_log_sd,baseline,effect,ASK,RIC,1.0,0.0645320788025856,0,24
endpoint_log_sd,onset_minus_baseline,effect,ASK,PHB,1.0,0.0645285472273826,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMB,ASI,1.0,0.0645264685153961,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PHB,RIB,1.0,0.0645183771848678,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALN,RIV,1.0,0.0645127892494201,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ALN,PVC,1.0,0.0645081773400306,0,18
endpoint_mean,baseline,effect,RIS,URY,1.0,0.0644910037517547,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,IL1,BAG,1.0,0.0644876062870025,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,RID,1.0,0.0644784346222877,0,18
endpoint_mean,baseline,effect,DVA,FLP,1.0,0.0644756555557251,0,24
endpoint_mean,baseline,effect,PVP,AIA,1.0,0.0644711330533027,0,24
endpoint_mean,baseline,lag_minus_1,RIA,SIB,1.0,0.0644703730940818,0,18
endpoint_mean,baseline,effect,ASK,RID,1.0,0.0644610673189163,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHA,PVN,1.0,0.0644441843032836,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,CEP,AVA,1.0,0.0644264966249466,0,18
endpoint_log_sd,baseline,lag_minus_1,RMH,PHA,1.0,0.0644245594739914,0,18
endpoint_log_sd,baseline,lag_minus_1,ASK,RIB,1.0,0.0644219666719436,0,18
endpoint_mean,baseline,lag_minus_1,ASG,SIB,1.0,0.064420498907566,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALA,AFD,1.0,0.0644141361117363,0,18
endpoint_mean,baseline,lag_minus_1,SMD,RIS,1.0,0.0644029006361961,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,BAG,1.0,0.0643855780363082,0,18
endpoint_mean,baseline,effect,AIM,RMF,1.0,0.064361497759819,0,24
endpoint_mean,onset_minus_baseline,effect,SMD,URY,1.0,0.0643600672483444,0,24
endpoint_log_sd,baseline,lag_minus_1,IL1,RIH,1.0,0.0643591731786727,0,18
endpoint_mean,onset_minus_baseline,effect,AUA,AWA,1.0,0.0643466711044311,0,24
endpoint_log_sd,baseline,lag_minus_1,DVC,ASG,1.0,0.0643384531140327,0,18
endpoint_mean,baseline,lag_minus_1,DVA,RIH,1.0,0.0643384233117103,0,18
endpoint_log_sd,baseline,lag_minus_1,ASK,DVB,1.0,0.0643371269106864,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIA,PHB,1.0,0.0643347948789596,0,24
endpoint_mean,baseline,effect,RMD,SAB,1.0,0.0643307641148567,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,SIB,1.0,0.0643284320831298,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVD,SMD,1.0,0.0643160492181778,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,DVA,SIB,1.0,0.064315877854824,0,18
endpoint_mean,baseline,effect,URB,PVR,1.0,0.064295969903469,0,24
endpoint_log_sd,baseline,lag_minus_1,LUA,RMD,1.0,0.0642835274338722,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIH,SAB,1.0,0.0642814040184021,0,24
endpoint_mean,baseline,lag_minus_1,RIV,AWB,1.0,0.064277745783329,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,URX,AWB,1.0,0.06427763402462,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,CEP,ASE,1.0,0.064273677766323,0,18
endpoint_mean,onset_minus_baseline,effect,RIV,AVH,1.0,0.0642725378274917,0,24
endpoint_mean,baseline,effect,ADA,PVQ,1.0,0.0642655044794082,0,24
endpoint_log_sd,onset_minus_baseline,effect,ASK,ALA,1.0,0.0642594546079635,0,24
endpoint_mean,baseline,lag_minus_1,OLL,PVQ,1.0,0.0642508044838905,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ALA,AWB,1.0,0.0642475038766861,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIH,PVT,1.0,0.0642410516738891,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RID,AVH,1.0,0.0642382651567459,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIY,RIR,1.0,0.0642225295305252,0,18
endpoint_mean,baseline,effect,AUA,URB,1.0,0.0642213374376297,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIV,RMD,1.0,0.0642188936471939,0,18
endpoint_log_sd,onset_minus_baseline,effect,PHA,URY,1.0,0.0642110109329223,0,24
endpoint_log_sd,baseline,effect,PVN,AUA,1.0,0.064210757613182,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URX,BAG,1.0,0.0642069578170776,0,18
endpoint_mean,baseline,effect,PLN,AVF,1.0,0.0641842857003212,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMD,RID,1.0,0.0641786009073257,0,18
endpoint_log_sd,baseline,lag_minus_1,DVB,OLQ,1.0,0.0641780942678451,0,18
endpoint_log_sd,baseline,effect,ASG,RMH,1.0,0.0641764849424362,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIH,RME,1.0,0.0641684830188751,0,18
endpoint_log_sd,baseline,lag_minus_1,ASJ,AVJ,1.0,0.0641641020774841,0,18
endpoint_mean,baseline,effect,RMD,ASH,1.0,0.0641616135835647,0,24
endpoint_log_sd,baseline,lag_minus_1,DVA,ASH,1.0,0.0641534850001335,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASG,AVE,1.0,0.0641487389802932,0,18
endpoint_mean,baseline,lag_minus_1,DVA,URB,1.0,0.0641401931643486,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMD,SIA,1.0,0.0641360282897949,0,24
endpoint_mean,baseline,effect,RID,SMD,1.0,0.0641296729445457,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIZ,OLQ,1.0,0.0641186386346817,0,18
endpoint_mean,onset_minus_baseline,effect,LUA,AVF,1.0,0.0641177147626876,0,24
endpoint_mean,baseline,effect,PLN,ALA,1.0,0.0641174465417862,0,24
endpoint_log_sd,baseline,effect,OLL,PVN,1.0,0.0641033574938774,0,24
endpoint_log_sd,baseline,lag_minus_1,SIA,AQR,1.0,0.064096100628376,0,18
endpoint_mean,baseline,effect,CEP,RIS,1.0,0.0640825405716896,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,RIS,1.0,0.0640794187784195,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIN,ASK,1.0,0.0640734210610389,0,24
endpoint_log_sd,baseline,effect,URA,AVE,1.0,0.0640674531459808,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVT,AIA,1.0,0.0640672594308853,0,18
endpoint_mean,baseline,effect,AIA,AUA,1.0,0.0640477165579795,0,24
endpoint_log_sd,onset_minus_baseline,effect,URB,RIM,1.0,0.0640281662344932,0,24
endpoint_mean,onset_minus_baseline,effect,RIV,RMF,1.0,0.064005821943283,0,24
endpoint_mean,baseline,lag_minus_1,PHC,PVC,1.0,0.0640003085136413,0,18
endpoint_log_sd,onset_minus_baseline,effect,SMD,URA,1.0,0.0639979466795921,0,24
endpoint_mean,baseline,effect,DVA,AIB,1.0,0.063994251191616,0,24
endpoint_mean,baseline,effect,RMD,IL1,1.0,0.0639785900712013,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AUA,ADL,1.0,0.0639754384756088,0,18
endpoint_mean,baseline,effect,PHA,DVA,1.0,0.0639731809496879,0,24
