cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
historical80,endpoint_mean,active_minus_baseline,16,32,generator_0_vs_2,all,6320,-0.03406002956504823,0.046540264,0.4906645569620253
historical80,endpoint_mean,active_minus_baseline,16,32,generator_0_vs_2,strong,4503,-0.022581171259990398,0.03891639,0.49056184765711747
historical80,endpoint_mean,active_minus_baseline,16,32,generator_1_vs_2,all,6320,0.013951740301029525,0.04576587,0.5033227848101266
historical80,endpoint_mean,active_minus_baseline,16,32,generator_1_vs_2,strong,4503,-0.019083919784281877,0.04101855,0.4943371085942705
historical80,endpoint_mean,active_minus_baseline,16,32,independent_MC,all,6320,0.11644325427615251,0.04247472,0.5436708860759494
historical80,endpoint_mean,active_minus_baseline,16,32,independent_MC,strong,4503,0.08695746896495103,0.036028028,0.5296469020652899
historical80,endpoint_mean,active_minus_baseline,16,32,direct_N4096,all,6320,0.06960840953589456,0.11306071,0.521993670886076
historical80,endpoint_mean,active_minus_baseline,16,32,direct_N4096,strong,4503,0.05265261609059754,0.103833646,0.5189873417721519
historical80,endpoint_log_sd,state_average,1,1,generator_0_vs_1,all,6320,0.2741229530146807,0.025495274,0.6109177215189874
historical80,endpoint_log_sd,state_average,1,1,generator_0_vs_1,strong,4503,0.2713796846896377,0.021588072,0.6100377526093715
historical80,endpoint_log_sd,state_average,1,1,generator_0_vs_2,all,6320,0.2708768421619761,0.025621273,0.6015822784810126
historical80,endpoint_log_sd,state_average,1,1,generator_0_vs_2,strong,4503,0.29666513148802154,0.021179719,0.6022651565622918
historical80,endpoint_log_sd,state_average,1,1,generator_1_vs_2,all,6320,0.26917913375965374,0.025922263,0.602373417721519
historical80,endpoint_log_sd,state_average,1,1,generator_1_vs_2,strong,4503,0.2727248328634072,0.021734556,0.5969353764157228
historical80,endpoint_log_sd,state_average,1,1,independent_MC,all,6320,0.32233147205116947,0.02402781,0.6265822784810127
historical80,endpoint_log_sd,state_average,1,1,independent_MC,strong,4503,0.338065932302052,0.020557418,0.6269153897401732
historical80,endpoint_log_sd,state_average,1,1,direct_N4096,all,6320,0.36671389404235694,0.13456404,0.6560126582278482
historical80,endpoint_log_sd,state_average,1,1,direct_N4096,strong,4503,0.3700000265161518,0.115870714,0.6504552520541861
historical80,endpoint_log_sd,state_average,1,2,generator_0_vs_1,all,6320,0.26345545302731516,0.02279581,0.5963607594936708
historical80,endpoint_log_sd,state_average,1,2,generator_0_vs_1,strong,4503,0.27073910422052233,0.019353582,0.5998223406617811
historical80,endpoint_log_sd,state_average,1,2,generator_0_vs_2,all,6320,0.26025010848518004,0.022804327,0.5974683544303797
historical80,endpoint_log_sd,state_average,1,2,generator_0_vs_2,strong,4503,0.2785973827736096,0.019177487,0.5973795247612703
historical80,endpoint_log_sd,state_average,1,2,generator_1_vs_2,all,6320,0.264443075811131,0.023261925,0.5992088607594936
historical80,endpoint_log_sd,state_average,1,2,generator_1_vs_2,strong,4503,0.2724572044385096,0.019455103,0.5973795247612703
historical80,endpoint_log_sd,state_average,1,2,independent_MC,all,6320,0.3276259943495024,0.021165697,0.6261075949367089
historical80,endpoint_log_sd,state_average,1,2,independent_MC,strong,4503,0.34586785424156163,0.018076958,0.6291361314679103
historical80,endpoint_log_sd,state_average,1,2,direct_N4096,all,6320,0.3358225384165774,0.13651985,0.6454113924050633
historical80,endpoint_log_sd,state_average,1,2,direct_N4096,strong,4503,0.3382834639059962,0.1174192,0.6404619142793693
historical80,endpoint_log_sd,state_average,1,4,generator_0_vs_1,all,6320,0.27726079160117234,0.019122442,0.6106012658227848
historical80,endpoint_log_sd,state_average,1,4,generator_0_vs_1,strong,4503,0.29188579082556115,0.01631037,0.6198090162114146
historical80,endpoint_log_sd,state_average,1,4,generator_0_vs_2,all,6320,0.26945451845813256,0.019338416,0.607120253164557
historical80,endpoint_log_sd,state_average,1,4,generator_0_vs_2,strong,4503,0.2940783490662054,0.016155722,0.6084832333999556
historical80,endpoint_log_sd,state_average,1,4,generator_1_vs_2,all,6320,0.27639344673262484,0.019492147,0.6037974683544304
historical80,endpoint_log_sd,state_average,1,4,generator_1_vs_2,strong,4503,0.29375204150777834,0.016339932,0.6044858982900289
historical80,endpoint_log_sd,state_average,1,4,independent_MC,all,6320,0.3333692523519219,0.018111827,0.6261075949367089
historical80,endpoint_log_sd,state_average,1,4,independent_MC,strong,4503,0.34052311695536513,0.015511643,0.6282478347768155
historical80,endpoint_log_sd,state_average,1,4,direct_N4096,all,6320,0.262936034051042,0.13675755,0.6257911392405063
historical80,endpoint_log_sd,state_average,1,4,direct_N4096,strong,4503,0.263587034786294,0.1182837,0.6215856095936043
historical80,endpoint_log_sd,state_average,1,8,generator_0_vs_1,all,6320,0.34758015872249476,0.01518445,0.632120253164557
historical80,endpoint_log_sd,state_average,1,8,generator_0_vs_1,strong,4503,0.3788939702850762,0.0128681995,0.6457916944259383
historical80,endpoint_log_sd,state_average,1,8,generator_0_vs_2,all,6320,0.3198365935608957,0.0155345285,0.6215189873417721
historical80,endpoint_log_sd,state_average,1,8,generator_0_vs_2,strong,4503,0.35182938734347796,0.013047627,0.6266933155673995
historical80,endpoint_log_sd,state_average,1,8,generator_1_vs_2,all,6320,0.3003504395467717,0.015747426,0.622626582278481
historical80,endpoint_log_sd,state_average,1,8,generator_1_vs_2,strong,4503,0.3376685776504316,0.013237181,0.6362425049966689
historical80,endpoint_log_sd,state_average,1,8,independent_MC,all,6320,0.42756247806253533,0.01426763,0.6645569620253164
historical80,endpoint_log_sd,state_average,1,8,independent_MC,strong,4503,0.45138737820757335,0.012116212,0.6733288918498779
historical80,endpoint_log_sd,state_average,1,8,direct_N4096,all,6320,0.167617030087169,0.13837825,0.6083860759493671
historical80,endpoint_log_sd,state_average,1,8,direct_N4096,strong,4503,0.18297358305829406,0.11892657,0.6133688652009771
historical80,endpoint_log_sd,state_average,1,16,generator_0_vs_1,all,6320,0.45174462155498385,0.012015555,0.6674050632911392
historical80,endpoint_log_sd,state_average,1,16,generator_0_vs_1,strong,4503,0.4846326538839831,0.010316197,0.6837663779702421
historical80,endpoint_log_sd,state_average,1,16,generator_0_vs_2,all,6320,0.420853171522113,0.012309812,0.6514240506329114
historical80,endpoint_log_sd,state_average,1,16,generator_0_vs_2,strong,4503,0.4555236623834965,0.010445344,0.6608927381745503
historical80,endpoint_log_sd,state_average,1,16,generator_1_vs_2,all,6320,0.38827690596403,0.012510906,0.6393987341772152
historical80,endpoint_log_sd,state_average,1,16,generator_1_vs_2,strong,4503,0.4066584310711771,0.010867654,0.6502331778814124
historical80,endpoint_log_sd,state_average,1,16,independent_MC,all,6320,0.5352387199224665,0.011094222,0.6963607594936709
historical80,endpoint_log_sd,state_average,1,16,independent_MC,strong,4503,0.5733707323116557,0.009271775,0.709526982011992
historical80,endpoint_log_sd,state_average,1,16,direct_N4096,all,6320,0.050412440547132585,0.13952178,0.5879746835443038
historical80,endpoint_log_sd,state_average,1,16,direct_N4096,strong,4503,0.08147601126253676,0.11945848,0.5951587830335332
historical80,endpoint_log_sd,state_average,1,32,generator_0_vs_1,all,6320,0.4931701942761011,0.00985695,0.6776898734177215
historical80,endpoint_log_sd,state_average,1,32,generator_0_vs_1,strong,4503,0.538933512506889,0.008337309,0.6977570508549855
historical80,endpoint_log_sd,state_average,1,32,generator_0_vs_2,all,6320,0.491197603395285,0.010102112,0.6791139240506329
historical80,endpoint_log_sd,state_average,1,32,generator_0_vs_2,strong,4503,0.5165369533829961,0.008491789,0.6879857872529425
historical80,endpoint_log_sd,state_average,1,32,generator_1_vs_2,all,6320,0.44757608733744664,0.010297605,0.663132911392405
historical80,endpoint_log_sd,state_average,1,32,generator_1_vs_2,strong,4503,0.4628595987538593,0.0090406975,0.6779924494781256
historical80,endpoint_log_sd,state_average,1,32,independent_MC,all,6320,0.6302413104741282,0.008429885,0.7308544303797468
historical80,endpoint_log_sd,state_average,1,32,independent_MC,strong,4503,0.6503835739824894,0.0071416087,0.7361758827448368
historical80,endpoint_log_sd,state_average,1,32,direct_N4096,all,6320,-0.05073007834055604,0.14097011,0.5594936708860759
historical80,endpoint_log_sd,state_average,1,32,direct_N4096,strong,4503,0.008209334344324878,0.120968334,0.5689540306462358
historical80,endpoint_log_sd,state_average,4,1,generator_0_vs_1,all,6320,0.2381988195969623,0.02141433,0.5930379746835444
historical80,endpoint_log_sd,state_average,4,1,generator_0_vs_1,strong,4503,0.23043281677884342,0.018127982,0.5909393737508328
historical80,endpoint_log_sd,state_average,4,1,generator_0_vs_2,all,6320,0.21131090819627157,0.021917693,0.5765822784810126
historical80,endpoint_log_sd,state_average,4,1,generator_0_vs_2,strong,4503,0.2187175744400863,0.018590437,0.571840994892294
historical80,endpoint_log_sd,state_average,4,1,generator_1_vs_2,all,6320,0.23515613555587603,0.02161539,0.5867088607594937
historical80,endpoint_log_sd,state_average,4,1,generator_1_vs_2,strong,4503,0.24082757131984917,0.018238632,0.5882744836775483
historical80,endpoint_log_sd,state_average,4,1,independent_MC,all,6320,0.29803781730343204,0.020647964,0.6129746835443038
historical80,endpoint_log_sd,state_average,4,1,independent_MC,strong,4503,0.3027575252797928,0.017262543,0.6124805685098823
historical80,endpoint_log_sd,state_average,4,1,direct_N4096,all,6320,0.3342903974789968,0.12453591,0.6303797468354431
historical80,endpoint_log_sd,state_average,4,1,direct_N4096,strong,4503,0.31183990852036997,0.11512452,0.6155896069287142
historical80,endpoint_log_sd,state_average,4,2,generator_0_vs_1,all,6320,0.25098614501315997,0.019737981,0.5943037974683544
historical80,endpoint_log_sd,state_average,4,2,generator_0_vs_1,strong,4503,0.2560427522332889,0.016664363,0.596047079724628
historical80,endpoint_log_sd,state_average,4,2,generator_0_vs_2,all,6320,0.22863885121551913,0.020165427,0.5893987341772152
historical80,endpoint_log_sd,state_average,4,2,generator_0_vs_2,strong,4503,0.2462240633232872,0.017065365,0.5904952254052853
historical80,endpoint_log_sd,state_average,4,2,generator_1_vs_2,all,6320,0.25239380750957824,0.019948427,0.5941455696202531
historical80,endpoint_log_sd,state_average,4,2,generator_1_vs_2,strong,4503,0.2558598938227993,0.016868575,0.5956029313790806
historical80,endpoint_log_sd,state_average,4,2,independent_MC,all,6320,0.32051571277536534,0.018905558,0.6262658227848101
historical80,endpoint_log_sd,state_average,4,2,independent_MC,strong,4503,0.3284948154086639,0.01580157,0.6258050188763047
historical80,endpoint_log_sd,state_average,4,2,direct_N4096,all,6320,0.31315953204460834,0.12504984,0.6272151898734177
historical80,endpoint_log_sd,state_average,4,2,direct_N4096,strong,4503,0.28566034249070127,0.11539451,0.6102598267821452
historical80,endpoint_log_sd,state_average,4,4,generator_0_vs_1,all,6320,0.28631002669746086,0.017489312,0.6121835443037975
historical80,endpoint_log_sd,state_average,4,4,generator_0_vs_1,strong,4503,0.3057980093617293,0.014778843,0.6184765711747724
historical80,endpoint_log_sd,state_average,4,4,generator_0_vs_2,all,6320,0.27137074190905836,0.017917117,0.5990506329113924
historical80,endpoint_log_sd,state_average,4,4,generator_0_vs_2,strong,4503,0.2906098089218296,0.015091948,0.6031534532533867
historical80,endpoint_log_sd,state_average,4,4,generator_1_vs_2,all,6320,0.2970706375141789,0.017542986,0.6061708860759494
historical80,endpoint_log_sd,state_average,4,4,generator_1_vs_2,strong,4503,0.3050053439902596,0.014895391,0.6058183433266711
historical80,endpoint_log_sd,state_average,4,4,independent_MC,all,6320,0.3674643541980401,0.016431578,0.6362341772151898
historical80,endpoint_log_sd,state_average,4,4,independent_MC,strong,4503,0.38287927647677694,0.01387931,0.6404619142793693
historical80,endpoint_log_sd,state_average,4,4,direct_N4096,all,6320,0.2738550839267253,0.12583442,0.6112341772151899
historical80,endpoint_log_sd,state_average,4,4,direct_N4096,strong,4503,0.23788853004917637,0.11655977,0.5978236731068177
historical80,endpoint_log_sd,state_average,4,8,generator_0_vs_1,all,6320,0.36027010211154953,0.014740219,0.6362341772151898
historical80,endpoint_log_sd,state_average,4,8,generator_0_vs_1,strong,4503,0.39897340762899847,0.012298015,0.6515656229180546
historical80,endpoint_log_sd,state_average,4,8,generator_0_vs_2,all,6320,0.3551927976006559,0.014998131,0.6287974683544304
historical80,endpoint_log_sd,state_average,4,8,generator_0_vs_2,strong,4503,0.38271025565727995,0.012631149,0.6349100599600267
historical80,endpoint_log_sd,state_average,4,8,generator_1_vs_2,all,6320,0.3681899188235524,0.0146664,0.6393987341772152
historical80,endpoint_log_sd,state_average,4,8,generator_1_vs_2,strong,4503,0.3862854395826479,0.012483045,0.6484565844992227
historical80,endpoint_log_sd,state_average,4,8,independent_MC,all,6320,0.4562005544572639,0.013717022,0.6751582278481013
historical80,endpoint_log_sd,state_average,4,8,independent_MC,strong,4503,0.483053535185785,0.011481865,0.6831001554519209
historical80,endpoint_log_sd,state_average,4,8,direct_N4096,all,6320,0.21446276558357988,0.12670232,0.5944620253164556
historical80,endpoint_log_sd,state_average,4,8,direct_N4096,strong,4503,0.17881992442345626,0.117108196,0.5833888518765268
historical80,endpoint_log_sd,state_average,4,16,generator_0_vs_1,all,6320,0.4460666038016459,0.012062305,0.6643987341772152
historical80,endpoint_log_sd,state_average,4,16,generator_0_vs_1,strong,4503,0.500730374099852,0.010019922,0.6862091938707529
historical80,endpoint_log_sd,state_average,4,16,generator_0_vs_2,all,6320,0.4469527960640763,0.01234285,0.6645569620253164
historical80,endpoint_log_sd,state_average,4,16,generator_0_vs_2,strong,4503,0.47200747226312884,0.010401077,0.6788807461692206
historical80,endpoint_log_sd,state_average,4,16,generator_1_vs_2,all,6320,0.43894973065867665,0.0122978715,0.6723101265822785
historical80,endpoint_log_sd,state_average,4,16,generator_1_vs_2,strong,4503,0.4538564488132426,0.010427124,0.6826560071063735
historical80,endpoint_log_sd,state_average,4,16,independent_MC,all,6320,0.5519256846545185,0.011030788,0.7020569620253164
historical80,endpoint_log_sd,state_average,4,16,independent_MC,strong,4503,0.5872769401608674,0.009168302,0.7141905396402398
historical80,endpoint_log_sd,state_average,4,16,direct_N4096,all,6320,0.1389934829668917,0.12776971,0.5708860759493671
historical80,endpoint_log_sd,state_average,4,16,direct_N4096,strong,4503,0.1040646047049243,0.118346624,0.5545192094159449
historical80,endpoint_log_sd,state_average,4,32,generator_0_vs_1,all,6320,0.4693333641035927,0.010037284,0.6783227848101265
historical80,endpoint_log_sd,state_average,4,32,generator_0_vs_1,strong,4503,0.5296339642702521,0.008218715,0.6986453475460804
historical80,endpoint_log_sd,state_average,4,32,generator_0_vs_2,all,6320,0.5067370531864072,0.010281858,0.6865506329113924
historical80,endpoint_log_sd,state_average,4,32,generator_0_vs_2,strong,4503,0.5368041101778426,0.008457408,0.705751721074839
historical80,endpoint_log_sd,state_average,4,32,generator_1_vs_2,all,6320,0.46176640009700864,0.010475895,0.6658227848101266
historical80,endpoint_log_sd,state_average,4,32,generator_1_vs_2,strong,4503,0.46607976524845024,0.008933563,0.6744392627137464
historical80,endpoint_log_sd,state_average,4,32,independent_MC,all,6320,0.6509755730616235,0.0084961215,0.7430379746835443
historical80,endpoint_log_sd,state_average,4,32,independent_MC,strong,4503,0.6750671776111822,0.006908978,0.7512769264934488
historical80,endpoint_log_sd,state_average,4,32,direct_N4096,all,6320,0.07453482420959953,0.12706015,0.5688291139240507
historical80,endpoint_log_sd,state_average,4,32,direct_N4096,strong,4503,0.03394534860681408,0.117809035,0.5387519431490118
historical80,endpoint_log_sd,state_average,8,1,generator_0_vs_1,all,6320,0.2170908211014734,0.01826488,0.5871835443037975
historical80,endpoint_log_sd,state_average,8,1,generator_0_vs_1,strong,4503,0.23330965247415905,0.015744364,0.5924938929602487
historical80,endpoint_log_sd,state_average,8,1,generator_0_vs_2,all,6320,0.2130617155735511,0.018624518,0.5723101265822785
historical80,endpoint_log_sd,state_average,8,1,generator_0_vs_2,strong,4503,0.21459952657324588,0.015866123,0.570286475682878
historical80,endpoint_log_sd,state_average,8,1,generator_1_vs_2,all,6320,0.22207851752014385,0.018608317,0.5854430379746836
historical80,endpoint_log_sd,state_average,8,1,generator_1_vs_2,strong,4503,0.24153390754250736,0.015770784,0.5913835220963802
historical80,endpoint_log_sd,state_average,8,1,independent_MC,all,6320,0.3083751164688653,0.017609244,0.6169303797468354
historical80,endpoint_log_sd,state_average,8,1,independent_MC,strong,4503,0.3336196921765702,0.014853373,0.6253608705307573
historical80,endpoint_log_sd,state_average,8,1,direct_N4096,all,6320,0.15475156105341484,0.12906256,0.5832278481012658
historical80,endpoint_log_sd,state_average,8,1,direct_N4096,strong,4503,0.1351551901913487,0.108930804,0.5693981789917832
historical80,endpoint_log_sd,state_average,8,2,generator_0_vs_1,all,6320,0.2383035768927886,0.01724468,0.5936708860759494
historical80,endpoint_log_sd,state_average,8,2,generator_0_vs_1,strong,4503,0.24988563647884782,0.014929503,0.5958250055518544
historical80,endpoint_log_sd,state_average,8,2,generator_0_vs_2,all,6320,0.22785373702135325,0.01753863,0.5805379746835443
historical80,endpoint_log_sd,state_average,8,2,generator_0_vs_2,strong,4503,0.22801358454692613,0.015035478,0.5771707750388629
historical80,endpoint_log_sd,state_average,8,2,generator_1_vs_2,all,6320,0.247126049367342,0.017512111,0.5957278481012658
historical80,endpoint_log_sd,state_average,8,2,generator_1_vs_2,strong,4503,0.26472856892741964,0.014947652,0.6047079724628026
historical80,endpoint_log_sd,state_average,8,2,independent_MC,all,6320,0.3236359798354068,0.016626654,0.6227848101265823
historical80,endpoint_log_sd,state_average,8,2,independent_MC,strong,4503,0.35021670905913654,0.014044559,0.6300244281590051
historical80,endpoint_log_sd,state_average,8,2,direct_N4096,all,6320,0.1514379159672192,0.1284452,0.5802215189873418
historical80,endpoint_log_sd,state_average,8,2,direct_N4096,strong,4503,0.1280495312599126,0.10799506,0.5614035087719298
historical80,endpoint_log_sd,state_average,8,4,generator_0_vs_1,all,6320,0.28137403530834415,0.015606043,0.6112341772151899
historical80,endpoint_log_sd,state_average,8,4,generator_0_vs_1,strong,4503,0.29521633947581477,0.013600426,0.6155896069287142
historical80,endpoint_log_sd,state_average,8,4,generator_0_vs_2,all,6320,0.2663860992723516,0.016060269,0.5943037974683544
historical80,endpoint_log_sd,state_average,8,4,generator_0_vs_2,strong,4503,0.2728341260946883,0.013751636,0.592271818787475
historical80,endpoint_log_sd,state_average,8,4,generator_1_vs_2,all,6320,0.2859747460481476,0.015823249,0.6068037974683544
historical80,endpoint_log_sd,state_average,8,4,generator_1_vs_2,strong,4503,0.30480175143682287,0.013604391,0.6155896069287142
historical80,endpoint_log_sd,state_average,8,4,independent_MC,all,6320,0.36875228936676124,0.015065449,0.6352848101265823
historical80,endpoint_log_sd,state_average,8,4,independent_MC,strong,4503,0.3863869495516908,0.012874454,0.6409060626249167
historical80,endpoint_log_sd,state_average,8,4,direct_N4096,all,6320,0.12344803443605121,0.12954311,0.5776898734177215
historical80,endpoint_log_sd,state_average,8,4,direct_N4096,strong,4503,0.10369795530104754,0.10923302,0.5571840994892294
historical80,endpoint_log_sd,state_average,8,8,generator_0_vs_1,all,6320,0.35558980084536745,0.013530336,0.6299050632911393
historical80,endpoint_log_sd,state_average,8,8,generator_0_vs_1,strong,4503,0.3657518627519065,0.011761667,0.6395736175882745
historical80,endpoint_log_sd,state_average,8,8,generator_0_vs_2,all,6320,0.3421116480443295,0.01395629,0.620253164556962
historical80,endpoint_log_sd,state_average,8,8,generator_0_vs_2,strong,4503,0.3431967100722911,0.011985038,0.6233622029757939
historical80,endpoint_log_sd,state_average,8,8,generator_1_vs_2,all,6320,0.33246606734419704,0.013947068,0.6229430379746835
historical80,endpoint_log_sd,state_average,8,8,generator_1_vs_2,strong,4503,0.3482010981615884,0.0121055385,0.6311347990228736
historical80,endpoint_log_sd,state_average,8,8,independent_MC,all,6320,0.4496918842619202,0.012842503,0.6610759493670886
historical80,endpoint_log_sd,state_average,8,8,independent_MC,strong,4503,0.46468546390393245,0.010941589,0.6644459249389296
historical80,endpoint_log_sd,state_average,8,8,direct_N4096,all,6320,0.10232929865737336,0.12957475,0.569620253164557
historical80,endpoint_log_sd,state_average,8,8,direct_N4096,strong,4503,0.0824500232743383,0.109929085,0.549189429269376
historical80,endpoint_log_sd,state_average,8,16,generator_0_vs_1,all,6320,0.42455653274891997,0.011650018,0.6542721518987342
historical80,endpoint_log_sd,state_average,8,16,generator_0_vs_1,strong,4503,0.44723000900098775,0.009927114,0.6628914057295137
historical80,endpoint_log_sd,state_average,8,16,generator_0_vs_2,all,6320,0.4506284954896918,0.011526301,0.6582278481012658
historical80,endpoint_log_sd,state_average,8,16,generator_0_vs_2,strong,4503,0.4419730474181625,0.009825879,0.6546746613368866
historical80,endpoint_log_sd,state_average,8,16,generator_1_vs_2,all,6320,0.40298871089597516,0.011876107,0.6473101265822785
historical80,endpoint_log_sd,state_average,8,16,generator_1_vs_2,strong,4503,0.3901128379247606,0.010512011,0.6480124361536753
historical80,endpoint_log_sd,state_average,8,16,independent_MC,all,6320,0.5757089899426726,0.010171696,0.7028481012658228
historical80,endpoint_log_sd,state_average,8,16,independent_MC,strong,4503,0.584042628871151,0.008751385,0.705751721074839
historical80,endpoint_log_sd,state_average,8,16,direct_N4096,all,6320,0.07638538185249723,0.12987387,0.5693037974683545
historical80,endpoint_log_sd,state_average,8,16,direct_N4096,strong,4503,0.05237581991494846,0.1102321,0.5396402398401066
historical80,endpoint_log_sd,state_average,8,32,generator_0_vs_1,all,6320,0.46377632776588484,0.010013893,0.665506329113924
historical80,endpoint_log_sd,state_average,8,32,generator_0_vs_1,strong,4503,0.4842626276626475,0.008309206,0.6735509660226515
historical80,endpoint_log_sd,state_average,8,32,generator_0_vs_2,all,6320,0.4908715614975607,0.010049363,0.670253164556962
historical80,endpoint_log_sd,state_average,8,32,generator_0_vs_2,strong,4503,0.49106249356872267,0.008451789,0.6731068176771041
historical80,endpoint_log_sd,state_average,8,32,generator_1_vs_2,all,6320,0.43173631196871876,0.010304902,0.6481012658227848
historical80,endpoint_log_sd,state_average,8,32,generator_1_vs_2,strong,4503,0.42389018679978624,0.009050186,0.6517876970908283
historical80,endpoint_log_sd,state_average,8,32,independent_MC,all,6320,0.6360714437646214,0.00828016,0.7425632911392405
historical80,endpoint_log_sd,state_average,8,32,independent_MC,strong,4503,0.6447654392282021,0.007113438,0.7446147013102377
historical80,endpoint_log_sd,state_average,8,32,direct_N4096,all,6320,0.020610514529848155,0.12986226,0.5498417721518988
historical80,endpoint_log_sd,state_average,8,32,direct_N4096,strong,4503,0.005947166342637699,0.11015702,0.52187430601821
historical80,endpoint_log_sd,state_average,16,1,generator_0_vs_1,all,6320,0.33075593393794733,0.015507616,0.6177215189873417
historical80,endpoint_log_sd,state_average,16,1,generator_0_vs_1,strong,4503,0.36407560957553603,0.0130640725,0.6313568731956474
historical80,endpoint_log_sd,state_average,16,1,generator_0_vs_2,all,6320,0.28995839879892665,0.015875313,0.5973101265822784
historical80,endpoint_log_sd,state_average,16,1,generator_0_vs_2,strong,4503,0.29838314655200615,0.013527377,0.6053741949811237
historical80,endpoint_log_sd,state_average,16,1,generator_1_vs_2,all,6320,0.27537854228926095,0.016010044,0.6004746835443038
historical80,endpoint_log_sd,state_average,16,1,generator_1_vs_2,strong,4503,0.2839250970536233,0.013586332,0.6071507883633134
historical80,endpoint_log_sd,state_average,16,1,independent_MC,all,6320,0.4277941611064676,0.014345703,0.6544303797468355
historical80,endpoint_log_sd,state_average,16,1,independent_MC,strong,4503,0.45443285443871817,0.012097697,0.6593382189651343
historical80,endpoint_log_sd,state_average,16,1,direct_N4096,all,6320,0.13128036052965275,0.13879023,0.5691455696202532
historical80,endpoint_log_sd,state_average,16,1,direct_N4096,strong,4503,0.19040881636013218,0.12114349,0.571174772373973
historical80,endpoint_log_sd,state_average,16,2,generator_0_vs_1,all,6320,0.3463446034318608,0.014955021,0.6234177215189873
historical80,endpoint_log_sd,state_average,16,2,generator_0_vs_1,strong,4503,0.3772223360131135,0.01264295,0.6364645791694425
historical80,endpoint_log_sd,state_average,16,2,generator_0_vs_2,all,6320,0.3021575958959323,0.015306616,0.6020569620253164
historical80,endpoint_log_sd,state_average,16,2,generator_0_vs_2,strong,4503,0.30781428934000976,0.013085471,0.6042638241172552
historical80,endpoint_log_sd,state_average,16,2,generator_1_vs_2,all,6320,0.28763672272220336,0.015398251,0.5995253164556962
historical80,endpoint_log_sd,state_average,16,2,generator_1_vs_2,strong,4503,0.292912698325537,0.013145171,0.608927381745503
historical80,endpoint_log_sd,state_average,16,2,independent_MC,all,6320,0.45705320609690725,0.013670513,0.6685126582278481
historical80,endpoint_log_sd,state_average,16,2,independent_MC,strong,4503,0.4803607483333885,0.011568241,0.6737730401954253
historical80,endpoint_log_sd,state_average,16,2,direct_N4096,all,6320,0.1226414387314802,0.1389384,0.5642405063291139
historical80,endpoint_log_sd,state_average,16,2,direct_N4096,strong,4503,0.1810021266263866,0.121162064,0.564290473017988
historical80,endpoint_log_sd,state_average,16,4,generator_0_vs_1,all,6320,0.3748245763219281,0.014051037,0.6333860759493671
historical80,endpoint_log_sd,state_average,16,4,generator_0_vs_1,strong,4503,0.4057417867088665,0.011904046,0.6451254719076172
historical80,endpoint_log_sd,state_average,16,4,generator_0_vs_2,all,6320,0.33076129908084817,0.014519514,0.6137658227848102
historical80,endpoint_log_sd,state_average,16,4,generator_0_vs_2,strong,4503,0.3355222443326777,0.012352734,0.6198090162114146
historical80,endpoint_log_sd,state_average,16,4,generator_1_vs_2,all,6320,0.30473563432467526,0.014654867,0.604746835443038
historical80,endpoint_log_sd,state_average,16,4,generator_1_vs_2,strong,4503,0.30325183847128084,0.01252699,0.6109260493004663
historical80,endpoint_log_sd,state_average,16,4,independent_MC,all,6320,0.4820703129543108,0.0128296735,0.6762658227848102
historical80,endpoint_log_sd,state_average,16,4,independent_MC,strong,4503,0.5048363448689078,0.010818986,0.6811014878969576
historical80,endpoint_log_sd,state_average,16,4,direct_N4096,all,6320,0.10826514776307843,0.13912404,0.5555379746835443
historical80,endpoint_log_sd,state_average,16,4,direct_N4096,strong,4503,0.16849378416482155,0.12097919,0.5531867643793027
historical80,endpoint_log_sd,state_average,16,8,generator_0_vs_1,all,6320,0.3932315872563123,0.012910117,0.6349683544303798
historical80,endpoint_log_sd,state_average,16,8,generator_0_vs_1,strong,4503,0.4335569985891132,0.010889101,0.6511214745725072
historical80,endpoint_log_sd,state_average,16,8,generator_0_vs_2,all,6320,0.36385159574226006,0.013262017,0.6259493670886076
historical80,endpoint_log_sd,state_average,16,8,generator_0_vs_2,strong,4503,0.3644204603036457,0.011317427,0.6273595380857206
historical80,endpoint_log_sd,state_average,16,8,generator_1_vs_2,all,6320,0.33463802588905367,0.013520981,0.6074367088607595
historical80,endpoint_log_sd,state_average,16,8,generator_1_vs_2,strong,4503,0.32518877895356985,0.0115814535,0.616477903619809
historical80,endpoint_log_sd,state_average,16,8,independent_MC,all,6320,0.5286061793095628,0.011530046,0.6909810126582279
historical80,endpoint_log_sd,state_average,16,8,independent_MC,strong,4503,0.5566410859119464,0.009637867,0.7006440151010438
historical80,endpoint_log_sd,state_average,16,8,direct_N4096,all,6320,0.10662872725765275,0.13870348,0.5561708860759493
historical80,endpoint_log_sd,state_average,16,8,direct_N4096,strong,4503,0.17092730044332288,0.12009449,0.5480790584055074
historical80,endpoint_log_sd,state_average,16,16,generator_0_vs_1,all,6320,0.4152463371636361,0.011532081,0.6419303797468354
historical80,endpoint_log_sd,state_average,16,16,generator_0_vs_1,strong,4503,0.4643725890031969,0.009643048,0.6606706640017765
historical80,endpoint_log_sd,state_average,16,16,generator_0_vs_2,all,6320,0.3975957006728836,0.011924977,0.6341772151898735
historical80,endpoint_log_sd,state_average,16,16,generator_0_vs_2,strong,4503,0.3973436890635972,0.010159082,0.6360204308238951
