generator_id,model_name,metric_id,estimand,noise_sigma_standardized,centering,median,q25,q75,n
g4_separated_modes,bounded_energy,native_validation_loss,native_objective,,none,3.1199153661727905,3.1087580919265747,3.1314935088157654,8
g4_separated_modes,bounded_energy,samples_per_second,clean,,none,335514.6662532865,308474.31846095313,370283.73348313273,8
g4_separated_modes,bounded_energy,tangent_absolute_rms,clean,,none,0.6715015712903123,0.5870103405682723,0.852135580657182,8
g4_separated_modes,bounded_energy,tangent_cosine,clean,,none,0.7028956214095659,0.6979717917477963,0.7500249232964105,8
g4_separated_modes,bounded_energy,tangent_eval_ms_per_example,clean,,none,0.16375520317524206,0.1490944022179974,0.17457242961427255,8
g4_separated_modes,bounded_energy,tangent_nrmse,clean,,none,1.9879009726292498,1.7761494227180852,2.4998672974710474,8
g4_separated_modes,diffusion_edm,centering_error,noisy,0.12,model_samples,0.9440223513816663,0.7611225852082403,1.0112478307114467,8
g4_separated_modes,diffusion_edm,centering_error,noisy,0.12,oracle_samples,0.853327183743626,0.8130158364701032,0.98396527637073,8
g4_separated_modes,diffusion_edm,energy_score_fair,approximate_clean_sampler,,none,2.296568107001865,2.287493136347634,2.32094134541068,8
g4_separated_modes,diffusion_edm,energy_score_v,approximate_clean_sampler,,none,2.33048257788728,2.323112509119882,2.355777317636839,8
g4_separated_modes,diffusion_edm,native_validation_loss,native_objective,,none,1.4570420384407043,1.4483825266361237,1.466291934251785,8
g4_separated_modes,diffusion_edm,oracle_clean_to_noisy_tangent_nrmse,noisy,0.12,none,0.00180277139026915,0.0010384945364812,0.0029121585101903,8
g4_separated_modes,diffusion_edm,response_score_nrmse,noisy,0.12,none,0.5627638261864785,0.5301813472200112,0.5933465409382903,8
g4_separated_modes,diffusion_edm,samples_per_second,approximate_clean_sampler,,none,78585.49148742182,70872.77320197393,84852.13480476814,8
g4_separated_modes,diffusion_edm,tangent_absolute_rms,noisy,0.12,model_samples,0.6281751934153426,0.5721009424566211,0.7125732625240724,8
g4_separated_modes,diffusion_edm,tangent_absolute_rms,noisy,0.12,none,0.7238871230822773,0.6232880823909163,0.7724881711498665,8
g4_separated_modes,diffusion_edm,tangent_absolute_rms,noisy,0.12,oracle_samples,0.6228997937520848,0.545598647994013,0.7105499795491776,8
g4_separated_modes,diffusion_edm,tangent_cosine,noisy,0.12,model_samples,0.48116608775459563,0.45920611412495466,0.5814986206451852,8
g4_separated_modes,diffusion_edm,tangent_cosine,noisy,0.12,none,0.48452402987522936,0.47199801777812095,0.5642609844997586,8
g4_separated_modes,diffusion_edm,tangent_cosine,noisy,0.12,oracle_samples,0.46806751193177265,0.44884295121343293,0.602936265023446,8
g4_separated_modes,diffusion_edm,tangent_eval_ms_per_example,noisy,0.12,oracle_samples,0.15185221855062986,0.14401334738067811,0.1614988634628389,8
g4_separated_modes,diffusion_edm,tangent_nrmse,noisy,0.12,model_samples,1.9144320638839978,1.6750454345079606,2.142754261377414,8
g4_separated_modes,diffusion_edm,tangent_nrmse,noisy,0.12,none,2.1573918354853543,1.8412774239600869,2.375531204434509,8
g4_separated_modes,diffusion_edm,tangent_nrmse,noisy,0.12,oracle_samples,1.9156943986927657,1.6335213754977267,2.109758558192465,8
g4_separated_modes,diffusion_gaussian_anchored,centering_error,noisy,0.12,model_samples,1.1552575536264211,1.0961305270704647,1.242997020651199,8
g4_separated_modes,diffusion_gaussian_anchored,centering_error,noisy,0.12,oracle_samples,1.241086966244809,1.1397201246239055,1.3658076630297666,8
g4_separated_modes,diffusion_gaussian_anchored,energy_score_fair,approximate_clean_sampler,,none,2.323510647388628,2.2847171738332404,2.361931773676563,8
g4_separated_modes,diffusion_gaussian_anchored,energy_score_v,approximate_clean_sampler,,none,2.3573606701532075,2.318630147271314,2.396396289742681,8
g4_separated_modes,diffusion_gaussian_anchored,native_validation_loss,native_objective,,none,6.259103298187256,6.244543194770813,6.280482292175293,8
g4_separated_modes,diffusion_gaussian_anchored,oracle_clean_to_noisy_tangent_nrmse,noisy,0.12,none,0.00180277139026915,0.0010384945364812,0.0029121585101903,8
g4_separated_modes,diffusion_gaussian_anchored,response_score_nrmse,noisy,0.12,none,0.6273895501654536,0.596993067058089,0.6357981078213051,8
g4_separated_modes,diffusion_gaussian_anchored,samples_per_second,approximate_clean_sampler,,none,40980.930391749236,39401.804058806854,42294.863839427446,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_absolute_rms,noisy,0.12,model_samples,0.9483414110489294,0.8225886976262823,1.0092322076774565,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_absolute_rms,noisy,0.12,none,1.0531127221144105,0.8835457927643486,1.1506681288635765,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_absolute_rms,noisy,0.12,oracle_samples,0.9421066417982534,0.8300144846393746,0.9996657086326504,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_cosine,noisy,0.12,model_samples,0.256111284657202,0.17897284703829425,0.30140587504547006,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_cosine,noisy,0.12,none,0.21309354672553404,0.13297346517699193,0.3256886024963707,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_cosine,noisy,0.12,oracle_samples,0.27610037179704416,0.20710735862979104,0.33639400922228696,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_eval_ms_per_example,noisy,0.12,oracle_samples,0.2794371794152539,0.27070410919805,0.28391096498125984,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_nrmse,noisy,0.12,model_samples,2.8093573799278824,2.602912418111736,2.9468999267620264,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_nrmse,noisy,0.12,none,3.102185178530502,2.8175339438004596,3.378267130688792,8
g4_separated_modes,diffusion_gaussian_anchored,tangent_nrmse,noisy,0.12,oracle_samples,2.788847130928378,2.5997675185881053,2.929877054449468,8
g4_separated_modes,diffusion_legacy,centering_error,noisy,0.12,model_samples,0.9535985234165376,0.6978420652398954,1.2739039007234665,8
g4_separated_modes,diffusion_legacy,centering_error,noisy,0.12,oracle_samples,0.6806342147747739,0.5571679148423185,0.8022804172305081,8
g4_separated_modes,diffusion_legacy,energy_score_fair,approximate_clean_sampler,,none,3.706179317035927,3.6722593115074957,3.7556638730825975,8
g4_separated_modes,diffusion_legacy,energy_score_v,approximate_clean_sampler,,none,3.824831608982813,3.789227278814444,3.875897084844982,8
g4_separated_modes,diffusion_legacy,native_validation_loss,native_objective,,none,0.6987203657627106,0.6972245573997498,0.7010851055383682,8
g4_separated_modes,diffusion_legacy,oracle_clean_to_noisy_tangent_nrmse,noisy,0.12,none,0.00180277139026915,0.0010384945364812,0.0029121585101903,8
