cohort,channel,context,source_lag_frames,horizon_frames,source_to_endpoint_frames,scope,reference,method,n_edges,n_positive,prevalence,auroc,auprc,source_macro_auroc,n_macro_sources
clean54,event_probability,active_minus_baseline,8,1,9,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5383359053497943,0.26479047199652944,0.5346225386442918,33
clean54,event_probability,active_minus_baseline,8,1,9,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6407372155403651,0.1111697140726472,0.6421900449725764,28
clean54,event_probability,active_minus_baseline,8,2,10,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.6159725488519263,0.2999772036121817,0.6070485397572563,40
clean54,event_probability,active_minus_baseline,8,2,10,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5437644842842381,0.3053370901073708,0.540627673788912,54
clean54,event_probability,active_minus_baseline,8,2,10,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5354158275113314,0.27387715684503994,0.5364209483942527,54
clean54,event_probability,active_minus_baseline,8,2,10,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.605820041879341,0.10257555122068032,0.607135133203742,45
clean54,event_probability,active_minus_baseline,8,2,10,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6103718050553301,0.2620795340758057,0.5870631523228065,24
clean54,event_probability,active_minus_baseline,8,2,10,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5513206628527709,0.30078910170340556,0.5450512091071026,33
clean54,event_probability,active_minus_baseline,8,2,10,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5448982216343328,0.26907090989370097,0.5446957630558328,33
clean54,event_probability,active_minus_baseline,8,2,10,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.629402093969023,0.11652256670276162,0.6197356234292587,28
clean54,event_probability,active_minus_baseline,8,4,12,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5892625532703354,0.2868348906222169,0.5641695080586885,40
clean54,event_probability,active_minus_baseline,8,4,12,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5330410977457187,0.2988274991752634,0.5284415591518601,54
clean54,event_probability,active_minus_baseline,8,4,12,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5268003891696547,0.2690703364788516,0.5286154951754559,54
clean54,event_probability,active_minus_baseline,8,4,12,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.582768826477587,0.09602898416144935,0.5833571500415624,45
clean54,event_probability,active_minus_baseline,8,4,12,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5684254050466252,0.2432142896089347,0.5492925327223164,24
clean54,event_probability,active_minus_baseline,8,4,12,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5341372654714915,0.29460797035054315,0.5279000622592493,33
clean54,event_probability,active_minus_baseline,8,4,12,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5283013668430335,0.2653942341944803,0.5309752804736148,33
clean54,event_probability,active_minus_baseline,8,4,12,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6159037812581121,0.11603273179010491,0.6117611324759217,28
clean54,event_probability,active_minus_baseline,8,8,16,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5754550248713673,0.26624966547805795,0.5565287829121388,40
clean54,event_probability,active_minus_baseline,8,8,16,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5315863990689929,0.2954018772579548,0.5188724346315086,54
clean54,event_probability,active_minus_baseline,8,8,16,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5270146838128837,0.26769503804671374,0.519567342139051,54
clean54,event_probability,active_minus_baseline,8,8,16,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5536664198436886,0.08488923868224894,0.5430007071325686,45
clean54,event_probability,active_minus_baseline,8,8,16,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5687953603255607,0.2265253705476884,0.5360727127041556,24
clean54,event_probability,active_minus_baseline,8,8,16,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5263906518979639,0.28991910030515095,0.5128898171934303,33
clean54,event_probability,active_minus_baseline,8,8,16,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5203960905349795,0.261668924583796,0.5154822032439994,33
clean54,event_probability,active_minus_baseline,8,8,16,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5656312191745263,0.10648540315091407,0.5501870153094168,28
clean54,event_probability,active_minus_baseline,8,16,24,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5705377631447671,0.249689853802331,0.5428306473331816,40
clean54,event_probability,active_minus_baseline,8,16,24,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5337521444264977,0.29355782355180227,0.518587794864918,54
clean54,event_probability,active_minus_baseline,8,16,24,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5275610028724742,0.26477040897002646,0.5157430051773952,54
clean54,event_probability,active_minus_baseline,8,16,24,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.57037860594089,0.07859406910298122,0.5759527379912538,45
clean54,event_probability,active_minus_baseline,8,16,24,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5612003960697692,0.2032809172352776,0.5498503879309973,24
clean54,event_probability,active_minus_baseline,8,16,24,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5266410474882193,0.2784829950485967,0.5150185786736274,33
clean54,event_probability,active_minus_baseline,8,16,24,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.525163506760729,0.25283293474142327,0.5173687421934868,33
clean54,event_probability,active_minus_baseline,8,16,24,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5781344639612356,0.0974329322619364,0.5829156042718653,28
clean54,event_probability,active_minus_baseline,8,32,40,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5258156240646513,0.22198993813866758,0.5054682660931618,40
clean54,event_probability,active_minus_baseline,8,32,40,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.515187179590076,0.2827224797154503,0.4947136817482327,54
clean54,event_probability,active_minus_baseline,8,32,40,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5112997433094104,0.2570758969870095,0.49477237905336696,54
clean54,event_probability,active_minus_baseline,8,32,40,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5320126472972884,0.06768189548894994,0.5091706044010815,45
clean54,event_probability,active_minus_baseline,8,32,40,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5190146132335179,0.17177608945095052,0.5035003700932398,24
clean54,event_probability,active_minus_baseline,8,32,40,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4988262706706777,0.2499252837897356,0.4856624047139091,33
clean54,event_probability,active_minus_baseline,8,32,40,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.49727733686067016,0.22795926841192313,0.48799728736496756,33
clean54,event_probability,active_minus_baseline,8,32,40,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5255812803619329,0.06923250962359277,0.5004395805884018,28
clean54,event_probability,active_minus_baseline,16,1,17,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5870034634626075,0.25081510714155875,0.5778437646812397,40
clean54,event_probability,active_minus_baseline,16,1,17,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5447457788657363,0.30658456146476915,0.528045335744728,54
clean54,event_probability,active_minus_baseline,16,1,17,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5367683970959107,0.2771613450180509,0.5264246107661319,54
clean54,event_probability,active_minus_baseline,16,1,17,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5922608911554611,0.09158778128939682,0.5779635054170151,45
clean54,event_probability,active_minus_baseline,16,1,17,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.591232059889231,0.22772031443832863,0.5815416422096504,24
clean54,event_probability,active_minus_baseline,16,1,17,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5396094524335322,0.2880086611356423,0.5271042331821988,33
clean54,event_probability,active_minus_baseline,16,1,17,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5360137419165197,0.2616351548843589,0.5294596976214312,33
clean54,event_probability,active_minus_baseline,16,1,17,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.588480698154489,0.08514849336302516,0.584301771579818,28
clean54,event_probability,active_minus_baseline,16,2,18,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5805504482547283,0.24707477721139487,0.5526904501909105,40
clean54,event_probability,active_minus_baseline,16,2,18,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5483900498610512,0.30701041908322535,0.5336674561889847,54
clean54,event_probability,active_minus_baseline,16,2,18,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5399755413089302,0.27755617023216267,0.5311295793563031,54
clean54,event_probability,active_minus_baseline,16,2,18,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5822436867882325,0.09099534183430533,0.5645255390154632,45
clean54,event_probability,active_minus_baseline,16,2,18,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5759550830767222,0.2182863884906493,0.5485255585241539,24
clean54,event_probability,active_minus_baseline,16,2,18,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.542652454398442,0.2879910904502274,0.5357924228069042,33
clean54,event_probability,active_minus_baseline,16,2,18,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5358245149911817,0.262443218952438,0.5356159050696461,33
clean54,event_probability,active_minus_baseline,16,2,18,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5724174588066602,0.07877097001973984,0.5539894940449168,28
clean54,event_probability,active_minus_baseline,16,4,20,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5662119981186129,0.23828402688300743,0.5382242782072556,40
clean54,event_probability,active_minus_baseline,16,4,20,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.542550563319522,0.3073548240234618,0.5250576235082863,54
clean54,event_probability,active_minus_baseline,16,4,20,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5389655785922296,0.28094270999639226,0.5239556371396147,54
clean54,event_probability,active_minus_baseline,16,4,20,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5606272672741295,0.08401923744178524,0.5242546384622744,45
clean54,event_probability,active_minus_baseline,16,4,20,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5600470060825,0.21485520988172704,0.5370792522099186,24
clean54,event_probability,active_minus_baseline,16,4,20,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5303708984680658,0.28448017994858743,0.5169473509459886,33
clean54,event_probability,active_minus_baseline,16,4,20,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5269859641387419,0.26108359451847934,0.5153418455734456,33
clean54,event_probability,active_minus_baseline,16,4,20,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5419350053770751,0.06948055176448271,0.5138975012401229,28
clean54,event_probability,active_minus_baseline,16,8,24,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5415864939211242,0.23166565947472734,0.5434854196208385,40
clean54,event_probability,active_minus_baseline,16,8,24,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5433412422123459,0.30781178024935646,0.5231092814304381,54
clean54,event_probability,active_minus_baseline,16,8,24,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5420219228711249,0.28417093955264683,0.5213086023654397,54
clean54,event_probability,active_minus_baseline,16,8,24,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5587749963196278,0.08237090645172128,0.550229387541247,45
clean54,event_probability,active_minus_baseline,16,8,24,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5357822921993842,0.21605888800013806,0.5510489823081256,24
clean54,event_probability,active_minus_baseline,16,8,24,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5185205793875741,0.2742882448250078,0.5057284932724225,33
clean54,event_probability,active_minus_baseline,16,8,24,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5151050852439741,0.25370043702332706,0.5010268755009036,33
clean54,event_probability,active_minus_baseline,16,8,24,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5279422489771196,0.06532731942830754,0.5383297829854516,28
clean54,event_probability,active_minus_baseline,16,16,32,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5587505879334673,0.23401857989832073,0.5380970871091766,40
clean54,event_probability,active_minus_baseline,16,16,32,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5499826941019493,0.3097692850386444,0.5327671358301712,54
clean54,event_probability,active_minus_baseline,16,16,32,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5488581865514238,0.285774163364632,0.533261856312604,54
clean54,event_probability,active_minus_baseline,16,16,32,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5414080335386285,0.07901981713855259,0.4968413460110505,45
clean54,event_probability,active_minus_baseline,16,16,32,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.559274452411782,0.20735789546215802,0.5412234496655738,24
clean54,event_probability,active_minus_baseline,16,16,32,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5363160548783669,0.2824867133098591,0.5297675725728828,33
clean54,event_probability,active_minus_baseline,16,16,32,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.535220091122869,0.26176938762460167,0.5303671926011551,33
clean54,event_probability,active_minus_baseline,16,16,32,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5094067911840691,0.06338020414617909,0.48062322585857903,28
clean54,event_probability,active_minus_baseline,16,32,48,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5167578854349283,0.21241256343648074,0.5114512130498755,40
clean54,event_probability,active_minus_baseline,16,32,48,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5304144887988201,0.2992154168951595,0.5106275205819432,54
clean54,event_probability,active_minus_baseline,16,32,48,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5348609102098831,0.2800069915712086,0.5177262428548324,54
clean54,event_probability,active_minus_baseline,16,32,48,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5379627656185113,0.0743750811553974,0.4797583349862617,45
clean54,event_probability,active_minus_baseline,16,32,48,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5151192017670805,0.1777219857842651,0.5070454717068132,24
clean54,event_probability,active_minus_baseline,16,32,48,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5075901163296179,0.2650429865287477,0.49752549747483865,33
clean54,event_probability,active_minus_baseline,16,32,48,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5148478835978836,0.24781371315092637,0.5076418729789047,33
clean54,event_probability,active_minus_baseline,16,32,48,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4828798872668389,0.060537319860171517,0.43051198968463306,28
clean54,endpoint_sd,state_average,1,1,2,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5268632146064053,0.21819923619580744,0.48990770434786113,40
clean54,endpoint_sd,state_average,1,1,2,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.47874572368751067,0.25706994698428826,0.4920395677075359,54
clean54,endpoint_sd,state_average,1,1,2,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4812654230963327,0.2386206911967444,0.49782694443343317,54
clean54,endpoint_sd,state_average,1,1,2,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.44031754471927,0.050804666277678996,0.45073457382455984,45
clean54,endpoint_sd,state_average,1,1,2,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5299500560373437,0.17480757057649438,0.5153586172537219,24
clean54,endpoint_sd,state_average,1,1,2,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4773287659322889,0.2468862810035629,0.48081050126018343,33
clean54,endpoint_sd,state_average,1,1,2,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4808641975308642,0.22851701061351173,0.4863586311788827,33
clean54,endpoint_sd,state_average,1,1,2,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4557225676460772,0.05133003532405447,0.43692957598567705,28
clean54,endpoint_sd,state_average,1,2,3,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5253666566896139,0.22193856604361067,0.5212645300212828,40
clean54,endpoint_sd,state_average,1,2,3,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.48333554882269736,0.26151932870636907,0.4965464642692145,54
clean54,endpoint_sd,state_average,1,2,3,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4834890607214454,0.24177363368548932,0.5016050923455467,54
clean54,endpoint_sd,state_average,1,2,3,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.4603475589793393,0.0538319780760154,0.4748695482841748,45
clean54,endpoint_sd,state_average,1,2,3,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5140093359302742,0.16879422910733527,0.5374798261237898,24
clean54,endpoint_sd,state_average,1,2,3,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.48198368950946807,0.248275236771076,0.4822743198048725,33
clean54,endpoint_sd,state_average,1,2,3,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.48330393885949446,0.22796513458122364,0.48732849865525507,33
clean54,endpoint_sd,state_average,1,2,3,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4707227530624606,0.055288677915336856,0.46231844407222805,28
clean54,endpoint_sd,state_average,1,4,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5333946209432592,0.23049626864331804,0.511990471833936,40
clean54,endpoint_sd,state_average,1,4,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.4804230163427872,0.26080228581488824,0.4851084999028142,54
clean54,endpoint_sd,state_average,1,4,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.47991483772141297,0.23959476676080643,0.4874119759085766,54
clean54,endpoint_sd,state_average,1,4,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.4575790401149594,0.05667676293125745,0.45833007687998445,45
clean54,endpoint_sd,state_average,1,4,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5154891570460158,0.17054625456119432,0.49816180907767044,24
clean54,endpoint_sd,state_average,1,4,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4793997461266932,0.24480826679753326,0.4723976219547663,33
clean54,endpoint_sd,state_average,1,4,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.47965167548500887,0.22354153407891658,0.4734810285580477,33
clean54,endpoint_sd,state_average,1,4,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.44755188568461907,0.05319323305300311,0.41159524703733136,28
clean54,endpoint_sd,state_average,1,8,9,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.546674790838215,0.2298788982961766,0.5088844936704155,40
clean54,endpoint_sd,state_average,1,8,9,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49622844287047163,0.2655313962976038,0.49508417359179946,54
clean54,endpoint_sd,state_average,1,8,9,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4941330227383813,0.24214965515665215,0.4967599637726025,54
clean54,endpoint_sd,state_average,1,8,9,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5044856597314538,0.06227963151570151,0.47646247159403377,45
clean54,endpoint_sd,state_average,1,8,9,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5368051097352643,0.18453961450117023,0.5076577506427625,24
clean54,endpoint_sd,state_average,1,8,9,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.49226555843433206,0.2529430687711281,0.4784242182642478,33
clean54,endpoint_sd,state_average,1,8,9,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.48953924162257495,0.22999696766187966,0.4776590788335196,33
clean54,endpoint_sd,state_average,1,8,9,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4895177937922595,0.05929104281907658,0.43207162582558334,28
clean54,endpoint_sd,state_average,1,16,17,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5634255498068728,0.24734729804879876,0.5390178726341676,40
clean54,endpoint_sd,state_average,1,16,17,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5037207680809013,0.27643393591874493,0.4944201045503848,54
clean54,endpoint_sd,state_average,1,16,17,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.49926154330504513,0.25243453215107503,0.49265405881047913,54
clean54,endpoint_sd,state_average,1,16,17,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5091899445637056,0.06279337989098888,0.4707311058559028,45
clean54,endpoint_sd,state_average,1,16,17,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5706668987954692,0.21760981202848123,0.5637639549197718,24
clean54,endpoint_sd,state_average,1,16,17,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.49854631448990594,0.2524682624495447,0.48911986535203583,33
clean54,endpoint_sd,state_average,1,16,17,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.49503968253968256,0.23036520195840904,0.4890280822810745,33
clean54,endpoint_sd,state_average,1,16,17,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4864337012818452,0.054721710458954305,0.43004338118720853,28
clean54,endpoint_sd,state_average,1,32,33,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5668961388805748,0.25134009911855,0.5409846256243886,40
clean54,endpoint_sd,state_average,1,32,33,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5108757536844006,0.2815539245331864,0.5065132982235442,54
clean54,endpoint_sd,state_average,1,32,33,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5034442572673332,0.25491618282707806,0.49775927802832887,54
clean54,endpoint_sd,state_average,1,32,33,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5291364638104048,0.06847583011607258,0.4961497717079012,45
clean54,endpoint_sd,state_average,1,32,33,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5471312144326083,0.1957614710873842,0.5629041811665471,24
clean54,endpoint_sd,state_average,1,32,33,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5000834651967518,0.2518628698803842,0.5047218478451233,33
clean54,endpoint_sd,state_average,1,32,33,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.49305739271017046,0.22960269822561447,0.500079062378282,33
clean54,endpoint_sd,state_average,1,32,33,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.49970333378657344,0.05432719814898486,0.4592924171836768,28
clean54,endpoint_sd,state_average,4,1,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5822358575276863,0.24079117367786274,0.5615522706959697,40
clean54,endpoint_sd,state_average,4,1,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49633503717005933,0.26522585994412406,0.5073061196452723,54
clean54,endpoint_sd,state_average,4,1,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4871400064949796,0.23854033509363395,0.49853893179096676,54
clean54,endpoint_sd,state_average,4,1,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5326674239810862,0.06909494202198088,0.517885857175192,45
clean54,endpoint_sd,state_average,4,1,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5672393719465088,0.1832006003166824,0.5507124890333763,24
clean54,endpoint_sd,state_average,4,1,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4947486480376984,0.251747073809953,0.5014853288249059,33
clean54,endpoint_sd,state_average,4,1,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4897872574955908,0.23258049214642032,0.4964629971817313,33
clean54,endpoint_sd,state_average,4,1,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.549277494159384,0.06696272952900073,0.5117143073452183,28
clean54,endpoint_sd,state_average,4,2,6,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5802368837388292,0.24185247212122551,0.5639720133438904,40
clean54,endpoint_sd,state_average,4,2,6,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49948709331139585,0.26845021136136826,0.5034497805298257,54
clean54,endpoint_sd,state_average,4,2,6,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4905621067544481,0.24130578450774026,0.4951832509197777,54
clean54,endpoint_sd,state_average,4,2,6,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5348822390725901,0.07064058642786239,0.5165447409514611,45
clean54,endpoint_sd,state_average,4,2,6,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.559013307509004,0.1785586946338807,0.552098187554584,24
clean54,endpoint_sd,state_average,4,2,6,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4911666000104331,0.2531783508374669,0.4891971127571085,33
clean54,endpoint_sd,state_average,4,2,6,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4836713697824809,0.23268346153402913,0.4821155481614019,33
clean54,endpoint_sd,state_average,4,2,6,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5550563047750899,0.06889656276176455,0.5106212982826462,28
clean54,endpoint_sd,state_average,4,4,8,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5856173657730078,0.25434301924040537,0.5774083902038896,40
clean54,endpoint_sd,state_average,4,4,8,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5056933896485649,0.2742074058951163,0.507444600802144,54
clean54,endpoint_sd,state_average,4,4,8,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.496774005795215,0.24681904885273354,0.4991242180554451,54
clean54,endpoint_sd,state_average,4,4,8,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5219910484556719,0.06859751073393305,0.5086087002899203,45
clean54,endpoint_sd,state_average,4,4,8,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5659336474326191,0.1848102101551175,0.5624578060859188,24
clean54,endpoint_sd,state_average,4,4,8,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5004068928341651,0.2518498155398454,0.4920990998717752,33
clean54,endpoint_sd,state_average,4,4,8,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.49454916225749557,0.23106168829614304,0.48692903025348133,33
clean54,endpoint_sd,state_average,4,4,8,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5470957613814756,0.06587132357638288,0.5041456424395483,28
clean54,endpoint_sd,state_average,4,8,12,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.559416912529753,0.24682115602641502,0.5322906852032192,40
clean54,endpoint_sd,state_average,4,8,12,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.50155627677398,0.2720139367034327,0.49620462642189234,54
clean54,endpoint_sd,state_average,4,8,12,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4968553583912557,0.24679012581855878,0.4957716870700641,54
clean54,endpoint_sd,state_average,4,8,12,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5098491157218913,0.0668076988015051,0.47115128715043136,45
clean54,endpoint_sd,state_average,4,8,12,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5671305615703514,0.1916412820966447,0.5436503146440307,24
clean54,endpoint_sd,state_average,4,8,12,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.49138047957710973,0.24711115954173352,0.4832485438023973,33
clean54,endpoint_sd,state_average,4,8,12,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.491899985302763,0.2291027480479873,0.49008980405769353,33
clean54,endpoint_sd,state_average,4,8,12,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5177134451600143,0.06012811368044372,0.4606130513563472,28
