seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,flow,4,1,1.120195733383298,0.03202642496034964,0.2138192761922255,0.14958854205906386,0.8567708333333333,0.5593311116099358
1701,flow,4,2,1.3569410592317581,0.04400819775764826,0.2611418123124167,0.18807245651260013,0.8660300925925926,0.7246377468109131
1701,flow,4,4,1.846623620018363,0.06288248716737138,0.35274976305663586,0.25688564288429916,0.8504050925925926,0.9302628971636295
1701,flow,4,8,2.5530568305402994,0.09325203252956266,0.48784396704286337,0.3677732106298208,0.8179976851851851,1.2136635594069958
1701,flow,4,16,3.6427083536982536,0.1406705573899671,0.6945828311145306,0.5392223540693521,0.7644675925925926,1.6050457805395126
1701,flow,4,32,5.008753687143326,0.20432389574125406,0.961769200861454,0.7604164183139801,0.7621527777777778,2.316975984722376
1701,flow,5,1,0.9317962536588311,0.02521138054726175,0.18013855069875714,0.1268724129768088,0.8946759259259259,0.5605945256538689
1701,flow,5,2,1.2295822640880942,0.03621612730785269,0.2362558532040566,0.16832948068622494,0.8943865740740741,0.7197098210453987
1701,flow,5,4,1.614189362153411,0.05479748593643303,0.30943585583008826,0.22755809733644125,0.8790509259259259,0.9217862822115421
1701,flow,5,8,2.297283073887229,0.08575680654030289,0.44005048274993896,0.32855237065814435,0.8414351851851851,1.1895762421190739
1701,flow,5,16,3.4121436551213264,0.14518864266574377,0.6495638224296272,0.49617345398291945,0.7983217592592593,1.573902914300561
1701,flow,5,32,4.726136244833469,0.20202333596535024,0.9040253320708871,0.7185412794351578,0.7554976851851852,2.163967542350292
1701,flow,6,1,1.090397479943931,0.030365054510184515,0.21096987742930648,0.14516325038857755,0.8752893518518519,0.5707079996354878
1701,flow,6,2,1.333609165623784,0.040060224244371,0.25785136176273227,0.18381464749108997,0.8735532407407407,0.7344810636714101
1701,flow,6,4,1.7807077430188656,0.059204688848694745,0.3432845619972795,0.2501233287621289,0.8582175925925926,0.9430133495479822
1701,flow,6,8,2.4449175130575895,0.08867938123876225,0.46821517683565617,0.3507548305206001,0.8362268518518519,1.2320875516161323
1701,flow,6,16,3.5368180125951767,0.1337868707487359,0.6731686987914145,0.5178121281787753,0.7847222222222222,1.6071762181818485
1701,flow,6,32,4.824455350637436,0.18166714860126373,0.9199121571145952,0.730445901863277,0.7528935185185186,2.109696388244629
1701,flow,7,1,0.9741508280858397,0.0262779260083334,0.1883719481993466,0.13099032966420052,0.9010416666666666,0.561552912928164
1701,flow,7,2,1.2123471070080996,0.03633532469393681,0.235503428382799,0.17126001382712272,0.8993055555555556,0.7354495758190751
1701,flow,7,4,1.6171012744307518,0.05601263174321498,0.3132919115014374,0.23153731087222693,0.8833912037037037,0.9588992008939385
1701,flow,7,8,2.2843938022851944,0.08313061378430571,0.4431123537942767,0.3375112437643111,0.8478009259259259,1.242937097325921
1701,flow,7,16,3.5446330942213535,0.13777316198684272,0.6782359573990107,0.5291358986869454,0.7774884259259259,1.634870583191514
1701,flow,7,32,5.134381897747517,0.20573024684563274,0.9816445242613554,0.7742532570846379,0.7528935185185185,2.2944303415715694
1701,flow,8,1,1.1173279425129294,0.03326809892314482,0.2152635623933747,0.15196857391856608,0.8637152777777778,0.5870970874093473
1701,flow,8,2,1.377982523292303,0.0436880075722001,0.26565590780228376,0.19460279855411497,0.8634259259259259,0.7538681421428919
1701,flow,8,4,1.7495462596416473,0.06133423518622289,0.3367439282592386,0.2557112602517009,0.8518518518518519,0.9559771288186312
1701,flow,8,8,2.492985500022769,0.09686987561872225,0.47426229482516646,0.36378828971646726,0.8237847222222222,1.242513855919242
1701,flow,8,16,3.5309225991368294,0.14762893493752924,0.6704342528246343,0.520692893769592,0.791087962962963,1.6382443886250257
1701,flow,8,32,4.898530941456556,0.21155703114345667,0.9339099442586303,0.7283655670471489,0.7719907407407407,2.256532274186611
1701,flow,9,1,0.9024150343611836,0.023425527397193897,0.17293894803151486,0.11823543068021533,0.9048032407407407,0.5334332077763975
1701,flow,9,2,1.098224587738514,0.03254251662292512,0.212946438929066,0.15577549370937044,0.9039351851851851,0.6962645156309009
1701,flow,9,4,1.4169053807854652,0.04755861018202263,0.274367855861783,0.20825326768681401,0.8995949074074074,0.9047086453065276
1701,flow,9,8,2.1063174325972795,0.07844483130611475,0.4077160689048469,0.3155633963178843,0.8576388888888888,1.1818779334425926
1701,flow,9,16,3.0868892930448055,0.1283769239671528,0.5949847414158285,0.4647354590706527,0.8093171296296297,1.5521639492362738
