cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
clean54,endpoint_log_sd,state_average,4,2,direct_N4096,strong,1749,0.31107989976432615,0.14024168,0.6180674671240709
clean54,endpoint_log_sd,state_average,4,4,generator_0_vs_1,all,2862,0.396457817831377,0.02039186,0.6491963661774982
clean54,endpoint_log_sd,state_average,4,4,generator_0_vs_1,strong,1749,0.3598300165358582,0.0188461,0.6283590623213264
clean54,endpoint_log_sd,state_average,4,4,generator_0_vs_2,all,2862,0.3180694665073601,0.021359999,0.6048218029350105
clean54,endpoint_log_sd,state_average,4,4,generator_0_vs_2,strong,1749,0.28511613959202575,0.019303467,0.5860491709548313
clean54,endpoint_log_sd,state_average,4,4,generator_1_vs_2,all,2862,0.3363013833822123,0.020627879,0.6306778476589797
clean54,endpoint_log_sd,state_average,4,4,generator_1_vs_2,strong,1749,0.31111047960717664,0.018686913,0.6180674671240709
clean54,endpoint_log_sd,state_average,4,4,independent_MC,all,2862,0.4354866669208124,0.020376746,0.673654786862334
clean54,endpoint_log_sd,state_average,4,4,independent_MC,strong,1749,0.3729418878690499,0.018522007,0.6443682104059463
clean54,endpoint_log_sd,state_average,4,4,direct_N4096,all,2862,0.37396006679752297,0.16654843,0.6505939902166318
clean54,endpoint_log_sd,state_average,4,4,direct_N4096,strong,1749,0.3039725176166608,0.14209533,0.610062893081761
clean54,endpoint_log_sd,state_average,4,8,generator_0_vs_1,all,2862,0.4409669114072586,0.01717239,0.6544374563242488
clean54,endpoint_log_sd,state_average,4,8,generator_0_vs_1,strong,1749,0.3960935630148531,0.016071182,0.6386506575185821
clean54,endpoint_log_sd,state_average,4,8,generator_0_vs_2,all,2862,0.3499289150791168,0.018420361,0.6107617051013278
clean54,endpoint_log_sd,state_average,4,8,generator_0_vs_2,strong,1749,0.3225400379164033,0.01661526,0.5957690108633504
clean54,endpoint_log_sd,state_average,4,8,generator_1_vs_2,all,2862,0.37955617389626567,0.017463574,0.6278825995807128
clean54,endpoint_log_sd,state_average,4,8,generator_1_vs_2,strong,1749,0.3561918137128188,0.015834259,0.6220697541452258
clean54,endpoint_log_sd,state_average,4,8,independent_MC,all,2862,0.5046527633021496,0.016499223,0.6761006289308176
clean54,endpoint_log_sd,state_average,4,8,independent_MC,strong,1749,0.43987241651746634,0.015125239,0.6472269868496283
clean54,endpoint_log_sd,state_average,4,8,direct_N4096,all,2862,0.3520445962225469,0.16565062,0.6348707197763801
clean54,endpoint_log_sd,state_average,4,8,direct_N4096,strong,1749,0.27647146204686895,0.14058848,0.6032018296169239
clean54,endpoint_log_sd,state_average,4,16,generator_0_vs_1,all,2862,0.5220258487233179,0.014214146,0.6967155835080363
clean54,endpoint_log_sd,state_average,4,16,generator_0_vs_1,strong,1749,0.4837435657904549,0.013163825,0.6740994854202401
clean54,endpoint_log_sd,state_average,4,16,generator_0_vs_2,all,2862,0.43345909296073637,0.015685683,0.63382250174703
clean54,endpoint_log_sd,state_average,4,16,generator_0_vs_2,strong,1749,0.4164675818115652,0.014178351,0.6352201257861635
clean54,endpoint_log_sd,state_average,4,16,generator_1_vs_2,all,2862,0.45858668291616955,0.014595938,0.6484975541579315
clean54,endpoint_log_sd,state_average,4,16,generator_1_vs_2,strong,1749,0.4591498337162168,0.013083845,0.6523727844482562
clean54,endpoint_log_sd,state_average,4,16,independent_MC,all,2862,0.6298520465665959,0.013133569,0.7379454926624738
clean54,endpoint_log_sd,state_average,4,16,independent_MC,strong,1749,0.5772449835903054,0.012220882,0.7044025157232704
clean54,endpoint_log_sd,state_average,4,16,direct_N4096,all,2862,0.3369789640325869,0.1691081,0.6397624039133473
clean54,endpoint_log_sd,state_average,4,16,direct_N4096,strong,1749,0.2818091339169013,0.14368065,0.6129216695254431
clean54,endpoint_log_sd,state_average,4,32,generator_0_vs_1,all,2862,0.5721352919008943,0.014343573,0.7051013277428372
clean54,endpoint_log_sd,state_average,4,32,generator_0_vs_1,strong,1749,0.5256840804375021,0.012440208,0.6740994854202401
clean54,endpoint_log_sd,state_average,4,32,generator_0_vs_2,all,2862,0.48837277094947606,0.01586553,0.6596785464709993
clean54,endpoint_log_sd,state_average,4,32,generator_0_vs_2,strong,1749,0.4511877097471847,0.014396226,0.6586620926243568
clean54,endpoint_log_sd,state_average,4,32,generator_1_vs_2,all,2862,0.5158910138778933,0.013695973,0.6743535988819007
clean54,endpoint_log_sd,state_average,4,32,generator_1_vs_2,strong,1749,0.48310190496002847,0.012332792,0.6700971983990852
clean54,endpoint_log_sd,state_average,4,32,independent_MC,all,2862,0.7629432923823508,0.01075227,0.7928022361984626
clean54,endpoint_log_sd,state_average,4,32,independent_MC,strong,1749,0.7104500321577304,0.010035966,0.7632933104631218
clean54,endpoint_log_sd,state_average,4,32,direct_N4096,all,2862,0.2746771826561971,0.16946197,0.6453529000698812
clean54,endpoint_log_sd,state_average,4,32,direct_N4096,strong,1749,0.2526520028911117,0.1428001,0.6432246998284734
clean54,endpoint_log_sd,state_average,8,1,generator_0_vs_1,all,2862,0.28012498950152637,0.022108233,0.6037735849056604
clean54,endpoint_log_sd,state_average,8,1,generator_0_vs_1,strong,1749,0.24526416271867676,0.020136219,0.5877644368210406
clean54,endpoint_log_sd,state_average,8,1,generator_0_vs_2,all,2862,0.2686016809140171,0.022549177,0.5978336827393431
clean54,endpoint_log_sd,state_average,8,1,generator_0_vs_2,strong,1749,0.23147716632920207,0.020180581,0.5871926815323042
clean54,endpoint_log_sd,state_average,8,1,generator_1_vs_2,all,2862,0.2538679948907354,0.022311991,0.5775681341719078
clean54,endpoint_log_sd,state_average,8,1,generator_1_vs_2,strong,1749,0.19538639798093188,0.02056547,0.5580331618067467
clean54,endpoint_log_sd,state_average,8,1,independent_MC,all,2862,0.3716266763529233,0.020741055,0.6278825995807128
clean54,endpoint_log_sd,state_average,8,1,independent_MC,strong,1749,0.31328692601815517,0.01904331,0.6060606060606061
clean54,endpoint_log_sd,state_average,8,1,direct_N4096,all,2862,0.2671767235804452,0.13923489,0.6069182389937107
clean54,endpoint_log_sd,state_average,8,1,direct_N4096,strong,1749,0.19736260182113124,0.12727089,0.5860491709548313
clean54,endpoint_log_sd,state_average,8,2,generator_0_vs_1,all,2862,0.29791310105005675,0.020803943,0.6055206149545772
clean54,endpoint_log_sd,state_average,8,2,generator_0_vs_1,strong,1749,0.2618000815297996,0.019005632,0.5929102344196684
clean54,endpoint_log_sd,state_average,8,2,generator_0_vs_2,all,2862,0.27832324333885805,0.021337986,0.5985324947589099
clean54,endpoint_log_sd,state_average,8,2,generator_0_vs_2,strong,1749,0.23615092993876288,0.019236645,0.5911949685534591
clean54,endpoint_log_sd,state_average,8,2,generator_1_vs_2,all,2862,0.26026510425807287,0.021195957,0.5772187281621244
clean54,endpoint_log_sd,state_average,8,2,generator_1_vs_2,strong,1749,0.19276179560692316,0.01962899,0.5580331618067467
clean54,endpoint_log_sd,state_average,8,2,independent_MC,all,2862,0.38246760434433125,0.019570168,0.6362683438155137
clean54,endpoint_log_sd,state_average,8,2,independent_MC,strong,1749,0.3166038610584183,0.018069724,0.616923956546598
clean54,endpoint_log_sd,state_average,8,2,direct_N4096,all,2862,0.2620560023312297,0.14018844,0.606219426974144
clean54,endpoint_log_sd,state_average,8,2,direct_N4096,strong,1749,0.19032393134581022,0.12745692,0.5849056603773585
clean54,endpoint_log_sd,state_average,8,4,generator_0_vs_1,all,2862,0.3397033465796197,0.018646022,0.6128581411600279
clean54,endpoint_log_sd,state_average,8,4,generator_0_vs_1,strong,1749,0.3230411714273378,0.017047035,0.6043453401943968
clean54,endpoint_log_sd,state_average,8,4,generator_0_vs_2,all,2862,0.3093433018495617,0.019536223,0.6076170510132775
clean54,endpoint_log_sd,state_average,8,4,generator_0_vs_2,strong,1749,0.2840841360616845,0.017531043,0.6037735849056604
clean54,endpoint_log_sd,state_average,8,4,generator_1_vs_2,all,2862,0.29194578722823766,0.01930216,0.5894479385045422
clean54,endpoint_log_sd,state_average,8,4,generator_1_vs_2,strong,1749,0.24155291054095077,0.017940361,0.577472841623785
clean54,endpoint_log_sd,state_average,8,4,independent_MC,all,2862,0.4292452115469236,0.017563473,0.6467505241090147
clean54,endpoint_log_sd,state_average,8,4,independent_MC,strong,1749,0.3614069015480008,0.016261328,0.610062893081761
clean54,endpoint_log_sd,state_average,8,4,direct_N4096,all,2862,0.25437733787849237,0.14013527,0.6069182389937107
clean54,endpoint_log_sd,state_average,8,4,direct_N4096,strong,1749,0.1911407970294892,0.1280116,0.5883361921097771
clean54,endpoint_log_sd,state_average,8,8,generator_0_vs_1,all,2862,0.41191302655849166,0.016313476,0.640461215932914
clean54,endpoint_log_sd,state_average,8,8,generator_0_vs_1,strong,1749,0.4168026998008871,0.014741365,0.6409376786735277
clean54,endpoint_log_sd,state_average,8,8,generator_0_vs_2,all,2862,0.35653635168922343,0.01759549,0.6160027952480782
clean54,endpoint_log_sd,state_average,8,8,generator_0_vs_2,strong,1749,0.34882957543879994,0.015505013,0.6174957118353345
clean54,endpoint_log_sd,state_average,8,8,generator_1_vs_2,all,2862,0.32364273692162626,0.017418297,0.6058700209643606
clean54,endpoint_log_sd,state_average,8,8,generator_1_vs_2,strong,1749,0.2839211661789271,0.01609156,0.5900514579759862
clean54,endpoint_log_sd,state_average,8,8,independent_MC,all,2862,0.5012610888016218,0.0153105045,0.6701607267645003
clean54,endpoint_log_sd,state_average,8,8,independent_MC,strong,1749,0.43068946534657704,0.0142601365,0.6357918810748999
clean54,endpoint_log_sd,state_average,8,8,direct_N4096,all,2862,0.2334635129129093,0.13935782,0.590146750524109
clean54,endpoint_log_sd,state_average,8,8,direct_N4096,strong,1749,0.1690125856267632,0.12783873,0.5786163522012578
clean54,endpoint_log_sd,state_average,8,16,generator_0_vs_1,all,2862,0.48617960321285236,0.014613153,0.6792452830188679
clean54,endpoint_log_sd,state_average,8,16,generator_0_vs_1,strong,1749,0.4959746865111918,0.012926992,0.6718124642652945
clean54,endpoint_log_sd,state_average,8,16,generator_0_vs_2,all,2862,0.4292890872585601,0.016315054,0.6390635918937806
clean54,endpoint_log_sd,state_average,8,16,generator_0_vs_2,strong,1749,0.4254391433875912,0.013979475,0.6455117209834191
clean54,endpoint_log_sd,state_average,8,16,generator_1_vs_2,all,2862,0.40840282394356686,0.015496078,0.6320754716981132
clean54,endpoint_log_sd,state_average,8,16,generator_1_vs_2,strong,1749,0.3780073376819631,0.014028503,0.6260720411663808
clean54,endpoint_log_sd,state_average,8,16,independent_MC,all,2862,0.6312880406528405,0.012681821,0.7274633123689728
clean54,endpoint_log_sd,state_average,8,16,independent_MC,strong,1749,0.5558241423530488,0.011964606,0.6889651229273871
clean54,endpoint_log_sd,state_average,8,16,direct_N4096,all,2862,0.1930534562726552,0.14083795,0.5814116002795248
clean54,endpoint_log_sd,state_average,8,16,direct_N4096,strong,1749,0.128185720918105,0.1290268,0.5831903945111492
clean54,endpoint_log_sd,state_average,8,32,generator_0_vs_1,all,2862,0.5574565378648908,0.014466692,0.7051013277428372
clean54,endpoint_log_sd,state_average,8,32,generator_0_vs_1,strong,1749,0.5434495448854069,0.012422229,0.6946826758147513
clean54,endpoint_log_sd,state_average,8,32,generator_0_vs_2,all,2862,0.4526673204344263,0.01676437,0.6519916142557652
clean54,endpoint_log_sd,state_average,8,32,generator_0_vs_2,strong,1749,0.4242442238043464,0.014746878,0.6420811892510006
clean54,endpoint_log_sd,state_average,8,32,generator_1_vs_2,all,2862,0.46834157141849436,0.014130975,0.6568832983927324
clean54,endpoint_log_sd,state_average,8,32,generator_1_vs_2,strong,1749,0.4445819321216756,0.012496302,0.6569468267581475
clean54,endpoint_log_sd,state_average,8,32,independent_MC,all,2862,0.7733592677723078,0.010583667,0.8050314465408805
clean54,endpoint_log_sd,state_average,8,32,independent_MC,strong,1749,0.7162958421484392,0.01001006,0.7833047455688965
clean54,endpoint_log_sd,state_average,8,32,direct_N4096,all,2862,0.16762649827939025,0.14178099,0.5691823899371069
clean54,endpoint_log_sd,state_average,8,32,direct_N4096,strong,1749,0.07433922340342616,0.13054347,0.559748427672956
clean54,endpoint_log_sd,state_average,16,1,generator_0_vs_1,all,2862,0.38206217759653754,0.018051961,0.627183787561146
clean54,endpoint_log_sd,state_average,16,1,generator_0_vs_1,strong,1749,0.37805336669288997,0.01657517,0.6289308176100629
clean54,endpoint_log_sd,state_average,16,1,generator_0_vs_2,all,2862,0.2831835684617358,0.019703902,0.5824598183088749
clean54,endpoint_log_sd,state_average,16,1,generator_0_vs_2,strong,1749,0.24751726059873377,0.018085081,0.5717552887364208
clean54,endpoint_log_sd,state_average,16,1,generator_1_vs_2,all,2862,0.32499191782840176,0.019033136,0.6009783368273934
clean54,endpoint_log_sd,state_average,16,1,generator_1_vs_2,strong,1749,0.2621907943099602,0.018096888,0.58147512864494
clean54,endpoint_log_sd,state_average,16,1,independent_MC,all,2862,0.45798227264459496,0.017293375,0.6572327044025157
clean54,endpoint_log_sd,state_average,16,1,independent_MC,strong,1749,0.42818392091048707,0.015906582,0.6420811892510006
clean54,endpoint_log_sd,state_average,16,1,direct_N4096,all,2862,0.171074965206069,0.18314958,0.5562543675751223
clean54,endpoint_log_sd,state_average,16,1,direct_N4096,strong,1749,0.06131836938157908,0.16989681,0.5185820468839337
clean54,endpoint_log_sd,state_average,16,2,generator_0_vs_1,all,2862,0.40711417749273443,0.017409194,0.6390635918937806
clean54,endpoint_log_sd,state_average,16,2,generator_0_vs_1,strong,1749,0.4123993300426097,0.015865905,0.6403659233847913
clean54,endpoint_log_sd,state_average,16,2,generator_0_vs_2,all,2862,0.2878349196011176,0.019372208,0.5849056603773585
clean54,endpoint_log_sd,state_average,16,2,generator_0_vs_2,strong,1749,0.24561588025548994,0.017745338,0.5660377358490566
clean54,endpoint_log_sd,state_average,16,2,generator_1_vs_2,all,2862,0.34082914295755107,0.018476421,0.606219426974144
clean54,endpoint_log_sd,state_average,16,2,generator_1_vs_2,strong,1749,0.269602122241991,0.017682942,0.5883361921097771
clean54,endpoint_log_sd,state_average,16,2,independent_MC,all,2862,0.47578440779482395,0.016749121,0.6635220125786163
clean54,endpoint_log_sd,state_average,16,2,independent_MC,strong,1749,0.4547762635016208,0.015285919,0.6546598056032018
clean54,endpoint_log_sd,state_average,16,2,direct_N4096,all,2862,0.171454023733294,0.18359938,0.5604472396925227
clean54,endpoint_log_sd,state_average,16,2,direct_N4096,strong,1749,0.06651017804784913,0.16952977,0.5265866209262435
clean54,endpoint_log_sd,state_average,16,4,generator_0_vs_1,all,2862,0.4287290395012654,0.016621089,0.6512928022361985
clean54,endpoint_log_sd,state_average,16,4,generator_0_vs_1,strong,1749,0.4334982351097371,0.0151681,0.6483704974271012
clean54,endpoint_log_sd,state_average,16,4,generator_0_vs_2,all,2862,0.3078641538095427,0.018772759,0.6076170510132775
clean54,endpoint_log_sd,state_average,16,4,generator_0_vs_2,strong,1749,0.25260195907024624,0.017201077,0.5917667238421955
clean54,endpoint_log_sd,state_average,16,4,generator_1_vs_2,all,2862,0.3774338623063177,0.017556515,0.6208944793850454
clean54,endpoint_log_sd,state_average,16,4,generator_1_vs_2,strong,1749,0.29494790671959187,0.016847571,0.599199542595769
clean54,endpoint_log_sd,state_average,16,4,independent_MC,all,2862,0.5146417016949001,0.015887914,0.6792452830188679
clean54,endpoint_log_sd,state_average,16,4,independent_MC,strong,1749,0.48725784780393816,0.014469292,0.664379645511721
clean54,endpoint_log_sd,state_average,16,4,direct_N4096,all,2862,0.17044415702459523,0.18285355,0.5524109014675053
clean54,endpoint_log_sd,state_average,16,4,direct_N4096,strong,1749,0.062558023816346,0.16922052,0.5100057175528874
clean54,endpoint_log_sd,state_average,16,8,generator_0_vs_1,all,2862,0.46655782895947556,0.015636047,0.6586303284416491
clean54,endpoint_log_sd,state_average,16,8,generator_0_vs_1,strong,1749,0.4571099379442715,0.014267753,0.6563750714694111
clean54,endpoint_log_sd,state_average,16,8,generator_0_vs_2,all,2862,0.34500192973097976,0.017692184,0.6229909154437456
clean54,endpoint_log_sd,state_average,16,8,generator_0_vs_2,strong,1749,0.28736224407689365,0.016249087,0.6112064036592338
clean54,endpoint_log_sd,state_average,16,8,generator_1_vs_2,all,2862,0.4249683073627233,0.01621028,0.6415094339622641
clean54,endpoint_log_sd,state_average,16,8,generator_1_vs_2,strong,1749,0.35917723086895403,0.015368398,0.62778730703259
clean54,endpoint_log_sd,state_average,16,8,independent_MC,all,2862,0.6008952531982004,0.014036521,0.7145352900069881
clean54,endpoint_log_sd,state_average,16,8,independent_MC,strong,1749,0.560254516520999,0.012894395,0.6952544311034877
clean54,endpoint_log_sd,state_average,16,8,direct_N4096,all,2862,0.15664083070668944,0.18357702,0.550314465408805
clean54,endpoint_log_sd,state_average,16,8,direct_N4096,strong,1749,0.031409441644232886,0.17015678,0.49914236706689535
clean54,endpoint_log_sd,state_average,16,16,generator_0_vs_1,all,2862,0.509347581157046,0.01512102,0.6827393431167016
clean54,endpoint_log_sd,state_average,16,16,generator_0_vs_1,strong,1749,0.4900984805963002,0.013606174,0.6723842195540308
clean54,endpoint_log_sd,state_average,16,16,generator_0_vs_2,all,2862,0.38880769176923835,0.017217197,0.6313766596785465
clean54,endpoint_log_sd,state_average,16,16,generator_0_vs_2,strong,1749,0.3169620875217352,0.015796162,0.6129216695254431
clean54,endpoint_log_sd,state_average,16,16,generator_1_vs_2,all,2862,0.4638582748829053,0.014812788,0.656533892382949
clean54,endpoint_log_sd,state_average,16,16,generator_1_vs_2,strong,1749,0.3829462940668847,0.014259217,0.6397941680960549
clean54,endpoint_log_sd,state_average,16,16,independent_MC,all,2862,0.6909378517592997,0.012435476,0.7540181691125087
clean54,endpoint_log_sd,state_average,16,16,independent_MC,strong,1749,0.6590200095660136,0.011322788,0.73642081189251
clean54,endpoint_log_sd,state_average,16,16,direct_N4096,all,2862,0.15681011926923002,0.18341002,0.5628930817610063
clean54,endpoint_log_sd,state_average,16,16,direct_N4096,strong,1749,0.022595619483491335,0.1687996,0.5048599199542596
clean54,endpoint_log_sd,state_average,16,32,generator_0_vs_1,all,2862,0.520659949933313,0.016171033,0.6918238993710691
clean54,endpoint_log_sd,state_average,16,32,generator_0_vs_1,strong,1749,0.5118267298373983,0.013381813,0.6941109205260149
clean54,endpoint_log_sd,state_average,16,32,generator_0_vs_2,all,2862,0.4390943838893174,0.017995745,0.6568832983927324
clean54,endpoint_log_sd,state_average,16,32,generator_0_vs_2,strong,1749,0.34574618009660557,0.01644097,0.6415094339622641
clean54,endpoint_log_sd,state_average,16,32,generator_1_vs_2,all,2862,0.46915366182427104,0.014694601,0.6645702306079665
clean54,endpoint_log_sd,state_average,16,32,generator_1_vs_2,strong,1749,0.38083682993747325,0.013854746,0.6409376786735277
clean54,endpoint_log_sd,state_average,16,32,independent_MC,all,2862,0.7925444781820614,0.010909566,0.8193570929419987
clean54,endpoint_log_sd,state_average,16,32,independent_MC,strong,1749,0.7379162972338275,0.009872828,0.7987421383647799
clean54,endpoint_log_sd,state_average,16,32,direct_N4096,all,2862,0.16335151317299193,0.18416786,0.5814116002795248
clean54,endpoint_log_sd,state_average,16,32,direct_N4096,strong,1749,0.03294217834444164,0.1676934,0.52715837621498
clean54,endpoint_log_sd,baseline,1,1,generator_0_vs_1,all,2862,0.11100439588392025,0.062364884,0.5447239692522712
clean54,endpoint_log_sd,baseline,1,1,generator_0_vs_1,strong,1749,0.056967880959763864,0.05861782,0.5237278444825615
clean54,endpoint_log_sd,baseline,1,1,generator_0_vs_2,all,2862,0.08523716926626815,0.0636585,0.5279524807826694
clean54,endpoint_log_sd,baseline,1,1,generator_0_vs_2,strong,1749,0.04420044443273147,0.058149528,0.5065751858204688
clean54,endpoint_log_sd,baseline,1,1,generator_1_vs_2,all,2862,0.10846976859773132,0.06372263,0.5394828791055206
clean54,endpoint_log_sd,baseline,1,1,generator_1_vs_2,strong,1749,0.06497682793006829,0.05694781,0.5208690680388793
clean54,endpoint_log_sd,baseline,1,1,independent_MC,all,2862,0.1356911781116426,0.061079122,0.5555555555555556
clean54,endpoint_log_sd,baseline,1,1,independent_MC,strong,1749,0.12331510931105076,0.055873796,0.5477415666094911
clean54,endpoint_log_sd,baseline,1,1,direct_N4096,all,2862,0.1667191012236201,0.20422338,0.5723270440251572
clean54,endpoint_log_sd,baseline,1,1,direct_N4096,strong,1749,0.12382369825675382,0.18647619,0.559748427672956
clean54,endpoint_log_sd,baseline,1,2,generator_0_vs_1,all,2862,0.11546720595369889,0.055885933,0.5408805031446541
clean54,endpoint_log_sd,baseline,1,2,generator_0_vs_1,strong,1749,0.052707243535791516,0.05321338,0.5140080045740423
clean54,endpoint_log_sd,baseline,1,2,generator_0_vs_2,all,2862,0.0920730505946367,0.05714709,0.5345911949685535
clean54,endpoint_log_sd,baseline,1,2,generator_0_vs_2,strong,1749,0.0500106818616382,0.05289649,0.5117209834190967
clean54,endpoint_log_sd,baseline,1,2,generator_1_vs_2,all,2862,0.11952377077155492,0.05667805,0.53319357092942
clean54,endpoint_log_sd,baseline,1,2,generator_1_vs_2,strong,1749,0.06465704495409604,0.05168896,0.5082904516866781
clean54,endpoint_log_sd,baseline,1,2,independent_MC,all,2862,0.12214825179274777,0.055081777,0.5429769392033543
clean54,endpoint_log_sd,baseline,1,2,independent_MC,strong,1749,0.08413114298162438,0.051525123,0.5174385363064609
clean54,endpoint_log_sd,baseline,1,2,direct_N4096,all,2862,0.16765348127385443,0.20666459,0.5705800139762404
clean54,endpoint_log_sd,baseline,1,2,direct_N4096,strong,1749,0.12529500273915453,0.18773274,0.5454545454545454
clean54,endpoint_log_sd,baseline,1,4,generator_0_vs_1,all,2862,0.11405344508092251,0.047804836,0.5485674353598882
clean54,endpoint_log_sd,baseline,1,4,generator_0_vs_1,strong,1749,0.04731473474498386,0.044915713,0.5180102915951973
clean54,endpoint_log_sd,baseline,1,4,generator_0_vs_2,all,2862,0.09305260552065969,0.04769629,0.5255066387141859
clean54,endpoint_log_sd,baseline,1,4,generator_0_vs_2,strong,1749,0.06556805018736714,0.04416365,0.5128644939965694
clean54,endpoint_log_sd,baseline,1,4,generator_1_vs_2,all,2862,0.12674587343407537,0.048019268,0.5415793151642209
clean54,endpoint_log_sd,baseline,1,4,generator_1_vs_2,strong,1749,0.07391118634830045,0.043972928,0.51915380217267
clean54,endpoint_log_sd,baseline,1,4,independent_MC,all,2862,0.13791876294871194,0.045868114,0.5422781271837875
clean54,endpoint_log_sd,baseline,1,4,independent_MC,strong,1749,0.10061014345095343,0.042844124,0.5305889079473985
clean54,endpoint_log_sd,baseline,1,4,direct_N4096,all,2862,0.15136943479191198,0.20552163,0.5600978336827394
clean54,endpoint_log_sd,baseline,1,4,direct_N4096,strong,1749,0.10790714574489021,0.18438075,0.5414522584333905
clean54,endpoint_log_sd,baseline,1,8,generator_0_vs_1,all,2862,0.14999832008298128,0.03785391,0.5489168413696716
clean54,endpoint_log_sd,baseline,1,8,generator_0_vs_1,strong,1749,0.08581163251928763,0.03560809,0.52715837621498
clean54,endpoint_log_sd,baseline,1,8,generator_0_vs_2,all,2862,0.12533251746234086,0.037572168,0.5443745632424878
clean54,endpoint_log_sd,baseline,1,8,generator_0_vs_2,strong,1749,0.09153829012833371,0.034945264,0.5351629502572899
clean54,endpoint_log_sd,baseline,1,8,generator_1_vs_2,all,2862,0.1568992451037516,0.037872843,0.5482180293501048
clean54,endpoint_log_sd,baseline,1,8,generator_1_vs_2,strong,1749,0.09567421948113627,0.035158053,0.5242995997712979
clean54,endpoint_log_sd,baseline,1,8,independent_MC,all,2862,0.18631402659640503,0.03644167,0.5548567435359888
clean54,endpoint_log_sd,baseline,1,8,independent_MC,strong,1749,0.14625659457765153,0.03394764,0.5454545454545454
clean54,endpoint_log_sd,baseline,1,8,direct_N4096,all,2862,0.13808520850191416,0.20775284,0.5524109014675053
clean54,endpoint_log_sd,baseline,1,8,direct_N4096,strong,1749,0.09110457626652954,0.18476093,0.5231560891938251
clean54,endpoint_log_sd,baseline,1,16,generator_0_vs_1,all,2862,0.21660130382888357,0.029254958,0.5583508036338225
clean54,endpoint_log_sd,baseline,1,16,generator_0_vs_1,strong,1749,0.18717726226970213,0.026601216,0.5483133218982276
clean54,endpoint_log_sd,baseline,1,16,generator_0_vs_2,all,2862,0.17805422552537725,0.029603401,0.5587002096436059
clean54,endpoint_log_sd,baseline,1,16,generator_0_vs_2,strong,1749,0.13576987288865014,0.027633343,0.5500285877644369
clean54,endpoint_log_sd,baseline,1,16,generator_1_vs_2,all,2862,0.18818742772638772,0.029497178,0.550314465408805
clean54,endpoint_log_sd,baseline,1,16,generator_1_vs_2,strong,1749,0.13900802793769418,0.027666613,0.5283018867924528
clean54,endpoint_log_sd,baseline,1,16,independent_MC,all,2862,0.2532544889344411,0.028597819,0.5775681341719078
clean54,endpoint_log_sd,baseline,1,16,independent_MC,strong,1749,0.2106371537016155,0.026317727,0.5677530017152659
clean54,endpoint_log_sd,baseline,1,16,direct_N4096,all,2862,0.09922592899988923,0.20803876,0.5429769392033543
clean54,endpoint_log_sd,baseline,1,16,direct_N4096,strong,1749,0.00885081897076198,0.18606171,0.5031446540880503
clean54,endpoint_log_sd,baseline,1,32,generator_0_vs_1,all,2862,0.29176977966307277,0.025016872,0.6013277428371768
clean54,endpoint_log_sd,baseline,1,32,generator_0_vs_1,strong,1749,0.297184718825926,0.021843461,0.599199542595769
clean54,endpoint_log_sd,baseline,1,32,generator_0_vs_2,all,2862,0.2556739369748201,0.026466135,0.5915443745632425
clean54,endpoint_log_sd,baseline,1,32,generator_0_vs_2,strong,1749,0.2337776255090706,0.02382254,0.5854774156660949
clean54,endpoint_log_sd,baseline,1,32,generator_1_vs_2,all,2862,0.2881152211773822,0.024604306,0.596785464709993
clean54,endpoint_log_sd,baseline,1,32,generator_1_vs_2,strong,1749,0.23668106876932055,0.022816405,0.5769010863350486
clean54,endpoint_log_sd,baseline,1,32,independent_MC,all,2862,0.40721176478644994,0.02346981,0.640461215932914
clean54,endpoint_log_sd,baseline,1,32,independent_MC,strong,1749,0.3792320498464447,0.021002587,0.6289308176100629
clean54,endpoint_log_sd,baseline,1,32,direct_N4096,all,2862,0.08520566325586704,0.21005766,0.5653389238294899
clean54,endpoint_log_sd,baseline,1,32,direct_N4096,strong,1749,-0.041735853542424935,0.18547596,0.5208690680388793
clean54,endpoint_log_sd,baseline,4,1,generator_0_vs_1,all,2862,0.13102045058902606,0.052889362,0.5447239692522712
clean54,endpoint_log_sd,baseline,4,1,generator_0_vs_1,strong,1749,0.10003065610181018,0.047819097,0.5363064608347627
clean54,endpoint_log_sd,baseline,4,1,generator_0_vs_2,all,2862,0.0778424758710159,0.055232976,0.5150244584206848
clean54,endpoint_log_sd,baseline,4,1,generator_0_vs_2,strong,1749,0.043222829241049525,0.050351176,0.4957118353344768
clean54,endpoint_log_sd,baseline,4,1,generator_1_vs_2,all,2862,0.11036592273632603,0.053534623,0.5412299091544375
clean54,endpoint_log_sd,baseline,4,1,generator_1_vs_2,strong,1749,0.09945808364598571,0.04772041,0.5443110348770727
clean54,endpoint_log_sd,baseline,4,1,independent_MC,all,2862,0.1310401986007771,0.053979803,0.5422781271837875
clean54,endpoint_log_sd,baseline,4,1,independent_MC,strong,1749,0.058757192032957324,0.049620792,0.5214408233276158
clean54,endpoint_log_sd,baseline,4,1,direct_N4096,all,2862,0.2040251460326604,0.30453315,0.5632424877707897
clean54,endpoint_log_sd,baseline,4,1,direct_N4096,strong,1749,0.1161415186859684,0.1180006,0.5300171526586621
clean54,endpoint_log_sd,baseline,4,2,generator_0_vs_1,all,2862,0.12177799973521261,0.04946589,0.5359888190076869
