sampling_seed,spec_id,worker_sha256,checkpoint_sha256,cohort,fold,generator_seed,worm,phase,event,cut,lag,method,particles,mc_seed,contrast_fraction,steps_factor,sources,panel,file,wall_seconds,transition_samples,calls,velocity_network_sample_evaluations
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,128,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N128_mc91101_a1.0_steps1.npz,11.537859500036575,229376,224,11010048
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,128,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N128_mc91102_a1.0_steps1.npz,11.504047582973726,229376,224,11010048
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,128,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N128_mc91103_a1.0_steps1.npz,11.501761332969181,229376,224,11010048
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,512,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N512_mc91101_a1.0_steps1.npz,45.7888310829876,917504,896,44040192
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,512,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N512_mc91102_a1.0_steps1.npz,45.85085733298911,917504,896,44040192
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,512,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N512_mc91103_a1.0_steps1.npz,46.104424999968614,917504,896,44040192
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,64,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N64_mc91101_a1.0_steps1.npz,5.817570332961623,114688,112,5505024
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,64,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N64_mc91102_a1.0_steps1.npz,5.844795709010214,114688,112,5505024
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,baseline,0,182,8,progressive,64,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_baseline_e0_ell8_progressive_N64_mc91103_a1.0_steps1.npz,5.8105932920007035,114688,112,5505024
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,direct,16384,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_direct_N16384_mc91101_a1.0_steps1.npz,42.38215904100798,851968,52,40894464
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,direct,16384,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_direct_N16384_mc91102_a1.0_steps1.npz,41.18159404199105,851968,52,40894464
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,direct,16384,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_direct_N16384_mc91103_a1.0_steps1.npz,41.04766520799603,851968,52,40894464
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,direct,4096,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_direct_N4096_mc91101_a1.0_steps1.npz,9.971014666021802,212992,52,10223616
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,direct,4096,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_direct_N4096_mc91102_a1.0_steps1.npz,9.975942499935627,212992,52,10223616
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,direct,4096,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_direct_N4096_mc91103_a1.0_steps1.npz,9.981727749924175,212992,52,10223616
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,128,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N128_mc91101_a1.0_steps1.npz,14.721924624987878,294912,288,14155776
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,128,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N128_mc91102_a1.0_steps1.npz,14.750948959030211,294912,288,14155776
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,128,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N128_mc91103_a1.0_steps1.npz,14.745765250059776,294912,288,14155776
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,512,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N512_mc91101_a1.0_steps1.npz,59.00299554201774,1179648,1152,56623104
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,512,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N512_mc91102_a1.0_steps1.npz,66.43301108398009,1179648,1152,56623104
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,512,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N512_mc91103_a1.0_steps1.npz,58.96180683397688,1179648,1152,56623104
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,64,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N64_mc91101_a1.0_steps1.npz,7.446738166036084,147456,144,7077888
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,64,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N64_mc91102_a1.0_steps1.npz,7.436430000001565,147456,144,7077888
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,16,progressive,64,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell16_progressive_N64_mc91103_a1.0_steps1.npz,7.460211916943081,147456,144,7077888
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,direct,16384,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_direct_N16384_mc91101_a1.0_steps1.npz,29.90167399996426,606208,37,29097984
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,direct,16384,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_direct_N16384_mc91102_a1.0_steps1.npz,29.796689291950315,606208,37,29097984
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,direct,16384,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_direct_N16384_mc91103_a1.0_steps1.npz,29.77732108393684,606208,37,29097984
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,direct,4096,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_direct_N4096_mc91101_a1.0_steps1.npz,7.32890566601418,151552,37,7274496
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,direct,4096,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_direct_N4096_mc91102_a1.0_steps1.npz,7.295236416975968,151552,37,7274496
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,direct,4096,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_direct_N4096_mc91103_a1.0_steps1.npz,7.280588624998927,151552,37,7274496
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,128,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N128_mc91101_a1.0_steps1.npz,8.63685087498743,172032,168,8257536
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,128,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N128_mc91102_a1.0_steps1.npz,8.616706709028222,172032,168,8257536
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,128,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N128_mc91103_a1.0_steps1.npz,8.60200466599781,172032,168,8257536
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,512,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N512_mc91101_a1.0_steps1.npz,34.17530837492086,688128,672,33030144
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,512,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N512_mc91102_a1.0_steps1.npz,34.27473491698038,688128,672,33030144
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,512,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N512_mc91103_a1.0_steps1.npz,34.25819887500256,688128,672,33030144
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,64,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N64_mc91101_a1.0_steps1.npz,4.36952329199994,86016,84,4128768
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,64,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N64_mc91102_a1.0_steps1.npz,4.3653570000315085,86016,84,4128768
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,1,progressive,64,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell1_progressive_N64_mc91103_a1.0_steps1.npz,4.373613708012272,86016,84,4128768
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,direct,16384,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_direct_N16384_mc91101_a1.0_steps1.npz,32.16272470902186,655360,40,31457280
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,direct,16384,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_direct_N16384_mc91102_a1.0_steps1.npz,31.970580041990615,655360,40,31457280
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,direct,16384,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_direct_N16384_mc91103_a1.0_steps1.npz,32.015676209004596,655360,40,31457280
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,direct,4096,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_direct_N4096_mc91101_a1.0_steps1.npz,7.886069915955886,163840,40,7864320
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,direct,4096,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_direct_N4096_mc91102_a1.0_steps1.npz,7.807482167030685,163840,40,7864320
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,direct,4096,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_direct_N4096_mc91103_a1.0_steps1.npz,7.824932791059837,163840,40,7864320
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,progressive,128,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_progressive_N128_mc91101_a1.0_steps1.npz,9.83560079196468,196608,192,9437184
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,progressive,128,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_progressive_N128_mc91102_a1.0_steps1.npz,9.82384095794987,196608,192,9437184
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,progressive,128,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_progressive_N128_mc91103_a1.0_steps1.npz,9.848913124995306,196608,192,9437184
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,0ecf7a2a732a05ff54e9f8e821265768b0a16491ceda7a20dd8c81bc9d3d4ff2,clean54,2,1701,6,onset,0,245,4,progressive,512,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f2_convergence_onset_e0_ell4_progressive_N512_mc91101_a1.0_steps1.npz,39.070590166025795,786432,768,37748736
