fold,phase,lag,source,target,horizon,contrast_fraction,steps_factor,effect_mean,effect_sd,gap_mean,valid_fraction
1,baseline,1,AUA,URY,4,1.0,2,0.0499373360847433,0.271228057678935,0.3789624869823456,1.0
1,baseline,1,AUA,URY,8,1.0,1,-0.06206320226192472,0.10950780854314952,0.40319323539733887,1.0
1,baseline,1,AUA,URY,8,1.0,2,0.0603026828418175,0.26374647111383603,0.3789624869823456,1.0
1,baseline,1,AUA,URY,16,1.0,1,-0.0049555991621067,0.033470205687963474,0.40319323539733887,1.0
1,baseline,1,AUA,URY,16,1.0,2,0.09707777450482052,0.23079096168991006,0.3789624869823456,1.0
1,baseline,1,AUA,URY,32,1.0,1,0.10637944564223284,0.09319466797792272,0.40319323539733887,1.0
1,baseline,1,AUA,URY,32,1.0,2,0.15402995837697134,0.1390421943147505,0.3789624869823456,1.0
1,baseline,1,AVK,ADE,1,1.0,1,0.10945321743686993,0.10807880996686986,0.4733134110768636,1.0
1,baseline,1,AVK,ADE,1,1.0,2,0.1279822240273157,0.03118252086877678,0.47501949469248456,1.0
1,baseline,1,AVK,ADE,2,1.0,1,0.10805938051392631,0.08874359896166512,0.4733134110768636,1.0
1,baseline,1,AVK,ADE,2,1.0,2,0.11673534909884133,0.025483956281349147,0.47501949469248456,1.0
1,baseline,1,AVK,ADE,4,1.0,1,0.11566597343577689,0.10139998116915343,0.4733134110768636,1.0
1,baseline,1,AVK,ADE,4,1.0,2,0.1352619479099909,0.044653624508310355,0.47501949469248456,1.0
1,baseline,1,AVK,ADE,8,1.0,1,0.11646774069716531,0.10508788463112528,0.4733134110768636,1.0
1,baseline,1,AVK,ADE,8,1.0,2,0.1352020055055618,0.044755066333095256,0.47501949469248456,1.0
1,baseline,1,AVK,ADE,16,1.0,1,0.09495185195313144,0.09063819253914228,0.4733134110768636,1.0
1,baseline,1,AVK,ADE,16,1.0,2,0.11349944521983463,0.03931387578895219,0.47501949469248456,1.0
1,baseline,1,AVK,ADE,32,1.0,1,0.08866459007064498,0.08272126280954718,0.4733134110768636,1.0
1,baseline,1,AVK,ADE,32,1.0,2,0.0884920954704284,0.036365816399606156,0.47501949469248456,1.0
1,baseline,1,AVK,ADF,1,1.0,1,0.0751931263754765,0.09223914861762814,0.4733134110768636,1.0
1,baseline,1,AVK,ADF,1,1.0,2,0.05178305367007846,0.05469794559619512,0.47501949469248456,1.0
1,baseline,1,AVK,ADF,2,1.0,1,0.07545506426443653,0.09600054604085315,0.4733134110768636,1.0
1,baseline,1,AVK,ADF,2,1.0,2,0.05812077224254603,0.0587442804888807,0.47501949469248456,1.0
1,baseline,1,AVK,ADF,4,1.0,1,0.07283191654520726,0.09840075539521925,0.4733134110768636,1.0
1,baseline,1,AVK,ADF,4,1.0,2,0.05786346457898613,0.05174658855415872,0.47501949469248456,1.0
1,baseline,1,AVK,ADF,8,1.0,1,0.071843031172951,0.0834791628054101,0.4733134110768636,1.0
1,baseline,1,AVK,ADF,8,1.0,2,0.0556659369419018,0.04979378861645377,0.47501949469248456,1.0
1,baseline,1,AVK,ADF,16,1.0,1,0.09364959597587584,0.060563532563899646,0.4733134110768636,1.0
1,baseline,1,AVK,ADF,16,1.0,2,0.083299420773983,0.03828325955748246,0.47501949469248456,1.0
1,baseline,1,AVK,ADF,32,1.0,1,0.10943003868063288,0.04730373903999599,0.4733134110768636,1.0
1,baseline,1,AVK,ADF,32,1.0,2,0.1012113367517789,0.023292379051654606,0.47501949469248456,1.0
1,baseline,1,AVK,ADL,1,1.0,1,0.03647256285573047,0.07850531984719539,0.4733134110768636,1.0
1,baseline,1,AVK,ADL,1,1.0,2,0.004457119852304432,0.03309489459348528,0.47501949469248456,1.0
1,baseline,1,AVK,ADL,2,1.0,1,0.04246687144041059,0.07326366020751911,0.4733134110768636,1.0
1,baseline,1,AVK,ADL,2,1.0,2,0.0091299451887607,0.0326311148888221,0.47501949469248456,1.0
1,baseline,1,AVK,ADL,4,1.0,1,0.057134556894501004,0.06129467724866469,0.4733134110768636,1.0
1,baseline,1,AVK,ADL,4,1.0,2,0.019083492457866634,0.032916492729163055,0.47501949469248456,1.0
1,baseline,1,AVK,ADL,8,1.0,1,0.08980754638711609,0.05061046268386463,0.4733134110768636,1.0
1,baseline,1,AVK,ADL,8,1.0,2,0.04270805232226851,0.04167757683281422,0.47501949469248456,1.0
1,baseline,1,AVK,ADL,16,1.0,1,0.11956310520569476,0.054864012547672036,0.4733134110768636,1.0
1,baseline,1,AVK,ADL,16,1.0,2,0.07489076256752013,0.05917693752717988,0.47501949469248456,1.0
1,baseline,1,AVK,ADL,32,1.0,1,0.1713005229830741,0.044250344779318114,0.4733134110768636,1.0
1,baseline,1,AVK,ADL,32,1.0,2,0.12190157237152255,0.08323935166864962,0.47501949469248456,1.0
1,baseline,1,AVK,AFD,1,1.0,1,-0.029834361708102133,0.0664936659145657,0.4733134110768636,1.0
1,baseline,1,AVK,AFD,1,1.0,2,0.03721253201365469,0.09872509859387188,0.47501949469248456,1.0
1,baseline,1,AVK,AFD,2,1.0,1,-0.025322968140244536,0.06787581596858193,0.4733134110768636,1.0
1,baseline,1,AVK,AFD,2,1.0,2,0.047159076978762905,0.09544505362035668,0.47501949469248456,1.0
1,baseline,1,AVK,AFD,4,1.0,1,-0.008834537429114199,0.06054915131877433,0.4733134110768636,1.0
1,baseline,1,AVK,AFD,4,1.0,2,0.06522595261534057,0.08403513128373433,0.47501949469248456,1.0
1,baseline,1,AVK,AFD,8,1.0,1,0.0213119816035032,0.04062067492996597,0.4733134110768636,1.0
1,baseline,1,AVK,AFD,8,1.0,2,0.0906215757131576,0.06589541490116826,0.47501949469248456,1.0
1,baseline,1,AVK,AFD,16,1.0,1,0.09556850294272103,0.02260712983338538,0.4733134110768636,1.0
1,baseline,1,AVK,AFD,16,1.0,2,0.14027476807435355,0.04144096694332714,0.47501949469248456,1.0
1,baseline,1,AVK,AFD,32,1.0,1,0.18852321306864417,0.09674459223279336,0.4733134110768636,1.0
1,baseline,1,AVK,AFD,32,1.0,2,0.1842835942904154,0.041995953814191765,0.47501949469248456,1.0
1,baseline,1,AVK,AIB,1,1.0,1,0.07649756905933217,0.10804267074253152,0.4733134110768636,1.0
1,baseline,1,AVK,AIB,1,1.0,2,0.0608220919190595,0.07541774798335202,0.47501949469248456,1.0
1,baseline,1,AVK,AIB,2,1.0,1,0.07300646044313906,0.10691684171269297,0.4733134110768636,1.0
1,baseline,1,AVK,AIB,2,1.0,2,0.0586907795319954,0.07334732332018942,0.47501949469248456,1.0
1,baseline,1,AVK,AIB,4,1.0,1,0.067144808669885,0.1043000674001739,0.4733134110768636,1.0
1,baseline,1,AVK,AIB,4,1.0,2,0.058149848249740836,0.07978888675814624,0.47501949469248456,1.0
1,baseline,1,AVK,AIB,8,1.0,1,0.06815730050827067,0.08743657527447678,0.4733134110768636,1.0
1,baseline,1,AVK,AIB,8,1.0,2,0.05891423158269996,0.08091009793779558,0.47501949469248456,1.0
1,baseline,1,AVK,AIB,16,1.0,1,0.0673430263996124,0.05892260993197089,0.4733134110768636,1.0
1,baseline,1,AVK,AIB,16,1.0,2,0.056709044302503266,0.08121611246889959,0.47501949469248456,1.0
1,baseline,1,AVK,AIB,32,1.0,1,0.0757816818853219,0.024656806070888944,0.4733134110768636,1.0
1,baseline,1,AVK,AIB,32,1.0,2,0.0628851025054852,0.09721344556739006,0.47501949469248456,1.0
1,baseline,1,AVK,AIM,1,1.0,1,0.1059490616122881,0.049492447349357746,0.4733134110768636,1.0
1,baseline,1,AVK,AIM,1,1.0,2,0.09825855369369185,0.046649690008099945,0.47501949469248456,1.0
1,baseline,1,AVK,AIM,2,1.0,1,0.11084530005852378,0.02598494997529148,0.4733134110768636,1.0
1,baseline,1,AVK,AIM,2,1.0,2,0.0791358662148316,0.040830555261955635,0.47501949469248456,1.0
1,baseline,1,AVK,AIM,4,1.0,1,0.09429093947013213,0.02672261451641195,0.4733134110768636,1.0
1,baseline,1,AVK,AIM,4,1.0,2,0.07379302134116487,0.04023887004144646,0.47501949469248456,1.0
1,baseline,1,AVK,AIM,8,1.0,1,0.10841116557518637,0.03134274756981093,0.4733134110768636,1.0
1,baseline,1,AVK,AIM,8,1.0,2,0.0616929655273755,0.053006813215611195,0.47501949469248456,1.0
1,baseline,1,AVK,AIM,16,1.0,1,0.08897156889239943,0.055057251739072,0.4733134110768636,1.0
1,baseline,1,AVK,AIM,16,1.0,2,0.03589193460841974,0.06604254512287105,0.47501949469248456,1.0
1,baseline,1,AVK,AIM,32,1.0,1,0.09534061824282007,0.06451456579603737,0.4733134110768636,1.0
1,baseline,1,AVK,AIM,32,1.0,2,0.04633395311733087,0.060164094202434015,0.47501949469248456,1.0
1,baseline,1,AVK,AIY,1,1.0,1,0.06876202672719954,0.020321058332251014,0.4733134110768636,1.0
1,baseline,1,AVK,AIY,1,1.0,2,0.04909612238407133,0.12021094543835878,0.47501949469248456,1.0
1,baseline,1,AVK,AIY,2,1.0,1,0.06537836169203119,0.017440096801827502,0.4733134110768636,1.0
1,baseline,1,AVK,AIY,2,1.0,2,0.0424658271173636,0.11877618800376678,0.47501949469248456,1.0
1,baseline,1,AVK,AIY,4,1.0,1,0.054728330423434536,0.027279306346928288,0.4733134110768636,1.0
1,baseline,1,AVK,AIY,4,1.0,2,0.02907694876194,0.09867381999567516,0.47501949469248456,1.0
1,baseline,1,AVK,AIY,8,1.0,1,0.03733486554119733,0.051242379943631164,0.4733134110768636,1.0
1,baseline,1,AVK,AIY,8,1.0,2,0.00914095280071097,0.08086178810166092,0.47501949469248456,1.0
1,baseline,1,AVK,AIY,16,1.0,1,0.018875503912568134,0.08121750565216108,0.4733134110768636,1.0
1,baseline,1,AVK,AIY,16,1.0,2,0.014820567021767267,0.06495463522949035,0.47501949469248456,1.0
1,baseline,1,AVK,AIY,32,1.0,1,0.015403750663002333,0.09218281284001498,0.4733134110768636,1.0
1,baseline,1,AVK,AIY,32,1.0,2,0.06732486312588054,0.08264779620291486,0.47501949469248456,1.0
1,baseline,1,AVK,AIZ,1,1.0,1,0.02116290479898453,0.1225359621661702,0.4733134110768636,1.0
1,baseline,1,AVK,AIZ,1,1.0,2,-0.02721034238735834,0.08960906005137724,0.47501949469248456,1.0
1,baseline,1,AVK,AIZ,2,1.0,1,0.025786578655242896,0.12154733997472592,0.4733134110768636,1.0
1,baseline,1,AVK,AIZ,2,1.0,2,-0.01546799267331757,0.0880317720220508,0.47501949469248456,1.0
1,baseline,1,AVK,AIZ,4,1.0,1,0.026768448452154796,0.12528009600231718,0.4733134110768636,1.0
1,baseline,1,AVK,AIZ,4,1.0,2,-0.015147308508555066,0.08459269744062575,0.47501949469248456,1.0
1,baseline,1,AVK,AIZ,8,1.0,1,0.047508696715037026,0.13386876927630478,0.4733134110768636,1.0
1,baseline,1,AVK,AIZ,8,1.0,2,0.007404831548531832,0.08936135162827366,0.47501949469248456,1.0
1,baseline,1,AVK,AIZ,16,1.0,1,0.028955606122811634,0.1274227473670105,0.4733134110768636,1.0
1,baseline,1,AVK,AIZ,16,1.0,2,0.004374094307422668,0.0915325754146219,0.47501949469248456,1.0
1,baseline,1,AVK,AIZ,32,1.0,1,0.002509226401646933,0.0988087658937688,0.4733134110768636,1.0
1,baseline,1,AVK,AIZ,32,1.0,2,0.007432596758008,0.05235396445988268,0.47501949469248456,1.0
1,baseline,1,AVK,ALA,1,1.0,1,0.08396687358617777,0.048823062988604136,0.4733134110768636,1.0
1,baseline,1,AVK,ALA,1,1.0,2,0.05774420538606739,0.07504567419440067,0.47501949469248456,1.0
1,baseline,1,AVK,ALA,2,1.0,1,0.08743073046207424,0.04450111720405133,0.4733134110768636,1.0
1,baseline,1,AVK,ALA,2,1.0,2,0.0598206178595622,0.06978026154771116,0.47501949469248456,1.0
1,baseline,1,AVK,ALA,4,1.0,1,0.08564765999714526,0.03262635617184881,0.4733134110768636,1.0
1,baseline,1,AVK,ALA,4,1.0,2,0.06042838174228866,0.06844033746506559,0.47501949469248456,1.0
1,baseline,1,AVK,ALA,8,1.0,1,0.08857743442058559,0.014337574889056855,0.4733134110768636,1.0
1,baseline,1,AVK,ALA,8,1.0,2,0.05515095936910557,0.061267739763522164,0.47501949469248456,1.0
1,baseline,1,AVK,ALA,16,1.0,1,0.1099224438269933,0.010107529254227197,0.4733134110768636,1.0
1,baseline,1,AVK,ALA,16,1.0,2,0.06918276272093253,0.05581753942848004,0.47501949469248456,1.0
1,baseline,1,AVK,ALA,32,1.0,1,0.10817606995503104,0.011637892831606496,0.4733134110768636,1.0
1,baseline,1,AVK,ALA,32,1.0,2,0.09101957951982813,0.03949084604595623,0.47501949469248456,1.0
1,baseline,1,AVK,ASE,1,1.0,1,0.03494018812974297,0.17114399475386255,0.4733134110768636,1.0
1,baseline,1,AVK,ASE,1,1.0,2,0.05436873746414977,0.06746667013491496,0.47501949469248456,1.0
1,baseline,1,AVK,ASE,2,1.0,1,0.032671337326367726,0.16472532531948766,0.4733134110768636,1.0
1,baseline,1,AVK,ASE,2,1.0,2,0.05044204679628209,0.06918641860401081,0.47501949469248456,1.0
1,baseline,1,AVK,ASE,4,1.0,1,0.035953530420859664,0.16327839240641556,0.4733134110768636,1.0
1,baseline,1,AVK,ASE,4,1.0,2,0.050708573932448965,0.06975970062776726,0.47501949469248456,1.0
1,baseline,1,AVK,ASE,8,1.0,1,0.03992929061253867,0.15808235487399747,0.4733134110768636,1.0
1,baseline,1,AVK,ASE,8,1.0,2,0.05176918674260373,0.06994605787563521,0.47501949469248456,1.0
1,baseline,1,AVK,ASE,16,1.0,1,0.06420156522654,0.13019882736619445,0.4733134110768636,1.0
1,baseline,1,AVK,ASE,16,1.0,2,0.08947376285990073,0.05457683894831322,0.47501949469248456,1.0
1,baseline,1,AVK,ASE,32,1.0,1,0.1141764844457308,0.10250654855996705,0.4733134110768636,1.0
1,baseline,1,AVK,ASE,32,1.0,2,0.12161276986201604,0.08099143465929157,0.47501949469248456,1.0
1,baseline,1,AVK,ASG,1,1.0,1,-0.015309436557193565,0.12905816548920307,0.4733134110768636,1.0
1,baseline,1,AVK,ASG,1,1.0,2,0.08769703594346841,0.09534090141916728,0.47501949469248456,1.0
1,baseline,1,AVK,ASG,2,1.0,1,-0.0129506969824433,0.12439715588451525,0.4733134110768636,1.0
1,baseline,1,AVK,ASG,2,1.0,2,0.08979076457520328,0.09309849622472377,0.47501949469248456,1.0
1,baseline,1,AVK,ASG,4,1.0,1,-0.009854892268776902,0.12072180126139882,0.4733134110768636,1.0
1,baseline,1,AVK,ASG,4,1.0,2,0.08355988655239344,0.0822854665560915,0.47501949469248456,1.0
1,baseline,1,AVK,ASG,8,1.0,1,0.016726897874226165,0.10605758651597581,0.4733134110768636,1.0
1,baseline,1,AVK,ASG,8,1.0,2,0.09361194446682926,0.05972705560626171,0.47501949469248456,1.0
1,baseline,1,AVK,ASG,16,1.0,1,0.056509741504366134,0.07760079823223019,0.4733134110768636,1.0
1,baseline,1,AVK,ASG,16,1.0,2,0.10159695396820696,0.03206414545265733,0.47501949469248456,1.0
1,baseline,1,AVK,ASG,32,1.0,1,0.116251907000939,0.05224019558745729,0.4733134110768636,1.0
1,baseline,1,AVK,ASG,32,1.0,2,0.1319190214077631,0.03249857407488956,0.47501949469248456,1.0
1,baseline,1,AVK,ASH,1,1.0,1,-0.1005971568326155,0.0800202899964349,0.4733134110768636,1.0
1,baseline,1,AVK,ASH,1,1.0,2,0.004354026168584802,0.09497966508889177,0.47501949469248456,1.0
1,baseline,1,AVK,ASH,2,1.0,1,-0.10385252411166823,0.07673784941056805,0.4733134110768636,1.0
1,baseline,1,AVK,ASH,2,1.0,2,-0.0015389770269393633,0.09827807155528562,0.47501949469248456,1.0
1,baseline,1,AVK,ASH,4,1.0,1,-0.11148176838954287,0.06318832343878172,0.4733134110768636,1.0
1,baseline,1,AVK,ASH,4,1.0,2,-0.011546108871698402,0.09662989861954892,0.47501949469248456,1.0
1,baseline,1,AVK,ASH,8,1.0,1,-0.10947679479916883,0.03264355381199059,0.4733134110768636,1.0
1,baseline,1,AVK,ASH,8,1.0,2,-0.0253038580218951,0.0985193041737076,0.47501949469248456,1.0
1,baseline,1,AVK,ASH,16,1.0,1,-0.08747798701127363,0.02215557873813502,0.4733134110768636,1.0
1,baseline,1,AVK,ASH,16,1.0,2,-0.02628972966567744,0.08852989801605327,0.47501949469248456,1.0
1,baseline,1,AVK,ASH,32,1.0,1,-0.06667751415322219,0.06264022909466885,0.4733134110768636,1.0
1,baseline,1,AVK,ASH,32,1.0,2,-0.038346102461218834,0.08146229699761247,0.47501949469248456,1.0
1,baseline,1,AVK,ASI,1,1.0,1,0.08362618150810397,0.06258260799323985,0.4733134110768636,1.0
1,baseline,1,AVK,ASI,1,1.0,2,0.08972853360076744,0.10270524935049195,0.47501949469248456,1.0
1,baseline,1,AVK,ASI,2,1.0,1,0.08684889102975524,0.05873275386011081,0.4733134110768636,1.0
1,baseline,1,AVK,ASI,2,1.0,2,0.08886335945377748,0.09728599606213942,0.47501949469248456,1.0
1,baseline,1,AVK,ASI,4,1.0,1,0.08787337690591807,0.0454306795998869,0.4733134110768636,1.0
1,baseline,1,AVK,ASI,4,1.0,2,0.0871755586316188,0.0875374365207752,0.47501949469248456,1.0
1,baseline,1,AVK,ASI,8,1.0,1,0.09039759139219916,0.024898566163940143,0.4733134110768636,1.0
1,baseline,1,AVK,ASI,8,1.0,2,0.08791872921089328,0.06727140322281559,0.47501949469248456,1.0
1,baseline,1,AVK,ASI,16,1.0,1,0.09995896120866136,0.029835192983547067,0.4733134110768636,1.0
1,baseline,1,AVK,ASI,16,1.0,2,0.0908864612380663,0.03378425187787294,0.47501949469248456,1.0
1,baseline,1,AVK,ASI,32,1.0,1,0.12542592982451115,0.050018672809345105,0.4733134110768636,1.0
1,baseline,1,AVK,ASI,32,1.0,2,0.10939313471317287,0.007933690006809714,0.47501949469248456,1.0
1,baseline,1,AVK,ASJ,1,1.0,1,0.08129395544528957,0.08173794751651003,0.4733134110768636,1.0
1,baseline,1,AVK,ASJ,1,1.0,2,0.0278836935758591,0.174019609063658,0.47501949469248456,1.0
1,baseline,1,AVK,ASJ,2,1.0,1,0.08622502100964384,0.08805157414470376,0.4733134110768636,1.0
1,baseline,1,AVK,ASJ,2,1.0,2,0.031493902206420926,0.1734682619258246,0.47501949469248456,1.0
1,baseline,1,AVK,ASJ,4,1.0,1,0.08502978955705957,0.09451614914460647,0.4733134110768636,1.0
1,baseline,1,AVK,ASJ,4,1.0,2,0.02905746052662533,0.1699642498406276,0.47501949469248456,1.0
1,baseline,1,AVK,ASJ,8,1.0,1,0.09625758044421669,0.10771388377884203,0.4733134110768636,1.0
1,baseline,1,AVK,ASJ,8,1.0,2,0.03488225551942987,0.15564256932192758,0.47501949469248456,1.0
1,baseline,1,AVK,ASJ,16,1.0,1,0.07444456095496813,0.1269750127351804,0.4733134110768636,1.0
1,baseline,1,AVK,ASJ,16,1.0,2,0.030440195153156935,0.1262431817269564,0.47501949469248456,1.0
1,baseline,1,AVK,ASJ,32,1.0,1,0.08579609155034024,0.148207630908484,0.4733134110768636,1.0
1,baseline,1,AVK,ASJ,32,1.0,2,0.06513780852158862,0.07765854986053754,0.47501949469248456,1.0
1,baseline,1,AVK,ASK,1,1.0,1,-0.04157305260499316,0.09872543120952179,0.4733134110768636,1.0
1,baseline,1,AVK,ASK,1,1.0,2,0.0223943218588829,0.074945867305886,0.47501949469248456,1.0
1,baseline,1,AVK,ASK,2,1.0,1,-0.04287130261460939,0.0995635068121193,0.4733134110768636,1.0
1,baseline,1,AVK,ASK,2,1.0,2,0.0200087862710158,0.0728148053626189,0.47501949469248456,1.0
1,baseline,1,AVK,ASK,4,1.0,1,-0.03603246435523033,0.09843750439615458,0.4733134110768636,1.0
1,baseline,1,AVK,ASK,4,1.0,2,0.02536055197318393,0.06661126540036205,0.47501949469248456,1.0
1,baseline,1,AVK,ASK,8,1.0,1,-0.0090274289250374,0.09868904393010783,0.4733134110768636,1.0
1,baseline,1,AVK,ASK,8,1.0,2,0.0523399437467257,0.06448427506650334,0.47501949469248456,1.0
1,baseline,1,AVK,ASK,16,1.0,1,0.005395378917455636,0.08302046830948287,0.4733134110768636,1.0
1,baseline,1,AVK,ASK,16,1.0,2,0.0760551193573822,0.06389259424662061,0.47501949469248456,1.0
1,baseline,1,AVK,ASK,32,1.0,1,0.04183191588769356,0.09013999565841778,0.4733134110768636,1.0
1,baseline,1,AVK,ASK,32,1.0,2,0.13438702250520385,0.07549554683932991,0.47501949469248456,1.0
1,baseline,1,AVK,AUA,1,1.0,1,0.07253402650045847,0.061710895155946265,0.4733134110768636,1.0
1,baseline,1,AVK,AUA,1,1.0,2,0.023610518624385197,0.05995823636636629,0.47501949469248456,1.0
1,baseline,1,AVK,AUA,2,1.0,1,0.0809188068378716,0.06976944321749681,0.4733134110768636,1.0
1,baseline,1,AVK,AUA,2,1.0,2,0.017868898808956136,0.050227414246288286,0.47501949469248456,1.0
1,baseline,1,AVK,AUA,4,1.0,1,0.0908059542998671,0.07648663882123789,0.4733134110768636,1.0
1,baseline,1,AVK,AUA,4,1.0,2,0.023902626087268165,0.05698089277742298,0.47501949469248456,1.0
1,baseline,1,AVK,AUA,8,1.0,1,0.11635719115535413,0.09291937346375902,0.4733134110768636,1.0
1,baseline,1,AVK,AUA,8,1.0,2,0.04186855256557464,0.059674568027476546,0.47501949469248456,1.0
1,baseline,1,AVK,AUA,16,1.0,1,0.13599533960223195,0.10838881809819127,0.4733134110768636,1.0
1,baseline,1,AVK,AUA,16,1.0,2,0.06237854032466803,0.06043480072971593,0.47501949469248456,1.0
1,baseline,1,AVK,AUA,32,1.0,1,0.1595106497406959,0.10560253434507628,0.4733134110768636,1.0
1,baseline,1,AVK,AUA,32,1.0,2,0.06273174084102111,0.07350611500723662,0.47501949469248456,1.0
1,baseline,1,AVK,AVA,1,1.0,1,0.0484615775446097,0.026973460133492,0.4733134110768636,1.0
1,baseline,1,AVK,AVA,1,1.0,2,0.021200469074149936,0.028068218308959333,0.47501949469248456,1.0
1,baseline,1,AVK,AVA,2,1.0,1,0.04732649711271123,0.024801461798966373,0.4733134110768636,1.0
1,baseline,1,AVK,AVA,2,1.0,2,0.021049645263701667,0.025195167788405696,0.47501949469248456,1.0
1,baseline,1,AVK,AVA,4,1.0,1,0.05116446005801353,0.023429516717903234,0.4733134110768636,1.0
1,baseline,1,AVK,AVA,4,1.0,2,0.023254297887130265,0.024242149912833265,0.47501949469248456,1.0
1,baseline,1,AVK,AVA,8,1.0,1,0.08662203450997667,0.01800292536228196,0.4733134110768636,1.0
1,baseline,1,AVK,AVA,8,1.0,2,0.047961443662643356,0.023562625712588395,0.47501949469248456,1.0
1,baseline,1,AVK,AVA,16,1.0,1,0.1343099772930145,0.01347807062536322,0.4733134110768636,1.0
1,baseline,1,AVK,AVA,16,1.0,2,0.0826607396205266,0.028684635419921656,0.47501949469248456,1.0
1,baseline,1,AVK,AVA,32,1.0,1,0.18224452932675675,0.02362192949044344,0.4733134110768636,1.0
1,baseline,1,AVK,AVA,32,1.0,2,0.1296036119262377,0.032856968711994713,0.47501949469248456,1.0
1,baseline,1,AVK,AVB,1,1.0,1,-0.03178185597062114,0.10289934676065968,0.4733134110768636,1.0
1,baseline,1,AVK,AVB,1,1.0,2,-0.07938765423993266,0.048098658530451394,0.47501949469248456,1.0
1,baseline,1,AVK,AVB,2,1.0,1,-0.03159523320694766,0.09593786416618529,0.4733134110768636,1.0
1,baseline,1,AVK,AVB,2,1.0,2,-0.0813261345028877,0.05034133869361178,0.47501949469248456,1.0
1,baseline,1,AVK,AVB,4,1.0,1,-0.026180209591984766,0.09305822470524289,0.4733134110768636,1.0
1,baseline,1,AVK,AVB,4,1.0,2,-0.07594428428759174,0.05580071434286328,0.47501949469248456,1.0
1,baseline,1,AVK,AVB,8,1.0,1,-0.0018415516242384956,0.10262580903864493,0.4733134110768636,1.0
1,baseline,1,AVK,AVB,8,1.0,2,-0.057434455181161574,0.07191131971832221,0.47501949469248456,1.0
1,baseline,1,AVK,AVB,16,1.0,1,0.029290329044063895,0.11660918649019479,0.4733134110768636,1.0
1,baseline,1,AVK,AVB,16,1.0,2,-0.038633301854133564,0.08394102410374105,0.47501949469248456,1.0
1,baseline,1,AVK,AVB,32,1.0,1,0.04597692595173917,0.119463690991519,0.4733134110768636,1.0
1,baseline,1,AVK,AVB,32,1.0,2,-0.0633995346724987,0.07520633121007879,0.47501949469248456,1.0
1,baseline,1,AVK,AVD,1,1.0,1,0.09165194444358345,0.12071914208502689,0.4733134110768636,1.0
1,baseline,1,AVK,AVD,1,1.0,2,0.11684868484735488,0.05473235947582193,0.47501949469248456,1.0
1,baseline,1,AVK,AVD,2,1.0,1,0.09669793893893557,0.11832411196844526,0.4733134110768636,1.0
1,baseline,1,AVK,AVD,2,1.0,2,0.1232488229870796,0.05411298657622948,0.47501949469248456,1.0
1,baseline,1,AVK,AVD,4,1.0,1,0.11669970063182213,0.11986801692417932,0.4733134110768636,1.0
1,baseline,1,AVK,AVD,4,1.0,2,0.13509944578011826,0.05315119547304109,0.47501949469248456,1.0
1,baseline,1,AVK,AVD,8,1.0,1,0.1455727374802033,0.11075642501477563,0.4733134110768636,1.0
1,baseline,1,AVK,AVD,8,1.0,2,0.15343518306811646,0.06672285260376926,0.47501949469248456,1.0
1,baseline,1,AVK,AVD,16,1.0,1,0.1781232754389445,0.10513599186871553,0.4733134110768636,1.0
1,baseline,1,AVK,AVD,16,1.0,2,0.1695706521471341,0.0790635099067648,0.47501949469248456,1.0
1,baseline,1,AVK,AVD,32,1.0,1,0.1774082308014234,0.09147702530367537,0.4733134110768636,1.0
1,baseline,1,AVK,AVD,32,1.0,2,0.15719787279764805,0.06244758285319456,0.47501949469248456,1.0
1,baseline,1,AVK,AVE,1,1.0,1,-0.030114006251096743,0.1739210716914435,0.4733134110768636,1.0
1,baseline,1,AVK,AVE,1,1.0,2,0.050506434092918995,0.02858995247948736,0.47501949469248456,1.0
1,baseline,1,AVK,AVE,2,1.0,1,-0.023920554667711258,0.1716177727643854,0.4733134110768636,1.0
1,baseline,1,AVK,AVE,2,1.0,2,0.05350524932146067,0.03174933774766468,0.47501949469248456,1.0
1,baseline,1,AVK,AVE,4,1.0,1,-0.0197281489769618,0.16881535695720742,0.4733134110768636,1.0
1,baseline,1,AVK,AVE,4,1.0,2,0.0582545846700668,0.03774664300074184,0.47501949469248456,1.0
1,baseline,1,AVK,AVE,8,1.0,1,0.002677725007136663,0.1479650541472441,0.4733134110768636,1.0
1,baseline,1,AVK,AVE,8,1.0,2,0.0689333006739616,0.03665477787093258,0.47501949469248456,1.0
1,baseline,1,AVK,AVE,16,1.0,1,0.04840062310298284,0.11013468560262336,0.4733134110768636,1.0
1,baseline,1,AVK,AVE,16,1.0,2,0.09867386023203527,0.02606579682851721,0.47501949469248456,1.0
1,baseline,1,AVK,AVE,32,1.0,1,0.08584839509179189,0.08071464628990922,0.4733134110768636,1.0
1,baseline,1,AVK,AVE,32,1.0,2,0.09998407463232672,0.015904008393039168,0.47501949469248456,1.0
1,baseline,1,AVK,AVH,1,1.0,1,-0.047688188652197504,0.13366707461293328,0.4733134110768636,1.0
1,baseline,1,AVK,AVH,1,1.0,2,0.0031073639790216968,0.06406348600782232,0.47501949469248456,1.0
1,baseline,1,AVK,AVH,2,1.0,1,-0.04262140393257139,0.13324704681355504,0.4733134110768636,1.0
1,baseline,1,AVK,AVH,2,1.0,2,-0.0012056243916352659,0.0633744877032205,0.47501949469248456,1.0
1,baseline,1,AVK,AVH,4,1.0,1,-0.0331114319463571,0.13234410357931709,0.4733134110768636,1.0
